,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
64,0,1,0,0,1,0,randomForestRegressor,None,None,None,mse,None,None,43.0,log2,17.0,2.0,None,None,None,None,0.40197815823481997,ok,179.17927963705733
65,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,99.0,sqrt,10.0,5.0,None,None,None,None,0.6038146883259556,ok,179.8984287250787
66,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,88.0,sqrt,8.0,4.0,None,None,None,None,0.6021096525932199,ok,180.64961469406262
67,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,29.0,sqrt,11.0,7.0,None,None,None,None,0.605246698498753,ok,181.36441318807192
68,1,1,0,1,1,0,randomForestRegressor,None,None,None,mae,None,None,1.0,sqrt,2.0,15.0,None,None,None,None,0.5993299363103983,ok,210.62876282213256
69,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,94.0,sqrt,6.0,18.0,None,None,None,None,0.6020369234166968,ok,211.38107088208199
70,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,46.0,sqrt,15.0,25.0,None,None,None,None,0.605713659691531,ok,212.07752686506137
71,1,1,0,1,1,0,randomForestRegressor,None,None,None,mae,None,None,35.0,sqrt,15.0,26.0,None,None,None,None,0.5934077014316909,ok,234.2539642441552
72,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,44.0,sqrt,13.0,28.0,None,None,None,None,0.6033568927063938,ok,234.9252188571263
73,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,60.0,sqrt,18.0,32.0,None,None,None,None,0.6045212724683902,ok,235.56584557518363
74,1,1,0,1,1,0,randomForestRegressor,None,None,None,mae,None,None,25.0,auto,15.0,35.0,None,None,None,None,0.5854184991121933,ok,276.918777062092
75,1,1,0,1,1,0,kneighborsRegressor,None,ball_tree,None,None,35,None,None,None,None,None,None,9,None,uniform,0.5095788217696773,ok,276.98423947999254
76,1,0,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,48.0,log2,13.0,26.0,None,None,None,None,0.5936282955294546,ok,277.5007909310516
77,1,1,0,1,0,0,nnRegressor,identity,None,15.0,None,None,constant,None,None,None,None,1.0,None,sgd,None,0.424283282318657,ok,279.1567606511526
78,1,1,1,1,1,0,randomForestRegressor,None,None,None,mse,None,None,56.0,sqrt,19.0,24.0,None,None,None,None,0.6128315097865549,ok,279.8645420470275
79,1,1,1,1,1,1,randomForestRegressor,None,None,None,mae,None,None,55.0,sqrt,19.0,29.0,None,None,None,None,0.6009593648042229,ok,300.01956677110866
80,1,1,1,1,1,0,randomForestRegressor,None,None,None,mse,None,None,37.0,sqrt,19.0,21.0,None,None,None,None,0.6128315097865549,ok,300.7229714440182
81,0,0,1,1,1,0,kneighborsRegressor,None,kd_tree,None,None,8,None,None,None,None,None,None,6,None,distance,0.3472237474287343,ok,300.77495197718963
82,1,1,1,0,0,0,randomForestRegressor,None,None,None,poisson,None,None,40.0,sqrt,19.0,21.0,None,None,None,None,-0.0009099583344132078,ok,301.03065289813094
83,1,1,1,1,1,0,nnRegressor,relu,None,24.0,None,None,adaptive,None,None,None,None,2.0,None,adam,None,-0.0012850171435832003,ok,303.2143512039911
84,1,1,1,1,1,1,randomForestRegressor,None,None,None,mse,None,None,64.0,auto,20.0,30.0,None,None,None,None,0.6161538672328108,ok,304.5227128160186
85,0,1,1,1,1,1,randomForestRegressor,None,None,None,mse,None,None,36.0,auto,19.0,35.0,None,None,None,None,0.4881861035028544,ok,305.5529015401844
86,1,0,1,0,0,1,randomForestRegressor,None,None,None,mse,None,None,66.0,auto,17.0,31.0,None,None,None,None,0.4474860730105267,ok,306.4365712690633
87,1,1,1,1,1,1,kneighborsRegressor,None,ball_tree,None,None,17,None,None,None,None,None,None,5,None,uniform,0.4871113288994725,ok,306.498627706198
88,1,1,1,1,1,1,nnRegressor,logistic,None,32.0,None,None,constant,None,None,None,None,9.0,None,adam,None,0.5880213032335904,ok,307.9085490880534
89,1,1,1,1,1,1,randomForestRegressor,None,None,None,mse,None,None,57.0,auto,20.0,40.0,None,None,None,None,0.6161538672328108,ok,309.2153020580299
90,0,0,1,1,1,1,randomForestRegressor,None,None,None,mae,None,None,60.0,auto,20.0,38.0,None,None,None,None,0.461580965524261,ok,345.9178822871763
91,1,1,1,0,0,1,randomForestRegressor,None,None,None,mse,None,None,32.0,auto,18.0,35.0,None,None,None,None,0.45759229894650644,ok,346.9346866940614
92,1,1,1,1,1,1,randomForestRegressor,None,None,None,poisson,None,None,77.0,auto,20.0,39.0,None,None,None,None,-0.0009099583344132078,ok,347.2819468281232
93,1,1,1,1,1,1,kneighborsRegressor,None,auto,None,None,8,None,None,None,None,None,None,8,None,distance,0.4635234238405249,ok,347.3327239821665
94,1,1,1,1,1,1,nnRegressor,logistic,None,12.0,None,None,invscaling,None,None,None,None,6.0,None,sgd,None,-4.200572559295239,ok,349.75915236514993
95,0,0,1,0,1,1,randomForestRegressor,None,None,None,mse,None,None,63.0,auto,18.0,29.0,None,None,None,None,0.46965654177948424,ok,350.3845194391906
96,1,1,1,1,0,1,randomForestRegressor,None,None,None,mse,None,None,7.0,auto,17.0,37.0,None,None,None,None,0.47343686145954234,ok,351.34591783210635
97,1,1,1,1,1,1,randomForestRegressor,None,None,None,mse,None,None,71.0,auto,16.0,24.0,None,None,None,None,0.6158378292868794,ok,352.71156107611023
98,1,1,1,1,1,1,kneighborsRegressor,None,brute,None,None,2,None,None,None,None,None,None,1,None,uniform,0.15086237058561713,ok,352.7995024921838
99,1,1,1,1,1,1,randomForestRegressor,None,None,None,mse,None,None,71.0,auto,16.0,30.0,None,None,None,None,0.6158378292868794,ok,354.16623732610606
