,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
56,0,0,0,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,17.0,log2,8.0,25.0,None,None,None,None,0.9267399267399268,ok,146.933353966102
57,0,0,0,1,0,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,6.0,log2,7.0,24.0,None,None,None,None,0.778998778998779,ok,148.03460209816694
58,0,0,0,1,1,0,1,1,nnClassifier,tanh,None,21.0,None,None,adaptive,None,None,None,None,3.0,None,lbfgs,None,0.5555555555555556,ok,152.81140387710184
59,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,17.0,auto,12.0,29.0,None,None,None,None,0.9340659340659341,ok,154.16802907106467
60,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,11.0,log2,4.0,19.0,None,None,None,None,0.9340659340659341,ok,155.5768363790121
61,0,0,1,1,1,1,1,1,nnClassifier,relu,None,21.0,None,None,constant,None,None,None,None,1.0,None,lbfgs,None,0.6092796092796092,ok,155.71513173100539
62,0,0,1,1,0,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,13.0,log2,4.0,19.0,None,None,None,None,0.5396825396825397,ok,157.62737730820663
63,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,25.0,auto,3.0,21.0,None,None,None,None,0.9340659340659341,ok,159.09423760999925
64,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,26.0,log2,2.0,8.0,None,None,None,None,0.9352869352869353,ok,160.61330937617458
65,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,43.0,log2,2.0,7.0,None,None,None,None,0.9352869352869353,ok,162.08911259216256
66,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,26.0,log2,2.0,7.0,None,None,None,None,0.9352869352869353,ok,163.5666705481708
67,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,43.0,log2,2.0,6.0,None,None,None,None,0.9316239316239316,ok,165.04144694306888
68,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,35.0,log2,3.0,2.0,None,None,None,None,0.9340659340659341,ok,166.49838917306624
69,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,41.0,log2,6.0,8.0,None,None,None,None,0.9316239316239316,ok,167.90973404911347
70,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,24.0,log2,5.0,10.0,None,None,None,None,0.9340659340659341,ok,169.3286407631822
71,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,47.0,log2,2.0,4.0,None,None,None,None,0.9316239316239316,ok,170.89336875407025
72,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,34.0,log2,4.0,5.0,None,None,None,None,0.9316239316239316,ok,172.3512976882048
73,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,22.0,log2,6.0,9.0,None,None,None,None,0.9316239316239316,ok,173.75913367513567
74,0,0,1,1,1,1,1,1,nnClassifier,logistic,None,30.0,None,None,invscaling,None,None,None,None,9.0,None,adam,None,0.5201465201465202,ok,180.66109647299163
75,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,2.0,log2,3.0,16.0,None,None,None,None,0.8791208791208791,ok,181.33456774801016
76,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,31.0,log2,5.0,11.0,None,None,None,None,0.9340659340659341,ok,182.8280610612128
77,0,0,1,1,1,1,1,1,kneighborsClassifier,None,kd_tree,None,None,40,None,None,None,None,None,None,3,None,uniform,0.9133089133089133,ok,182.90166779700667
78,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,58.0,log2,7.0,15.0,None,None,None,None,0.9352869352869353,ok,184.30374140501954
79,0,1,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,59.0,log2,7.0,14.0,None,None,None,None,0.9316239316239316,ok,185.80732268211432
80,0,0,1,1,0,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,70.0,log2,7.0,15.0,None,None,None,None,0.5409035409035409,ok,188.01926375506446
81,0,0,1,1,1,1,1,1,nnClassifier,relu,None,11.0,None,None,adaptive,None,None,None,None,4.0,None,sgd,None,0.49572649572649574,ok,217.49674648209475
82,0,1,1,1,1,1,1,1,kneighborsClassifier,None,ball_tree,None,None,2,None,None,None,None,None,None,2,None,uniform,0.9157509157509157,ok,217.57864896417595
83,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,49.0,log2,14.0,10.0,None,None,None,None,0.9365079365079365,ok,218.9140837842133
84,0,0,1,1,0,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,64.0,log2,14.0,11.0,None,None,None,None,0.7875457875457875,ok,220.5289607201703
85,0,0,1,1,1,0,1,1,randomForestClassifier,None,None,None,gini,None,None,49.0,log2,15.0,2.0,None,None,None,None,0.7350427350427351,ok,221.65989159606397
86,0,1,1,1,1,1,1,1,kneighborsClassifier,None,kd_tree,None,None,2,None,None,None,None,None,None,4,None,uniform,0.9181929181929182,ok,221.74435284314677
87,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,38.0,sqrt,13.0,4.0,None,None,None,None,0.9316239316239316,ok,223.08122128807008
88,0,0,1,1,1,1,1,1,nnClassifier,tanh,None,25.0,None,None,constant,None,None,None,None,2.0,None,lbfgs,None,0.5006105006105006,ok,227.9929359171074
89,0,0,1,1,0,0,0,1,randomForestClassifier,None,None,None,gini,None,None,30.0,log2,15.0,9.0,None,None,None,None,0.5409035409035409,ok,228.7806519290898
90,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,57.0,log2,11.0,15.0,None,None,None,None,0.9328449328449329,ok,230.14205087604932
91,0,1,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,52.0,sqrt,16.0,6.0,None,None,None,None,0.9267399267399268,ok,231.54153120913543
92,0,0,1,1,1,1,1,1,kneighborsClassifier,None,ball_tree,None,None,11,None,None,None,None,None,None,2,None,uniform,0.9157509157509157,ok,231.61721057910472
93,0,0,1,1,0,0,0,1,nnClassifier,logistic,None,18.0,None,None,invscaling,None,None,None,None,5.0,None,adam,None,0.6092796092796092,ok,236.3776982750278
94,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,69.0,log2,11.0,12.0,None,None,None,None,0.9328449328449329,ok,237.4769895330537
95,0,1,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,40.0,log2,14.0,3.0,None,None,None,None,0.9340659340659341,ok,238.88314535003155
96,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,46.0,sqrt,19.0,8.0,None,None,None,None,0.9340659340659341,ok,240.1837634271942
97,0,0,1,1,1,1,0,1,kneighborsClassifier,None,kd_tree,None,None,37,None,None,None,None,None,None,4,None,uniform,0.9242979242979243,ok,240.25454127206467
98,0,0,1,1,0,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,7.0,log2,13.0,5.0,None,None,None,None,0.5616605616605617,ok,241.48839758406393
99,0,0,1,1,1,1,1,1,nnClassifier,identity,None,28.0,None,None,adaptive,None,None,None,None,9.0,None,sgd,None,0.5128205128205128,ok,248.48984552710317
