feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_4,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_5,feature_50,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,sqrt,18,39,nan,nan,NA,NA,0.5866013071895425,581.6734654903412
0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,auto,13,16,nan,nan,NA,NA,0.5816993464052288,588.6561307907104
0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,13,auto,2,37,nan,nan,NA,NA,0.6045751633986928,594.3940985202789
1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,43,auto,15,30,nan,nan,NA,NA,0.5980392156862745,600.0833785533905
0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,92,auto,18,7,nan,nan,NA,NA,0.5898692810457516,605.7958977222443
0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,4,log2,2,33,nan,nan,NA,NA,0.5179738562091504,612.3528020381927
0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,kneighborsClassifier,NA,auto,nan,NA,5,NA,nan,NA,nan,nan,nan,3,NA,distance,0.5604575163398693,617.3529064655304
0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,sqrt,18,36,nan,nan,NA,NA,0.5702614379084967,625.6773211956024
0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,nnClassifier,relu,NA,31,NA,nan,invscaling,nan,NA,nan,nan,8,nan,sgd,NA,0.07516339869281045,641.3731536865234
1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,log2,13,17,nan,nan,NA,NA,0.6045751633986928,647.1073951721191
0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,auto,20,32,nan,nan,NA,NA,0.5849673202614379,652.8032224178314
1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,auto,11,21,nan,nan,NA,NA,0.5980392156862745,659.5789887905121
0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,24,sqrt,9,4,nan,nan,NA,NA,0.6160130718954249,666.6813690662384
0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,log2,10,3,nan,nan,NA,NA,0.5964052287581699,672.3684012889862
0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,56,sqrt,14,5,nan,nan,NA,NA,0.5996732026143791,678.7509119510651
0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,auto,6,8,nan,nan,NA,NA,0.6094771241830066,684.7847619056702
0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,29,sqrt,4,9,nan,nan,NA,NA,0.6258169934640523,693.6893377304077
0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,2,auto,5,30,nan,nan,NA,NA,0.4722222222222222,699.4727873802185
1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,32,sqrt,3,7,nan,nan,NA,NA,0.6111111111111112,705.2642560005188
0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,46,sqrt,3,4,nan,nan,NA,NA,0.6094771241830066,712.034538269043
0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,sqrt,2,13,nan,nan,NA,NA,0.6062091503267973,719.3819732666016
1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,69,sqrt,6,4,nan,nan,NA,NA,0.6045751633986928,724.9933774471283
