feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_4,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_5,feature_50,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,70,log2,5,11,nan,nan,NA,NA,0.6045751633986928,565.6287472248077
1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,54,log2,1,5,nan,nan,NA,NA,0.6486928104575164,571.5014090538025
0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,47,auto,1,3,nan,nan,NA,NA,0.6078431372549019,577.7819983959198
1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,54,log2,4,7,nan,nan,NA,NA,0.6094771241830066,583.7592244148254
0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,79,log2,2,12,nan,nan,NA,NA,0.6225490196078431,590.0296680927277
0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,50,log2,2,12,nan,nan,NA,NA,0.6241830065359477,595.8821296691895
1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,48,auto,1,2,nan,nan,NA,NA,0.6356209150326797,603.1385667324066
0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,47,auto,1,23,nan,nan,NA,NA,0.5931372549019608,608.9303247928619
0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,nnClassifier,identity,NA,26,NA,nan,invscaling,nan,NA,nan,nan,3,nan,lbfgs,NA,0.10294117647058823,615.1795327663422
0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,55,log2,1,4,nan,nan,NA,NA,0.6356209150326797,621.2524199485779
1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,60,sqrt,5,4,nan,nan,NA,NA,0.6225490196078431,628.4147806167603
0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,83,log2,2,18,nan,nan,NA,NA,0.6111111111111112,635.4578731060028
0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,86,sqrt,4,18,nan,nan,NA,NA,0.6143790849673203,641.279548406601
1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,46,auto,5,2,nan,nan,NA,NA,0.6078431372549019,648.319171667099
1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,97,auto,5,19,nan,nan,NA,NA,0.5980392156862745,654.7619378566742
0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,93,log2,1,17,nan,nan,NA,NA,0.619281045751634,660.4644465446472
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,62,auto,3,7,nan,nan,NA,NA,0.6094771241830066,666.048150062561
1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,12,log2,6,10,nan,nan,NA,NA,0.6078431372549019,671.5495040416718
1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,89,log2,1,5,nan,nan,NA,NA,0.6372549019607843,678.7650256156921
0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,kneighborsClassifier,NA,auto,nan,NA,24,NA,nan,NA,nan,nan,nan,3,NA,distance,0.6094771241830066,683.4284543991089
1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,37,sqrt,4,2,nan,nan,NA,NA,0.6225490196078431,690.6133699417114
0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,94,sqrt,3,4,nan,nan,NA,NA,0.6111111111111112,698.0259780883789
