feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,5,auto,19,39,nan,nan,NA,NA,0.9565646594274433,367.8528244495392
0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,11,log2,13,39,nan,nan,NA,NA,0.9595261599210266,373.48539638519287
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,8,log2,18,38,nan,nan,NA,NA,0.9565646594274433,378.7758631706238
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,82,sqrt,19,9,nan,nan,NA,NA,0.9585389930898321,384.5066330432892
1,0,0,nnClassifier,logistic,NA,28,NA,nan,adaptive,nan,NA,nan,nan,7,nan,lbfgs,NA,0.9536031589338598,389.5918433666229
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,37,auto,18,10,nan,nan,NA,NA,0.9595261599210266,394.9022533893585
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,94,log2,20,4,nan,nan,NA,NA,0.9595261599210266,400.2565338611603
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,84,auto,2,33,nan,nan,NA,NA,0.9595261599210266,406.43898820877075
0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,83,auto,20,40,nan,nan,NA,NA,0.9595261599210266,412.1213684082031
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,82,auto,18,26,nan,nan,NA,NA,0.9585389930898321,417.6262285709381
0,0,0,nnClassifier,logistic,NA,30,NA,nan,invscaling,nan,NA,nan,nan,10,nan,sgd,NA,0.0,422.23187589645386
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,51,sqrt,11,4,nan,nan,NA,NA,0.9595261599210266,427.8639166355133
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,11,log2,10,34,nan,nan,NA,NA,0.9595261599210266,433.45368123054504
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,10,sqrt,11,4,nan,nan,NA,NA,0.9565646594274433,439.0582506656647
1,0,0,nnClassifier,logistic,NA,16,NA,nan,invscaling,nan,NA,nan,nan,4,nan,adam,NA,0.9536031589338598,448.3329164981842
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,20,auto,20,14,nan,nan,NA,NA,0.9585389930898321,454.45579075813293
0,1,0,nnClassifier,relu,NA,8,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,0.9536031589338598,469.334636926651
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,60,sqrt,9,34,nan,nan,NA,NA,0.9595261599210266,474.67530035972595
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,81,log2,20,37,nan,nan,NA,NA,0.9595261599210266,480.40676403045654
0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,7,log2,8,10,nan,nan,NA,NA,0.9595261599210266,486.4908392429352
1,0,0,kneighborsClassifier,NA,auto,nan,NA,31,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9555774925962488,490.9771797657013
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,41,auto,17,3,nan,nan,NA,NA,0.9565646594274433,496.29939699172974
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,7,log2,5,38,nan,nan,NA,NA,0.9585389930898321,502.3132653236389
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,3,log2,19,40,nan,nan,NA,NA,0.9585389930898321,507.4688627719879
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,43,sqrt,20,14,nan,nan,NA,NA,0.9595261599210266,512.6329922676086
1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,78,sqrt,12,11,nan,nan,NA,NA,0.9565646594274433,518.1599390506744
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,25,auto,5,11,nan,nan,NA,NA,0.9565646594274433,523.7961580753326
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,10,log2,20,25,nan,nan,NA,NA,0.9565646594274433,529.2052464485168
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,100,auto,3,19,nan,nan,NA,NA,0.9595261599210266,534.700626373291
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,17,auto,20,32,nan,nan,NA,NA,0.9575518262586377,540.0463871955872
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,73,auto,3,40,nan,nan,NA,NA,0.9565646594274433,545.3007562160492
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,28,sqrt,17,32,nan,nan,NA,NA,0.9595261599210266,550.6162712574005
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,53,log2,7,27,nan,nan,NA,NA,0.9595261599210266,555.8084824085236
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,20,sqrt,12,40,nan,nan,NA,NA,0.9585389930898321,561.2139327526093
0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,10,sqrt,7,40,nan,nan,NA,NA,0.9595261599210266,566.2203211784363
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,31,auto,14,34,nan,nan,NA,NA,0.9585389930898321,571.6341145038605
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,58,sqrt,10,34,nan,nan,NA,NA,0.9565646594274433,576.8124070167542
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,60,log2,10,40,nan,nan,NA,NA,0.9585389930898321,582.2542271614075
0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,15,log2,15,23,nan,nan,NA,NA,0.0,586.2351648807526
