feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,1,1,1,0,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,89,auto,13,33,nan,nan,NA,NA,0.8253968253968254,290.1597828865051
1,1,1,0,0,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,10,NA,distance,0.8144078144078144,294.8911626338959
1,1,1,1,1,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,18,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.778998778998779,299.71301555633545
0,1,1,0,1,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,4,NA,distance,0.818070818070818,303.9621071815491
0,1,1,0,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,36,NA,nan,NA,nan,nan,nan,6,NA,distance,0.8302808302808303,308.8551595211029
0,0,1,1,1,1,1,1,nnClassifier,identity,NA,19,NA,nan,constant,nan,NA,nan,nan,7,nan,sgd,NA,0.518925518925519,315.6486105918884
1,1,1,1,0,0,0,1,kneighborsClassifier,NA,auto,nan,NA,23,NA,nan,NA,nan,nan,nan,1,NA,distance,0.7631257631257631,320.52660608291626
1,1,1,1,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,97,sqrt,19,21,nan,nan,NA,NA,0.8315018315018315,326.78364729881287
0,1,1,0,0,1,0,1,kneighborsClassifier,NA,auto,nan,NA,36,NA,nan,NA,nan,nan,nan,8,NA,distance,0.8217338217338217,331.6404824256897
1,1,1,0,1,0,1,1,kneighborsClassifier,NA,auto,nan,NA,18,NA,nan,NA,nan,nan,nan,6,NA,distance,0.7936507936507936,336.3713767528534
0,1,1,1,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,40,NA,nan,NA,nan,nan,nan,7,NA,distance,0.8192918192918193,340.9492378234863
1,1,1,0,1,1,1,1,nnClassifier,relu,NA,32,NA,nan,invscaling,nan,NA,nan,nan,5,nan,sgd,NA,0.36996336996337,357.930921792984
0,1,1,1,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,94,sqrt,4,23,nan,nan,NA,NA,0.8241758241758241,364.5668148994446
1,1,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,41,auto,9,19,nan,nan,NA,NA,0.8253968253968254,370.76581168174744
1,1,1,1,0,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,35,NA,nan,NA,nan,nan,nan,8,NA,distance,0.8156288156288156,375.49963784217834
1,1,1,0,0,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,3,NA,distance,0.7777777777777778,380.20906829833984
1,1,1,0,0,0,0,1,kneighborsClassifier,NA,brute,nan,NA,33,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8144078144078144,385.19601225852966
0,1,1,0,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,29,NA,nan,NA,nan,nan,nan,1,NA,distance,0.7851037851037851,390.33894968032837
0,1,1,0,0,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.8095238095238095,394.61698865890503
1,1,1,1,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,37,NA,nan,NA,nan,nan,nan,4,NA,distance,0.7936507936507936,399.6629333496094
0,1,1,1,0,1,0,1,kneighborsClassifier,NA,auto,nan,NA,22,NA,nan,NA,nan,nan,nan,9,NA,distance,0.8253968253968254,404.29940128326416
1,1,1,1,0,1,0,1,kneighborsClassifier,NA,auto,nan,NA,39,NA,nan,NA,nan,nan,nan,6,NA,distance,0.8034188034188035,409.23594665527344
0,1,1,1,0,0,1,0,kneighborsClassifier,NA,auto,nan,NA,31,NA,nan,NA,nan,nan,nan,4,NA,distance,0.8107448107448108,413.20786213874817
0,0,1,1,1,0,0,0,nnClassifier,relu,NA,12,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.514041514041514,420.6928470134735
0,1,1,0,0,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,20,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.8278388278388278,425.79118752479553
1,1,1,1,1,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,29,NA,nan,NA,nan,nan,nan,6,NA,distance,0.8021978021978022,430.51956844329834
0,1,1,0,1,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,21,NA,nan,NA,nan,nan,nan,8,NA,distance,0.8241758241758241,435.6200022697449
0,1,1,1,0,1,1,0,kneighborsClassifier,NA,brute,nan,NA,16,NA,nan,NA,nan,nan,nan,9,NA,distance,0.8205128205128205,440.48317432403564
0,1,1,0,1,1,0,1,kneighborsClassifier,NA,auto,nan,NA,14,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8327228327228328,445.2867136001587
0,1,1,1,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,6,NA,nan,NA,nan,nan,nan,1,NA,distance,0.7594627594627594,449.78481936454773
0,1,1,1,0,0,0,0,kneighborsClassifier,NA,auto,nan,NA,12,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.7533577533577533,454.92388343811035
0,1,1,0,0,1,0,1,kneighborsClassifier,NA,auto,nan,NA,18,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.8217338217338217,459.36092233657837
0,1,1,1,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,63,log2,15,5,nan,nan,NA,NA,0.8229548229548229,465.2951412200928
1,1,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,17,sqrt,20,7,nan,nan,NA,NA,0.8241758241758241,471.4648506641388
0,1,1,1,1,0,1,1,kneighborsClassifier,NA,brute,nan,NA,3,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.8058608058608059,476.00213718414307
1,1,1,0,1,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,22,NA,nan,NA,nan,nan,nan,10,NA,distance,0.8315018315018315,480.73546075820923
0,1,1,0,1,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,10,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.8229548229548229,485.64614248275757
0,1,1,1,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,8,NA,nan,NA,nan,nan,nan,8,NA,distance,0.8205128205128205,490.17050194740295
0,1,1,0,0,1,1,1,kneighborsClassifier,NA,brute,nan,NA,7,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.833943833943834,494.4689214229584
1,1,1,0,0,0,0,1,kneighborsClassifier,NA,brute,nan,NA,4,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.8131868131868132,499.25516271591187
1,1,1,0,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,32,NA,nan,NA,nan,nan,nan,10,NA,distance,0.8437118437118437,504.0606310367584
1,1,1,0,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,31,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8351648351648352,508.4895327091217
0,1,0,1,0,1,0,0,nnClassifier,logistic,NA,17,NA,nan,adaptive,nan,NA,nan,nan,9,nan,lbfgs,NA,0.518925518925519,516.6917247772217
1,1,1,0,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,14,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.8351648351648352,521.4411990642548
1,1,1,1,0,1,1,0,kneighborsClassifier,NA,brute,nan,NA,23,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.811965811965812,526.0483853816986
1,1,1,0,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,34,NA,nan,NA,nan,nan,nan,7,NA,distance,0.8412698412698413,530.583657503128
1,1,1,0,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,28,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8400488400488401,534.9621987342834
1,1,1,0,0,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,28,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.818070818070818,539.4702625274658
0,1,0,0,0,1,1,1,nnClassifier,identity,NA,25,NA,nan,adaptive,nan,NA,nan,nan,1,nan,sgd,NA,0.5213675213675214,550.1641316413879
1,1,1,1,0,1,0,1,kneighborsClassifier,NA,brute,nan,NA,9,NA,nan,NA,nan,nan,nan,4,NA,distance,0.7875457875457875,554.822124004364
0,1,1,0,1,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,35,NA,nan,NA,nan,nan,nan,7,NA,distance,0.8229548229548229,559.1293284893036
0,1,1,0,0,1,0,1,kneighborsClassifier,NA,brute,nan,NA,34,NA,nan,NA,nan,nan,nan,6,NA,distance,0.8095238095238095,563.2333595752716
0,1,1,1,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,29,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8278388278388278,567.5661368370056
1,1,1,0,0,1,0,1,kneighborsClassifier,NA,brute,nan,NA,40,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8144078144078144,571.5935370922089
1,1,1,0,1,0,1,1,kneighborsClassifier,NA,brute,nan,NA,36,NA,nan,NA,nan,nan,nan,1,NA,distance,0.7545787545787546,575.889767408371
1,1,1,1,0,1,0,1,nnClassifier,tanh,NA,27,NA,nan,adaptive,nan,NA,nan,nan,7,nan,sgd,NA,0.5042735042735043,595.3582673072815
1,1,1,1,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,10,NA,distance,0.811965811965812,599.435574054718
0,1,1,0,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,26,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8266178266178266,603.6299505233765
1,1,1,0,1,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.7631257631257631,607.807126045227
0,1,1,0,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,22,NA,nan,NA,nan,nan,nan,10,NA,distance,0.8290598290598291,612.0670666694641
