feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,1,0,1,1,0,1,nnClassifier,logistic,NA,12,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.4822954822954823,169.84124946594238
0,0,0,0,1,0,1,0,nnClassifier,relu,NA,22,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.2026862026862027,176.10387420654297
0,0,0,1,0,1,1,0,nnClassifier,tanh,NA,18,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.2515262515262515,186.37753462791443
0,0,0,0,0,0,0,1,nnClassifier,logistic,NA,28,NA,nan,constant,nan,NA,nan,nan,4,nan,lbfgs,NA,0.5409035409035409,191.08375811576843
1,1,0,0,1,0,1,0,nnClassifier,logistic,NA,24,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,0.514041514041514,199.29277515411377
1,0,1,0,1,0,0,1,nnClassifier,logistic,NA,10,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,0.4896214896214896,207.80547857284546
1,0,0,1,0,1,0,0,nnClassifier,logistic,NA,14,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.5409035409035409,212.74208426475525
1,1,0,0,1,1,0,1,nnClassifier,logistic,NA,13,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.5103785103785103,221.30157136917114
1,1,0,0,0,0,1,0,nnClassifier,logistic,NA,19,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,0.5042735042735043,230.50463104248047
1,0,0,1,0,0,0,0,nnClassifier,logistic,NA,16,NA,nan,constant,nan,NA,nan,nan,5,nan,lbfgs,NA,0.48473748473748474,235.42475485801697
1,1,1,1,0,0,0,0,nnClassifier,logistic,NA,27,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.48473748473748474,243.83009338378906
1,0,0,0,0,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,29,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.46153846153846156,248.7024211883545
0,0,0,0,0,1,0,0,nnClassifier,logistic,NA,29,NA,nan,invscaling,nan,NA,nan,nan,7,nan,sgd,NA,0.0,254.27376437187195
1,0,0,1,0,0,0,0,nnClassifier,logistic,NA,20,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.5409035409035409,259.31193256378174
0,0,0,0,0,0,0,1,nnClassifier,logistic,NA,22,NA,nan,adaptive,nan,NA,nan,nan,7,nan,lbfgs,NA,0.5409035409035409,264.648725271225
0,0,0,0,1,0,0,0,nnClassifier,identity,NA,30,NA,nan,invscaling,nan,NA,nan,nan,5,nan,lbfgs,NA,0.5409035409035409,269.21809363365173
0,0,1,0,1,0,0,1,nnClassifier,tanh,NA,30,NA,nan,adaptive,nan,NA,nan,nan,7,nan,lbfgs,NA,0.47496947496947495,278.9640643596649
1,0,1,1,1,1,1,1,nnClassifier,logistic,NA,26,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.3553113553113553,287.3845820426941
0,1,0,1,0,0,1,0,nnClassifier,identity,NA,27,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.4908424908424908,292.0413980484009
1,0,0,0,0,0,0,1,nnClassifier,identity,NA,22,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.4542124542124542,300.1042811870575
1,0,0,0,1,1,0,1,nnClassifier,identity,NA,11,NA,nan,invscaling,nan,NA,nan,nan,4,nan,sgd,NA,0.47985347985347987,307.67470145225525
0,0,0,0,1,1,0,0,nnClassifier,identity,NA,10,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,0.5384615384615384,312.5383117198944
0,0,1,0,0,1,0,1,nnClassifier,logistic,NA,30,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.4908424908424908,320.9744758605957
0,0,0,0,1,0,0,1,nnClassifier,logistic,NA,29,NA,nan,adaptive,nan,NA,nan,nan,1,nan,lbfgs,NA,0.5409035409035409,325.6322009563446
1,1,0,1,1,1,1,1,nnClassifier,logistic,NA,29,NA,nan,adaptive,nan,NA,nan,nan,6,nan,sgd,NA,0.5042735042735043,343.2079894542694
0,0,0,0,0,1,0,0,nnClassifier,identity,NA,28,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.536019536019536,347.6874837875366
0,1,0,0,0,0,0,0,nnClassifier,logistic,NA,12,NA,nan,constant,nan,NA,nan,nan,5,nan,sgd,NA,0.5091575091575091,362.18792819976807
0,0,0,1,1,1,1,0,nnClassifier,identity,NA,28,NA,nan,invscaling,nan,NA,nan,nan,5,nan,sgd,NA,0.49206349206349204,368.3648679256439
1,0,0,1,0,1,1,1,nnClassifier,identity,NA,18,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.4945054945054945,373.6137475967407
1,1,0,0,1,1,1,1,nnClassifier,logistic,NA,30,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.5006105006105006,382.82804226875305
0,0,0,0,1,0,0,1,nnClassifier,relu,NA,25,NA,nan,invscaling,nan,NA,nan,nan,7,nan,lbfgs,NA,0.42002442002442003,390.33177280426025
0,0,0,0,0,0,1,1,nnClassifier,logistic,NA,32,NA,nan,constant,nan,NA,nan,nan,2,nan,sgd,NA,0.5409035409035409,395.7945628166199
1,0,0,0,1,0,0,1,nnClassifier,identity,NA,30,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,0.38095238095238093,401.73644065856934
1,0,0,0,1,0,1,1,nnClassifier,tanh,NA,29,NA,nan,invscaling,nan,NA,nan,nan,3,nan,lbfgs,NA,0.525030525030525,410.779412984848
0,0,0,1,1,0,0,0,nnClassifier,logistic,NA,14,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.5409035409035409,415.6509852409363
1,0,0,0,1,0,0,0,nnClassifier,tanh,NA,31,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,0.4432234432234432,425.2235207557678
1,0,0,0,0,0,1,1,nnClassifier,identity,NA,12,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.4908424908424908,429.98374342918396
0,0,0,0,0,1,0,1,nnClassifier,logistic,NA,23,NA,nan,adaptive,nan,NA,nan,nan,1,nan,lbfgs,NA,0.5409035409035409,434.76759696006775
0,0,1,1,1,0,1,0,nnClassifier,logistic,NA,26,NA,nan,constant,nan,NA,nan,nan,2,nan,sgd,NA,0.49694749694749696,445.49545311927795
0,0,0,0,0,0,1,0,nnClassifier,logistic,NA,25,NA,nan,adaptive,nan,NA,nan,nan,7,nan,lbfgs,NA,0.5409035409035409,450.35366654396057
1,0,0,1,1,0,0,0,nnClassifier,logistic,NA,10,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.49694749694749696,455.03430342674255
0,0,0,0,1,1,1,0,nnClassifier,identity,NA,28,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.5433455433455433,459.4988121986389
1,0,0,0,0,0,1,0,nnClassifier,logistic,NA,32,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.5299145299145299,464.1069538593292
0,0,0,0,1,1,0,0,nnClassifier,logistic,NA,12,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.5409035409035409,470.895370721817
0,1,0,1,0,1,1,1,nnClassifier,logistic,NA,28,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.4884004884004884,476.39506363868713
1,0,0,1,0,0,1,1,nnClassifier,logistic,NA,23,NA,nan,adaptive,nan,NA,nan,nan,3,nan,sgd,NA,0.4822954822954823,487.8694853782654
0,1,0,0,0,0,0,0,nnClassifier,logistic,NA,17,NA,nan,adaptive,nan,NA,nan,nan,3,nan,sgd,NA,0.5067155067155067,510.3410005569458
0,0,1,0,0,1,0,0,nnClassifier,logistic,NA,32,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.4993894993894994,518.3396337032318
0,0,1,1,0,0,0,1,nnClassifier,logistic,NA,18,NA,nan,invscaling,nan,NA,nan,nan,2,nan,sgd,NA,0.4590964590964591,524.4788177013397
0,0,0,0,0,0,0,0,nnClassifier,tanh,NA,32,NA,nan,adaptive,nan,NA,nan,nan,1,nan,lbfgs,NA,0.0,528.8691086769104
1,0,0,0,1,1,0,1,nnClassifier,tanh,NA,25,NA,nan,adaptive,nan,NA,nan,nan,1,nan,lbfgs,NA,0.5409035409035409,536.6994822025299
1,1,0,0,1,1,1,1,nnClassifier,tanh,NA,31,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.5079365079365079,545.846432685852
0,1,0,1,1,1,0,0,nnClassifier,logistic,NA,18,NA,nan,invscaling,nan,NA,nan,nan,6,nan,sgd,NA,0.5409035409035409,551.6249992847443
0,1,0,1,0,0,0,0,nnClassifier,logistic,NA,15,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.5079365079365079,559.4953780174255
1,0,0,1,0,0,1,0,nnClassifier,logistic,NA,21,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.4590964590964591,565.4522769451141
1,0,0,0,0,0,0,0,nnClassifier,logistic,NA,27,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.5409035409035409,569.8759071826935
0,0,1,0,0,1,0,0,nnClassifier,identity,NA,30,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,0.4896214896214896,573.9944982528687
1,0,1,1,1,1,1,0,nnClassifier,logistic,NA,30,NA,nan,invscaling,nan,NA,nan,nan,7,nan,sgd,NA,0.5372405372405372,579.163158416748
0,1,0,0,0,1,0,1,nnClassifier,tanh,NA,11,NA,nan,invscaling,nan,NA,nan,nan,7,nan,sgd,NA,0.5018315018315018,585.969132900238
0,0,0,1,1,1,0,0,nnClassifier,logistic,NA,32,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.5335775335775336,590.1732635498047
1,0,0,0,0,1,0,0,nnClassifier,logistic,NA,29,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.5409035409035409,594.361887216568
0,0,1,1,0,0,1,0,nnClassifier,identity,NA,31,NA,nan,adaptive,nan,NA,nan,nan,4,nan,sgd,NA,0.4932844932844933,603.052476644516
0,0,0,0,0,0,1,1,nnClassifier,tanh,NA,11,NA,nan,adaptive,nan,NA,nan,nan,2,nan,lbfgs,NA,0.3833943833943834,607.1374950408936
0,0,1,0,0,0,0,0,nnClassifier,logistic,NA,14,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.49694749694749696,613.4384155273438
0,1,0,1,0,1,0,0,nnClassifier,logistic,NA,19,NA,nan,constant,nan,NA,nan,nan,3,nan,sgd,NA,0.5054945054945055,624.4374287128448
0,1,0,1,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,76,auto,18,38,nan,nan,NA,NA,0.7094017094017094,629.2233889102936
0,1,1,1,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,79,auto,8,35,nan,nan,NA,NA,0.8363858363858364,634.3308763504028
0,0,0,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,96,auto,2,36,nan,nan,NA,NA,0.48717948717948717,640.466459274292
1,1,0,0,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,96,sqrt,11,39,nan,nan,NA,NA,0.6947496947496947,645.863938331604
0,0,1,1,0,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,96,auto,6,15,nan,nan,NA,NA,0.6422466422466423,651.2098286151886
0,1,1,0,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,96,log2,7,37,nan,nan,NA,NA,0.8400488400488401,656.9681673049927
0,0,0,0,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,92,log2,5,37,nan,nan,NA,NA,0.5091575091575091,662.284779548645
0,1,1,1,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,72,sqrt,15,36,nan,nan,NA,NA,0.8400488400488401,668.1065485477448
1,1,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,87,sqrt,20,23,nan,nan,NA,NA,0.8363858363858364,673.7738356590271
1,1,1,1,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,65,sqrt,7,22,nan,nan,NA,NA,0.8400488400488401,679.7739751338959
1,0,1,1,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,67,log2,7,9,nan,nan,NA,NA,0.645909645909646,686.3164722919464
1,1,0,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,83,sqrt,19,24,nan,nan,NA,NA,0.6984126984126984,692.1392772197723
0,1,1,1,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,73,sqrt,8,37,nan,nan,NA,NA,0.8473748473748474,697.900737285614
1,1,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,67,log2,12,20,nan,nan,NA,NA,0.8363858363858364,702.9725761413574
