feature_0,feature_1,feature_2,feature_3,feature_4,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,80,auto,20,23,nan,nan,NA,NA,0.938288920056101,135.88659811019897
0,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,71,sqrt,18,5,nan,nan,NA,NA,0.6732117812061711,140.5935938358307
0,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,7,auto,17,40,nan,nan,NA,NA,0.5960729312762973,145.61415648460388
1,1,0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,19,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9368863955119214,150.45644211769104
1,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,97,sqrt,1,40,nan,nan,NA,NA,0.94109396914446,156.11891627311707
1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,13,auto,19,21,nan,nan,NA,NA,0.9396914446002805,161.65811467170715
1,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,5,auto,7,40,nan,nan,NA,NA,0.94109396914446,167.24723935127258
0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,89,sqrt,20,22,nan,nan,NA,NA,0.8681626928471248,171.7720935344696
1,1,1,0,1,kneighborsClassifier,NA,auto,nan,NA,19,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9312762973352033,176.3976423740387
1,1,0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,10,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9284712482468443,180.53218960762024
1,1,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,9,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9340813464235624,185.38188409805298
0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,61,sqrt,17,32,nan,nan,NA,NA,0.8709677419354839,190.6665005683899
1,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,87,sqrt,9,30,nan,nan,NA,NA,0.938288920056101,195.75037837028503
0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,56,auto,11,18,nan,nan,NA,NA,0.8681626928471248,200.81769061088562
0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,11,auto,4,18,nan,nan,NA,NA,0.7629733520336606,206.03817081451416
1,1,1,1,0,nnClassifier,relu,NA,27,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.5007012622720898,213.62312197685242
0,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,39,auto,18,4,nan,nan,NA,NA,0.8667601683029453,218.7118444442749
1,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,5,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.9046283309957924,223.37330722808838
1,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,54,auto,2,39,nan,nan,NA,NA,0.94109396914446,228.45572757720947
1,1,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9256661991584852,233.49450755119324
1,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,64,log2,5,40,nan,nan,NA,NA,0.94109396914446,238.65905714035034
1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,100,log2,5,33,nan,nan,NA,NA,0.9424964936886395,243.9385528564453
0,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,55,sqrt,6,29,nan,nan,NA,NA,0.6844319775596073,249.05738806724548
1,1,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9354838709677419,254.2596287727356
1,0,1,1,0,kneighborsClassifier,NA,auto,nan,NA,28,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9298737727910238,258.62386989593506
1,0,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,16,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9368863955119214,263.26236748695374
0,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,19,auto,13,37,nan,nan,NA,NA,0.8625525946704067,268.88334035873413
1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,94,log2,2,40,nan,nan,NA,NA,0.9424964936886395,273.8116726875305
1,0,1,0,1,kneighborsClassifier,NA,brute,nan,NA,23,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9228611500701263,278.6081657409668
0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,99,log2,9,37,nan,nan,NA,NA,0.8667601683029453,283.7756633758545
1,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,30,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9354838709677419,288.50667333602905
0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,83,sqrt,15,2,nan,nan,NA,NA,0.8737727910238429,293.4476704597473
0,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,24,log2,14,32,nan,nan,NA,NA,0.8625525946704067,298.44395112991333
1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,76,log2,9,5,nan,nan,NA,NA,0.9438990182328191,303.9574770927429
1,0,0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,23,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9396914446002805,309.07526421546936
1,0,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9354838709677419,313.6977262496948
0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,54,auto,3,39,nan,nan,NA,NA,0.8751753155680224,318.93623089790344
1,0,0,1,1,nnClassifier,identity,NA,16,NA,nan,constant,nan,NA,nan,nan,6,nan,sgd,NA,0.5021037868162693,326.7275564670563
1,0,0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,28,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9396914446002805,331.58919763565063
1,0,0,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,27,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9242636746143057,335.98533606529236
0,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,87,sqrt,12,24,nan,nan,NA,NA,0.7629733520336606,341.1095836162567
0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,32,auto,12,39,nan,nan,NA,NA,0.8737727910238429,346.49409675598145
0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,73,log2,1,40,nan,nan,NA,NA,0.8667601683029453,351.7604215145111
1,1,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,38,NA,nan,NA,nan,nan,nan,5,NA,distance,0.938288920056101,356.46879863739014
1,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,22,NA,nan,NA,nan,nan,nan,1,NA,distance,0.8906030855539971,361.1025905609131
1,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,9,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9270687237026648,365.50354075431824
1,0,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,19,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9256661991584852,370.06517362594604
1,1,1,0,1,kneighborsClassifier,NA,auto,nan,NA,28,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9312762973352033,374.5365777015686
1,1,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,23,NA,nan,NA,nan,nan,nan,5,NA,distance,0.9424964936886395,379.3697235584259
1,1,0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,30,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9256661991584852,384.072820186615
0,1,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,26,NA,nan,NA,nan,nan,nan,6,NA,distance,0.7784011220196353,388.6162042617798
1,1,0,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,11,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9116409537166901,392.9612762928009
0,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,42,log2,16,33,nan,nan,NA,NA,0.7671809256661991,398.1688930988312
1,1,0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,6,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9438990182328191,402.1562521457672
1,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.94109396914446,406.9276089668274
1,0,1,1,0,kneighborsClassifier,NA,auto,nan,NA,4,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9200561009817672,411.6884546279907
1,0,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,25,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9172510518934082,416.70450353622437
1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9172510518934082,421.571533203125
1,0,0,0,1,kneighborsClassifier,NA,auto,nan,NA,6,NA,nan,NA,nan,nan,nan,5,NA,distance,0.9200561009817672,426.1958518028259
1,1,0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,25,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.938288920056101,431.13715052604675
1,0,0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,39,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9396914446002805,435.3233730792999
1,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,8,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9312762973352033,440.0564124584198
1,1,0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,8,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9158485273492286,444.70944333076477
1,0,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,4,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9200561009817672,449.2508990764618
1,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,7,NA,distance,0.938288920056101,453.97479486465454
1,1,0,1,1,kneighborsClassifier,NA,auto,nan,NA,14,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9340813464235624,459.24149775505066
1,1,0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,12,NA,nan,NA,nan,nan,nan,5,NA,distance,0.9424964936886395,464.0357656478882
1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,12,NA,nan,NA,nan,nan,nan,10,NA,distance,0.938288920056101,468.7212498188019
1,0,0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,30,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.8807854137447405,473.5163383483887
1,0,0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9340813464235624,478.32682061195374
1,1,0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9424964936886395,482.7752604484558
1,1,0,1,1,kneighborsClassifier,NA,brute,nan,NA,3,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9438990182328191,487.4336612224579
1,1,0,1,1,kneighborsClassifier,NA,brute,nan,NA,2,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.9130434782608695,492.12020230293274
1,0,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,3,NA,nan,NA,nan,nan,nan,2,NA,distance,0.906030855539972,496.94555735588074
0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,3,auto,8,21,nan,nan,NA,NA,0.8457223001402524,501.8455045223236
1,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,29,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9368863955119214,506.2199411392212
1,1,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,10,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9424964936886395,510.6545841693878
1,0,0,0,1,kneighborsClassifier,NA,brute,nan,NA,3,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9214586255259467,515.4233376979828
