feature_0,feature_1,feature_10,feature_11,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,1,1,1,0,0,0,0,0,1,1,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,11,auto,5,18,nan,nan,NA,NA,0.9999658289176558,1992.8713207244873
1,0,1,1,0,1,0,1,1,1,0,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,89,sqrt,9,18,nan,nan,NA,NA,0.9817355865766402,2096.323583841324
0,1,1,1,1,0,0,0,0,0,0,1,nnRegressor,identity,NA,15,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,0.9999999363088685,2100.4483914375305
1,1,1,1,1,1,0,1,1,1,0,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,100,auto,1,5,nan,nan,NA,NA,0.9999931774004722,2110.4677364826202
1,0,1,0,1,1,1,0,0,0,0,1,nnRegressor,identity,NA,20,NA,nan,constant,nan,NA,nan,nan,6,nan,adam,NA,0.9999995574829735,2117.8513243198395
1,1,1,0,1,1,0,1,0,1,1,0,randomForestRegressor,NA,NA,nan,poisson,nan,NA,37,sqrt,15,8,nan,nan,NA,NA,0.7931003928663424,2127.9858043193817
0,0,1,0,0,0,1,1,0,0,0,1,nnRegressor,identity,NA,29,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,0.999999999272845,2131.885667324066
1,1,1,1,0,0,1,1,1,1,0,1,nnRegressor,identity,NA,24,NA,nan,adaptive,nan,NA,nan,nan,4,nan,sgd,NA,0.9999690799339079,2146.413906812668
0,1,1,1,0,1,1,1,1,1,1,1,nnRegressor,relu,NA,17,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,-0.00015213473611308537,2155.411586999893
0,1,1,0,1,0,0,0,1,0,1,1,nnRegressor,relu,NA,28,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.9996625240260119,2161.4962759017944
1,1,1,0,1,1,0,1,0,1,0,0,nnRegressor,relu,NA,27,NA,nan,constant,nan,NA,nan,nan,9,nan,lbfgs,NA,0.999768256910021,2168.2725369930267
1,1,1,1,0,0,0,1,0,0,0,0,nnRegressor,logistic,NA,22,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.9961785315661673,2178.0922079086304
1,0,1,0,1,1,0,1,0,1,1,0,nnRegressor,relu,NA,15,NA,nan,constant,nan,NA,nan,nan,4,nan,sgd,NA,0.9974186645319213,2186.056223154068
0,0,1,0,0,0,0,0,1,0,0,0,nnRegressor,relu,NA,14,NA,nan,constant,nan,NA,nan,nan,6,nan,lbfgs,NA,0.9997108911917466,2190.519918680191
0,0,1,1,1,0,1,1,1,1,1,0,nnRegressor,identity,NA,25,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.9360776346891634,2197.12060546875
0,1,1,1,0,0,1,1,1,0,0,1,nnRegressor,tanh,NA,32,NA,nan,invscaling,nan,NA,nan,nan,10,nan,adam,NA,0.9995581528729266,2204.0833883285522
1,1,1,1,1,0,0,1,0,0,1,0,nnRegressor,relu,NA,12,NA,nan,adaptive,nan,NA,nan,nan,2,nan,sgd,NA,0.9980636651262337,2231.963931083679
1,0,1,1,0,1,0,0,0,1,0,1,nnRegressor,relu,NA,9,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,0.9998268105142438,2245.7856879234314
1,0,1,1,0,0,0,0,1,0,1,0,nnRegressor,relu,NA,31,NA,nan,adaptive,nan,NA,nan,nan,9,nan,adam,NA,0.9982530515245368,2251.916080713272
1,0,1,1,1,0,1,0,0,1,1,0,nnRegressor,identity,NA,13,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.9999999301196605,2261.2036311626434
0,0,1,0,1,1,1,1,1,1,1,1,nnRegressor,logistic,NA,18,NA,nan,adaptive,nan,NA,nan,nan,2,nan,adam,NA,0.999702711462938,2271.3322315216064
1,1,1,1,1,1,0,0,1,1,1,1,nnRegressor,relu,NA,14,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,0.9984365532654637,2280.539912223816
0,1,1,1,1,1,0,0,1,0,1,0,nnRegressor,relu,NA,13,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,0.9986209320192009,2290.923852443695
1,1,1,1,0,0,1,1,1,1,0,0,nnRegressor,relu,NA,11,NA,nan,constant,nan,NA,nan,nan,6,nan,adam,NA,0.9996787933106264,2306.0455112457275
1,1,1,0,1,1,0,1,0,0,1,1,nnRegressor,relu,NA,12,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.9659872653513565,2314.2109961509705
1,0,1,1,1,1,0,1,0,1,0,1,nnRegressor,relu,NA,15,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,0.9995471769771993,2323.086682319641
0,1,1,1,1,0,0,1,1,0,1,1,nnRegressor,relu,NA,32,NA,nan,adaptive,nan,NA,nan,nan,1,nan,sgd,NA,0.9952418963334607,2338.011475086212
1,1,1,1,1,0,0,1,1,0,0,0,nnRegressor,relu,NA,21,NA,nan,adaptive,nan,NA,nan,nan,1,nan,lbfgs,NA,-0.00019715275772314023,2341.9099068641663
0,1,1,0,0,1,0,0,1,1,0,0,nnRegressor,relu,NA,10,NA,nan,adaptive,nan,NA,nan,nan,10,nan,adam,NA,0.999680630690195,2354.165825366974
1,1,1,0,1,1,0,1,0,1,0,1,nnRegressor,relu,NA,12,NA,nan,constant,nan,NA,nan,nan,6,nan,adam,NA,0.9999001485142569,2366.800769805908
1,1,1,0,1,1,1,0,0,1,1,1,nnRegressor,relu,NA,16,NA,nan,constant,nan,NA,nan,nan,8,nan,lbfgs,NA,0.9993868872957372,2372.684790611267
1,0,1,1,0,1,1,1,1,0,1,0,nnRegressor,tanh,NA,21,NA,nan,adaptive,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9995876420352011,2380.553919315338
0,0,1,1,0,0,0,1,0,1,0,0,nnRegressor,logistic,NA,13,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,0.9964378337511867,2393.6000061035156
0,0,1,0,0,0,0,1,0,1,0,1,nnRegressor,relu,NA,21,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.9998783340759336,2401.0950129032135
0,0,1,1,1,0,0,0,1,0,0,1,nnRegressor,identity,NA,8,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9999999902930627,2405.038779258728
1,1,1,0,1,0,1,0,0,1,1,1,nnRegressor,relu,NA,16,NA,nan,constant,nan,NA,nan,nan,6,nan,lbfgs,NA,0.9996256554136931,2413.762776851654
0,1,1,1,0,0,1,1,1,1,0,0,nnRegressor,relu,NA,11,NA,nan,adaptive,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9996458087088945,2419.2829122543335
0,0,1,1,1,1,0,0,0,1,0,1,nnRegressor,identity,NA,16,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.9999999539060309,2423.1874606609344
0,1,1,1,0,0,0,0,0,1,0,1,nnRegressor,logistic,NA,23,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.9999346915206361,2430.5627925395966
0,1,1,0,1,1,1,0,0,1,1,0,nnRegressor,tanh,NA,16,NA,nan,adaptive,nan,NA,nan,nan,1,nan,lbfgs,NA,0.9995084925082763,2443.0759007930756
0,1,1,0,0,0,1,0,1,1,0,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,68,log2,6,14,nan,nan,NA,NA,0.9960171621586258,2448.4443867206573
1,1,1,1,0,0,0,1,0,1,0,1,nnRegressor,tanh,NA,20,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,0.9993605584307398,2460.665557861328
1,1,1,0,0,0,1,1,1,0,1,1,nnRegressor,relu,NA,12,NA,nan,adaptive,nan,NA,nan,nan,6,nan,sgd,NA,0.9980110319721727,2489.2378885746
0,0,1,1,1,0,1,1,1,1,0,0,nnRegressor,relu,NA,9,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.999070323147989,2502.0295927524567
0,1,1,0,1,0,1,0,0,1,1,0,nnRegressor,relu,NA,28,NA,nan,constant,nan,NA,nan,nan,8,nan,adam,NA,0.9969127461012661,2509.047275543213
0,1,1,1,1,0,1,0,1,0,0,0,nnRegressor,relu,NA,17,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,0.9972496134312581,2518.134604215622
1,0,1,1,0,0,1,1,1,1,1,1,nnRegressor,logistic,NA,17,NA,nan,adaptive,nan,NA,nan,nan,5,nan,lbfgs,NA,0.9995894279013041,2524.3972551822662
0,1,1,0,1,1,1,1,0,1,1,0,nnRegressor,tanh,NA,16,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.9977673047441263,2534.3627984523773
1,0,1,1,1,0,1,1,0,1,0,1,nnRegressor,tanh,NA,24,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.9996274281431037,2547.0316772460938
