activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
relu,kd_tree,30,mae,0,0,1,0,1,1,0,0,28,invscaling,45,sqrt,2,38,kneighborsRegressor,3,6,lbfgs,uniform,0.26957397855730314
relu,auto,28,poisson,1,0,0,0,0,0,1,1,11,invscaling,24,sqrt,13,30,nnRegressor,7,8,sgd,distance,-0.20884497596161822
relu,kd_tree,26,mae,1,0,0,0,1,0,1,1,29,invscaling,99,log2,17,38,nnRegressor,1,10,adam,distance,-0.0009244028699675333
identity,ball_tree,20,mse,1,0,0,0,0,1,0,0,28,adaptive,72,auto,4,22,kneighborsRegressor,7,3,lbfgs,distance,-0.3734313629000865
relu,auto,27,mse,1,0,0,0,0,1,0,0,34,constant,4,sqrt,3,33,kneighborsRegressor,3,7,lbfgs,uniform,-0.151303794226066
identity,ball_tree,18,mae,1,0,0,0,0,1,1,0,4,invscaling,5,auto,2,8,nnRegressor,6,2,lbfgs,distance,0.07079083889057525
tanh,kd_tree,24,poisson,1,0,0,1,0,0,0,0,29,constant,89,log2,16,33,nnRegressor,7,6,adam,distance,0.022379519631445133
identity,auto,24,mse,1,0,1,1,1,0,1,0,35,constant,51,log2,5,29,randomForestRegressor,2,3,adam,distance,0.4385021725119269
identity,ball_tree,28,poisson,1,1,1,1,1,1,0,1,20,adaptive,26,log2,20,33,nnRegressor,1,6,adam,distance,0.3986987294397112
relu,auto,18,poisson,1,1,1,1,1,1,0,1,18,constant,91,log2,9,17,randomForestRegressor,10,2,adam,distance,0.34448370840862597
relu,auto,11,mae,1,1,1,0,1,0,1,1,4,constant,73,auto,10,36,kneighborsRegressor,8,4,sgd,uniform,0.3429923908511965
relu,auto,14,poisson,1,1,1,1,0,0,1,1,13,adaptive,84,auto,20,26,kneighborsRegressor,4,5,sgd,uniform,0.33223872503494645
relu,kd_tree,30,mae,0,0,1,0,1,1,0,0,28,invscaling,45,sqrt,2,38,kneighborsRegressor,3,6,lbfgs,uniform,0.26957397855730314
logistic,brute,13,mse,0,0,1,0,0,1,0,0,26,constant,82,log2,7,30,kneighborsRegressor,9,7,adam,distance,0.15644459046396375
relu,brute,29,mse,1,1,0,1,1,0,0,1,6,invscaling,20,sqrt,14,23,randomForestRegressor,8,6,adam,distance,0.12011891030308541
relu,kd_tree,20,mae,0,1,0,1,0,0,1,0,27,constant,45,log2,18,24,nnRegressor,9,9,adam,uniform,0.11034451998218942
tanh,brute,31,mse,1,0,0,1,1,0,0,0,18,adaptive,5,auto,8,9,randomForestRegressor,10,3,adam,uniform,0.07575375230087755
logistic,auto,24,mse,1,0,1,1,1,0,0,1,20,adaptive,26,log2,20,33,nnRegressor,1,6,adam,distance,0.3430541716730223
identity,ball_tree,28,poisson,1,1,1,1,1,1,0,1,18,constant,91,log2,9,17,randomForestRegressor,10,2,adam,distance,0.34448370840862597
relu,auto,18,poisson,1,1,1,1,0,1,1,1,4,constant,73,auto,10,36,kneighborsRegressor,8,4,sgd,uniform,0.4999748167768894
relu,auto,11,mae,1,1,1,0,1,0,1,1,13,adaptive,84,auto,20,26,kneighborsRegressor,4,5,sgd,uniform,0.36682166982979025
relu,auto,14,poisson,1,1,1,1,0,0,0,0,28,invscaling,45,sqrt,2,38,kneighborsRegressor,3,6,lbfgs,uniform,0.2618640515594951
relu,kd_tree,30,mae,0,0,1,0,1,1,0,0,26,constant,82,log2,7,30,kneighborsRegressor,9,7,adam,distance,0.2734289485401904
logistic,brute,13,mse,0,0,1,0,0,1,0,1,6,invscaling,20,sqrt,14,23,randomForestRegressor,8,6,adam,distance,0.31420027785170057
relu,brute,29,mse,1,1,0,1,1,0,1,0,27,constant,45,log2,18,24,nnRegressor,9,9,adam,uniform,0.17249993354075965
relu,kd_tree,20,mae,0,1,0,1,0,0,0,0,18,adaptive,5,auto,8,9,randomForestRegressor,10,3,adam,uniform,0.02832094451805478
tanh,brute,31,mse,1,0,0,1,1,0,1,0,35,constant,51,log2,5,39,randomForestRegressor,2,3,adam,distance,0.14195947809938025
relu,auto,18,poisson,1,1,1,1,0,1,1,1,4,constant,73,auto,10,36,kneighborsRegressor,8,4,sgd,uniform,0.4999748167768894
identity,auto,24,mse,1,0,1,1,1,0,1,0,35,constant,51,log2,5,29,randomForestRegressor,2,3,adam,distance,0.4385021725119269
identity,ball_tree,28,poisson,1,1,1,1,1,1,0,1,20,adaptive,26,log2,20,33,nnRegressor,1,6,adam,distance,0.3986987294397112
relu,auto,11,mae,1,1,1,0,1,0,1,1,13,adaptive,84,auto,20,26,kneighborsRegressor,4,5,sgd,uniform,0.36682166982979025
relu,auto,18,poisson,1,1,1,1,1,1,0,1,18,constant,91,log2,9,17,randomForestRegressor,10,2,adam,distance,0.34448370840862597
identity,ball_tree,28,poisson,1,1,1,1,1,1,0,1,18,constant,91,log2,9,17,randomForestRegressor,10,2,adam,distance,0.34448370840862597
logistic,auto,24,mse,1,0,1,1,1,0,0,1,20,adaptive,26,log2,20,33,nnRegressor,1,6,adam,distance,0.3430541716730223
relu,auto,11,mae,1,1,1,0,1,0,1,1,4,constant,73,auto,10,36,kneighborsRegressor,8,4,sgd,uniform,0.3429923908511965
relu,auto,14,poisson,1,1,1,1,0,0,1,1,13,adaptive,84,auto,20,26,kneighborsRegressor,4,5,sgd,uniform,0.33223872503494645
logistic,brute,13,mse,0,0,1,0,0,1,0,1,6,invscaling,20,sqrt,14,23,randomForestRegressor,8,6,adam,distance,0.31420027785170057
relu,auto,18,poisson,1,1,1,0,0,1,1,0,35,constant,51,log2,5,29,randomForestRegressor,2,3,adam,uniform,0.32247508114872214
identity,auto,24,mse,1,0,1,1,1,0,0,1,20,adaptive,26,log2,20,33,nnRegressor,1,6,adam,distance,0.3629771899078804
identity,ball_tree,28,poisson,1,1,1,1,1,1,1,1,13,adaptive,84,auto,20,26,kneighborsRegressor,4,5,sgd,uniform,0.8051087429612578
relu,auto,11,mae,1,1,1,0,1,0,0,1,18,constant,91,sqrt,9,17,randomForestRegressor,10,2,adam,distance,0.4087965623418889
tanh,auto,18,poisson,1,1,1,1,1,1,0,1,18,constant,91,log2,9,17,randomForestRegressor,10,2,adam,distance,0.34448370840862597
identity,ball_tree,24,poisson,1,1,1,1,1,1,0,1,20,adaptive,26,log2,20,33,nnRegressor,1,6,adam,distance,0.3947211382423905
logistic,auto,24,mse,1,0,1,1,1,0,1,1,4,constant,73,auto,12,36,kneighborsRegressor,8,4,sgd,uniform,0.3898104895718867
relu,auto,11,mae,1,1,1,0,1,0,1,1,13,adaptive,84,auto,20,26,kneighborsRegressor,4,5,sgd,uniform,0.36682166982979025
relu,auto,14,poisson,1,1,1,1,0,0,0,1,6,invscaling,20,sqrt,14,23,randomForestRegressor,8,6,adam,distance,0.2225376632607965
logistic,brute,13,mse,0,0,1,0,0,1,1,1,4,constant,73,auto,10,36,kneighborsRegressor,8,4,sgd,uniform,0.2234102451064539
identity,ball_tree,28,poisson,1,1,1,1,1,1,1,1,13,adaptive,84,auto,20,26,kneighborsRegressor,4,5,sgd,uniform,0.8051087429612578
relu,auto,18,poisson,1,1,1,1,0,1,1,1,4,constant,73,auto,10,36,kneighborsRegressor,8,4,sgd,uniform,0.4999748167768894
identity,auto,24,mse,1,0,1,1,1,0,1,0,35,constant,51,log2,5,29,randomForestRegressor,2,3,adam,distance,0.4385021725119269
relu,auto,11,mae,1,1,1,0,1,0,0,1,18,constant,91,sqrt,9,17,randomForestRegressor,10,2,adam,distance,0.4087965623418889
identity,ball_tree,28,poisson,1,1,1,1,1,1,0,1,20,adaptive,26,log2,20,33,nnRegressor,1,6,adam,distance,0.3986987294397112
identity,ball_tree,24,poisson,1,1,1,1,1,1,0,1,20,adaptive,26,log2,20,33,nnRegressor,1,6,adam,distance,0.3947211382423905
logistic,auto,24,mse,1,0,1,1,1,0,1,1,4,constant,73,auto,12,36,kneighborsRegressor,8,4,sgd,uniform,0.3898104895718867
relu,auto,11,mae,1,1,1,0,1,0,1,1,13,adaptive,84,auto,20,26,kneighborsRegressor,4,5,sgd,uniform,0.36682166982979025
relu,auto,11,mae,1,1,1,0,1,0,1,1,13,adaptive,84,auto,20,26,kneighborsRegressor,4,5,sgd,uniform,0.36682166982979025
identity,auto,24,mse,1,0,1,1,1,0,0,1,20,adaptive,26,log2,20,33,nnRegressor,1,6,adam,distance,0.3629771899078804
identity,ball_tree,28,poisson,1,1,1,1,1,1,1,1,4,constant,73,auto,10,36,kneighborsRegressor,8,4,sgd,uniform,0.790664555479303
relu,auto,18,poisson,0,1,1,1,1,1,1,0,35,constant,51,log2,5,29,randomForestRegressor,2,3,adam,distance,0.34741841460886136
identity,auto,24,mse,1,0,1,1,1,0,0,1,18,constant,91,sqrt,9,17,randomForestRegressor,10,2,adam,distance,0.41706119301647204
relu,auto,11,mae,1,1,0,0,1,0,1,1,20,adaptive,26,auto,20,33,nnRegressor,1,6,adam,distance,0.1351221976574013
identity,ball_tree,28,poisson,1,1,1,1,1,1,0,1,20,adaptive,82,log2,20,33,nnRegressor,1,6,adam,distance,0.3986987294397112
identity,ball_tree,24,poisson,1,1,1,1,1,1,1,1,4,constant,73,sqrt,12,36,kneighborsRegressor,8,4,sgd,uniform,0.790664555479303
logistic,auto,24,mse,1,0,1,1,1,0,1,1,13,adaptive,84,auto,20,26,kneighborsRegressor,4,7,sgd,uniform,0.45600945109396895
relu,auto,11,mae,1,1,1,0,1,0,1,1,13,adaptive,84,auto,20,26,kneighborsRegressor,4,5,sgd,uniform,0.36682166982979025
relu,kd_tree,11,mae,1,1,1,0,1,0,0,1,20,adaptive,26,log2,20,33,randomForestRegressor,1,6,adam,distance,0.4094566627761187
identity,auto,24,mse,1,0,1,1,1,1,1,1,13,adaptive,84,auto,20,26,kneighborsRegressor,4,5,sgd,uniform,0.7909903131075011
identity,ball_tree,28,poisson,1,1,1,1,1,1,1,1,13,adaptive,84,auto,20,26,kneighborsRegressor,4,5,sgd,uniform,0.8051087429612578
identity,auto,24,mse,1,0,1,1,1,1,1,1,13,adaptive,84,auto,20,26,kneighborsRegressor,4,5,sgd,uniform,0.7909903131075011
identity,ball_tree,28,poisson,1,1,1,1,1,1,1,1,4,constant,73,auto,10,36,kneighborsRegressor,8,4,sgd,uniform,0.790664555479303
identity,ball_tree,24,poisson,1,1,1,1,1,1,1,1,4,constant,73,sqrt,12,36,kneighborsRegressor,8,4,sgd,uniform,0.790664555479303
relu,auto,18,poisson,1,1,1,1,0,1,1,1,4,constant,73,auto,10,36,kneighborsRegressor,8,4,sgd,uniform,0.4999748167768894
logistic,auto,24,mse,1,0,1,1,1,0,1,1,13,adaptive,84,auto,20,26,kneighborsRegressor,4,7,sgd,uniform,0.45600945109396895
identity,auto,24,mse,1,0,1,1,1,0,1,0,35,constant,51,log2,5,29,randomForestRegressor,2,3,adam,distance,0.4385021725119269
identity,auto,24,mse,1,0,1,1,1,0,0,1,18,constant,91,sqrt,9,17,randomForestRegressor,10,2,adam,distance,0.41706119301647204
relu,kd_tree,11,mae,1,1,1,0,1,0,0,1,20,adaptive,26,log2,20,33,randomForestRegressor,1,6,adam,distance,0.4094566627761187
relu,auto,11,mae,1,1,1,0,1,0,0,1,18,constant,91,sqrt,9,17,randomForestRegressor,10,2,adam,distance,0.4087965623418889
identity,ball_tree,28,poisson,1,1,1,1,1,1,1,1,13,invscaling,84,auto,20,26,kneighborsRegressor,4,5,sgd,uniform,0.8051087429612578
identity,auto,24,poisson,1,0,1,1,1,1,1,1,4,constant,73,auto,10,36,kneighborsRegressor,8,4,sgd,uniform,0.7725111234616917
identity,ball_tree,28,poisson,1,1,1,1,1,1,1,1,4,constant,73,sqrt,12,36,kneighborsRegressor,8,4,sgd,uniform,0.790664555479303
identity,ball_tree,24,poisson,1,1,1,1,1,1,1,1,4,constant,73,auto,10,36,kneighborsRegressor,8,4,sgd,uniform,0.790664555479303
relu,auto,18,poisson,1,1,1,1,0,1,1,1,13,adaptive,84,auto,20,26,kneighborsRegressor,4,7,sgd,distance,0.5487910858458205
logistic,auto,24,mae,1,0,1,1,1,0,1,0,35,constant,51,log2,5,29,randomForestRegressor,2,3,adam,distance,0.44254404104869016
identity,auto,24,mse,1,0,1,1,1,0,0,1,8,constant,91,sqrt,9,17,randomForestRegressor,10,2,adam,distance,0.41706119301647204
identity,auto,24,mse,1,0,1,1,1,0,0,1,20,adaptive,26,log2,20,33,randomForestRegressor,1,6,adam,distance,0.4076221070907403
relu,kd_tree,11,mae,1,1,1,0,1,0,0,1,18,constant,91,sqrt,9,17,randomForestRegressor,10,2,adam,distance,0.4087965623418889
relu,auto,11,mae,1,1,1,0,1,0,1,1,13,adaptive,84,auto,20,26,kneighborsRegressor,10,5,sgd,uniform,0.36682166982979025
