activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
tanh,ball_tree,30,gini,0,0,1,1,0,0,1,1,21,constant,88,auto,2,11,randomForestClassifier,2,7,lbfgs,uniform,0.6275946275946276
relu,auto,16,gini,1,1,1,1,1,1,0,1,19,constant,6,sqrt,15,25,kneighborsClassifier,1,1,adam,distance,0.7606837606837606
relu,brute,23,gini,0,1,0,0,0,1,0,1,33,constant,26,sqrt,12,15,kneighborsClassifier,5,9,lbfgs,distance,0.6800976800976801
identity,ball_tree,23,gini,0,0,0,1,1,1,0,0,5,constant,49,log2,6,30,nnClassifier,1,3,lbfgs,distance,0.4993894993894994
logistic,auto,16,gini,1,1,1,0,0,1,1,1,19,adaptive,82,sqrt,2,15,nnClassifier,8,10,adam,uniform,0.4945054945054945
relu,kd_tree,29,entropy,1,0,1,1,0,1,0,0,28,constant,68,auto,20,32,kneighborsClassifier,10,5,lbfgs,distance,0.5836385836385837
tanh,kd_tree,30,entropy,1,0,0,0,0,0,1,1,9,constant,67,sqrt,18,33,kneighborsClassifier,4,2,sgd,uniform,0.503052503052503
relu,kd_tree,13,entropy,1,0,0,0,0,1,0,1,31,constant,7,log2,11,17,randomForestClassifier,4,8,adam,uniform,0.5067155067155067
tanh,auto,20,entropy,1,0,0,1,1,0,0,1,19,adaptive,66,log2,7,8,nnClassifier,8,10,lbfgs,distance,0.4554334554334554
identity,auto,25,entropy,0,0,1,1,1,1,1,0,12,adaptive,95,auto,14,2,randomForestClassifier,4,5,lbfgs,uniform,0.6507936507936508
relu,auto,25,entropy,0,1,0,1,0,1,1,0,4,adaptive,93,sqrt,16,8,randomForestClassifier,8,3,lbfgs,uniform,0.7008547008547008
logistic,ball_tree,14,gini,0,0,1,0,1,0,0,0,18,constant,73,auto,13,8,nnClassifier,3,2,lbfgs,distance,0.5128205128205128
tanh,kd_tree,12,gini,1,1,1,0,0,0,0,0,10,adaptive,33,log2,18,18,randomForestClassifier,3,7,lbfgs,distance,0.833943833943834
relu,kd_tree,12,entropy,1,0,1,0,1,1,1,1,8,constant,50,log2,15,36,randomForestClassifier,1,8,lbfgs,distance,0.6422466422466423
identity,ball_tree,32,entropy,1,1,1,1,1,0,1,1,15,constant,47,log2,10,34,randomForestClassifier,6,3,lbfgs,distance,0.8327228327228328
logistic,brute,19,entropy,1,1,1,0,1,1,0,0,9,invscaling,73,log2,15,32,kneighborsClassifier,5,1,sgd,distance,0.7765567765567766
tanh,kd_tree,24,entropy,0,1,0,1,0,0,0,1,15,constant,79,auto,12,17,kneighborsClassifier,5,10,sgd,uniform,0.6752136752136753
tanh,brute,31,gini,1,1,1,0,1,0,0,0,38,adaptive,45,sqrt,17,8,nnClassifier,7,1,lbfgs,distance,0.48595848595848595
logistic,ball_tree,14,gini,0,1,1,1,1,1,1,0,15,invscaling,55,log2,17,25,nnClassifier,1,9,lbfgs,distance,0.4835164835164835
logistic,brute,27,gini,1,0,0,0,1,1,0,0,30,adaptive,58,auto,8,23,nnClassifier,7,5,sgd,distance,0.33943833943833945
logistic,kd_tree,21,gini,0,0,0,1,1,0,1,0,35,invscaling,19,log2,18,9,nnClassifier,1,4,sgd,uniform,0.5042735042735043
relu,auto,13,gini,0,1,0,1,0,1,0,1,17,adaptive,46,sqrt,20,11,nnClassifier,8,10,adam,distance,0.4908424908424908
tanh,auto,25,gini,1,1,1,1,1,1,1,0,32,adaptive,74,auto,5,9,randomForestClassifier,8,6,lbfgs,uniform,0.8363858363858364
tanh,ball_tree,25,gini,0,0,0,0,0,0,0,0,11,constant,75,log2,6,19,randomForestClassifier,3,2,lbfgs,uniform,0
relu,auto,18,entropy,0,0,1,0,1,0,1,1,13,constant,44,sqrt,9,3,kneighborsClassifier,9,7,adam,distance,0.6007326007326007
tanh,kd_tree,20,gini,1,0,0,1,1,1,0,0,16,adaptive,73,log2,13,17,randomForestClassifier,9,6,adam,uniform,0.5128205128205128
identity,auto,30,gini,0,0,1,0,0,1,0,0,37,invscaling,67,auto,15,10,randomForestClassifier,3,8,adam,distance,0.6532356532356532
relu,auto,29,entropy,1,0,1,1,1,0,0,0,18,adaptive,38,sqrt,19,38,randomForestClassifier,1,10,sgd,distance,0.6446886446886447
tanh,kd_tree,21,gini,0,0,1,0,0,1,1,0,17,constant,64,auto,10,34,randomForestClassifier,2,10,adam,distance,0.6581196581196581
tanh,kd_tree,19,gini,0,1,0,0,0,1,0,1,33,constant,4,sqrt,15,11,randomForestClassifier,1,4,lbfgs,uniform,0.6910866910866911
tanh,kd_tree,29,entropy,1,1,1,1,0,0,0,1,10,invscaling,60,auto,9,14,randomForestClassifier,9,10,sgd,uniform,0.8351648351648352
relu,ball_tree,8,gini,1,0,1,1,0,1,0,1,5,adaptive,86,sqrt,17,40,kneighborsClassifier,1,7,lbfgs,distance,0.6166056166056166
relu,auto,18,entropy,1,0,1,0,1,1,1,0,3,adaptive,24,log2,15,12,randomForestClassifier,3,3,sgd,distance,0.6446886446886447
tanh,brute,9,entropy,0,0,0,1,1,1,1,0,9,adaptive,78,log2,17,22,nnClassifier,7,8,adam,distance,0.4432234432234432
tanh,ball_tree,17,entropy,0,1,0,0,1,1,1,0,8,constant,22,log2,10,16,kneighborsClassifier,6,4,sgd,distance,0.6361416361416361
relu,kd_tree,20,entropy,1,1,0,1,1,0,0,0,8,invscaling,55,sqrt,18,27,nnClassifier,4,9,sgd,uniform,0.4017094017094017
tanh,brute,32,gini,1,1,1,1,1,1,0,1,16,invscaling,41,auto,12,15,kneighborsClassifier,10,10,adam,distance,0.8266178266178266
identity,kd_tree,26,gini,1,1,0,0,1,1,1,1,13,constant,88,sqrt,6,26,randomForestClassifier,6,2,lbfgs,distance,0.6984126984126984
identity,ball_tree,31,entropy,0,0,0,1,1,0,1,1,24,invscaling,66,sqrt,10,4,kneighborsClassifier,5,9,adam,distance,0.5103785103785103
tanh,ball_tree,28,entropy,0,1,1,1,1,1,1,1,27,adaptive,40,sqrt,8,24,randomForestClassifier,3,6,sgd,distance,0.8278388278388278
relu,auto,23,gini,1,0,1,0,0,1,0,1,35,invscaling,26,sqrt,9,27,randomForestClassifier,1,10,adam,uniform,0.6324786324786325
tanh,brute,26,gini,1,0,0,1,1,0,0,1,25,invscaling,87,sqrt,2,8,kneighborsClassifier,3,4,lbfgs,uniform,0.5128205128205128
logistic,brute,13,gini,1,0,1,0,1,1,0,0,6,constant,97,sqrt,18,23,nnClassifier,8,3,sgd,uniform,0.5054945054945055
identity,kd_tree,28,gini,1,1,1,1,1,1,0,1,23,invscaling,85,log2,19,10,randomForestClassifier,5,7,sgd,uniform,0.8351648351648352
tanh,ball_tree,10,gini,1,0,0,0,1,1,0,1,17,constant,21,auto,3,5,kneighborsClassifier,3,9,sgd,distance,0.4884004884004884
logistic,brute,31,gini,0,1,0,0,1,0,1,0,6,adaptive,70,log2,13,39,nnClassifier,3,9,adam,uniform,0.49206349206349204
relu,brute,31,entropy,0,1,0,0,1,0,0,1,30,invscaling,28,sqrt,18,24,randomForestClassifier,4,9,sgd,uniform,0.6935286935286935
logistic,auto,24,gini,0,0,0,1,0,1,1,1,35,adaptive,79,log2,5,3,nnClassifier,8,10,lbfgs,uniform,0.21245421245421245
logistic,auto,13,gini,0,1,0,0,1,0,0,0,17,adaptive,8,log2,10,32,kneighborsClassifier,6,1,adam,distance,0.6117216117216118
relu,brute,9,entropy,1,0,0,1,0,1,0,1,16,invscaling,50,log2,3,15,kneighborsClassifier,7,10,adam,uniform,0.5213675213675214
tanh,kd_tree,26,gini,0,0,1,1,1,1,1,0,39,constant,20,sqrt,7,11,nnClassifier,4,2,lbfgs,uniform,0.5054945054945055
tanh,brute,17,entropy,0,0,1,1,1,0,0,0,3,invscaling,34,log2,4,39,nnClassifier,6,7,sgd,uniform,0.4932844932844933
logistic,kd_tree,25,gini,1,1,0,1,0,0,0,1,11,adaptive,16,auto,12,23,kneighborsClassifier,9,5,sgd,uniform,0.6410256410256411
identity,auto,32,gini,0,0,1,0,1,1,0,1,15,invscaling,19,auto,4,30,kneighborsClassifier,9,6,lbfgs,uniform,0.6043956043956044
tanh,kd_tree,20,entropy,0,0,0,1,0,0,0,0,15,constant,86,auto,16,26,kneighborsClassifier,6,4,sgd,uniform,0.48717948717948717
relu,auto,24,gini,1,1,0,0,1,1,0,0,15,adaptive,67,log2,10,24,nnClassifier,1,4,lbfgs,distance,0.5042735042735043
identity,brute,31,gini,0,1,0,0,0,0,0,1,30,constant,77,auto,13,11,nnClassifier,4,8,adam,distance,0.4908424908424908
relu,ball_tree,28,entropy,1,0,1,0,1,0,0,1,28,constant,34,sqrt,3,34,kneighborsClassifier,2,1,lbfgs,uniform,0.5628815628815629
relu,ball_tree,31,entropy,1,1,0,0,1,1,1,0,12,constant,43,auto,12,28,randomForestClassifier,3,5,lbfgs,uniform,0.7008547008547008
identity,brute,20,entropy,0,0,1,1,0,0,0,0,12,adaptive,45,log2,12,13,kneighborsClassifier,4,10,lbfgs,uniform,0.6349206349206349
