activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
relu,ball_tree,8,gini,1,1,0,23,constant,93,sqrt,11,28,randomForestClassifier,9,2,lbfgs,uniform,0.9545903257650543
tanh,ball_tree,13,gini,0,0,0,13,invscaling,64,sqrt,5,33,kneighborsClassifier,1,2,lbfgs,uniform,0
tanh,ball_tree,17,entropy,1,0,1,36,adaptive,68,auto,9,28,randomForestClassifier,7,4,adam,uniform,0.9575518262586377
relu,auto,15,entropy,0,0,1,13,constant,41,sqrt,12,36,nnClassifier,8,7,lbfgs,distance,0.9407699901283317
tanh,auto,25,gini,0,1,0,39,constant,60,auto,20,16,nnClassifier,3,3,adam,distance,0.9674234945705824
logistic,auto,17,gini,0,1,0,18,adaptive,13,sqrt,14,4,kneighborsClassifier,1,1,sgd,distance,0.9160908193484699
identity,auto,16,gini,1,0,1,7,constant,74,auto,9,29,kneighborsClassifier,3,3,adam,distance,0.9427443237907206
logistic,ball_tree,14,entropy,0,1,1,36,adaptive,28,sqrt,15,40,nnClassifier,8,9,lbfgs,uniform,0.9407699901283317
tanh,kd_tree,31,gini,0,0,0,33,invscaling,30,auto,20,24,randomForestClassifier,7,2,adam,distance,0
relu,ball_tree,19,gini,0,1,1,17,constant,36,auto,12,9,randomForestClassifier,3,8,sgd,distance,0.9565646594274433
identity,brute,19,gini,1,1,0,27,invscaling,8,log2,15,13,randomForestClassifier,6,7,sgd,distance,0.9545903257650543
relu,kd_tree,25,entropy,0,1,1,10,constant,5,log2,15,27,kneighborsClassifier,4,4,adam,uniform,0.9545903257650543
logistic,ball_tree,9,gini,1,1,1,40,invscaling,3,sqrt,6,8,randomForestClassifier,9,3,sgd,distance,0.9545903257650543
identity,kd_tree,28,entropy,0,0,1,8,constant,48,log2,12,28,nnClassifier,7,7,adam,uniform,0.945705824284304
tanh,brute,29,gini,1,1,0,5,invscaling,29,auto,17,4,nnClassifier,2,10,adam,uniform,0.9674234945705824
logistic,brute,26,entropy,1,1,1,14,constant,65,log2,19,40,randomForestClassifier,10,10,lbfgs,uniform,0.9555774925962488
relu,brute,12,gini,0,0,1,40,adaptive,66,log2,13,25,nnClassifier,6,1,adam,distance,0.9427443237907206
tanh,ball_tree,11,entropy,0,1,0,3,invscaling,6,log2,13,14,nnClassifier,1,9,lbfgs,uniform,0.9674234945705824
identity,kd_tree,16,gini,0,0,1,20,constant,23,sqrt,19,19,kneighborsClassifier,8,9,sgd,distance,0.9536031589338598
relu,auto,17,gini,0,0,1,33,constant,24,sqrt,18,4,randomForestClassifier,9,3,lbfgs,distance,0.9575518262586377
relu,brute,27,gini,1,0,1,37,constant,21,log2,19,24,nnClassifier,6,2,sgd,uniform,0.9427443237907206
tanh,kd_tree,25,gini,1,1,1,26,constant,45,log2,7,3,kneighborsClassifier,9,6,adam,uniform,0.9545903257650543
logistic,auto,8,gini,0,0,0,23,constant,53,log2,3,34,randomForestClassifier,7,8,lbfgs,distance,0
identity,kd_tree,27,entropy,0,0,0,14,adaptive,17,sqrt,18,40,kneighborsClassifier,3,7,adam,distance,0
identity,ball_tree,21,gini,0,0,0,5,invscaling,46,log2,18,17,randomForestClassifier,6,8,sgd,uniform,0
relu,ball_tree,24,entropy,1,1,0,12,adaptive,93,log2,20,20,randomForestClassifier,2,9,sgd,distance,0.9545903257650543
tanh,brute,32,gini,0,0,0,33,adaptive,12,auto,6,27,randomForestClassifier,5,6,lbfgs,distance,0
relu,auto,16,gini,1,1,1,10,constant,14,auto,11,23,nnClassifier,9,8,adam,distance,0.9378084896347483
relu,brute,23,entropy,0,0,1,28,constant,60,sqrt,17,25,kneighborsClassifier,8,4,sgd,uniform,0.9595261599210266
tanh,ball_tree,8,gini,0,1,1,32,constant,4,auto,9,29,randomForestClassifier,2,10,sgd,distance,0.9575518262586377
identity,ball_tree,23,gini,0,1,0,23,constant,27,auto,10,18,kneighborsClassifier,4,10,lbfgs,distance,0.9545903257650543
identity,kd_tree,19,gini,0,1,0,3,invscaling,72,auto,15,18,nnClassifier,7,8,lbfgs,uniform,0.9674234945705824
logistic,brute,26,entropy,1,0,0,31,invscaling,22,log2,14,7,kneighborsClassifier,6,9,lbfgs,uniform,0.9545903257650543
tanh,auto,23,entropy,1,0,1,28,constant,93,auto,17,28,randomForestClassifier,10,2,lbfgs,uniform,0.9575518262586377
logistic,auto,8,entropy,1,0,0,13,constant,24,auto,19,31,kneighborsClassifier,6,1,adam,distance,0.9091806515301086
identity,auto,15,gini,0,0,1,33,adaptive,51,auto,13,32,kneighborsClassifier,5,8,sgd,distance,0.9526159921026653
relu,kd_tree,9,entropy,0,1,0,19,adaptive,15,auto,14,22,randomForestClassifier,10,7,adam,uniform,0.9545903257650543
relu,auto,12,gini,0,0,0,12,constant,55,auto,9,11,kneighborsClassifier,5,9,adam,distance,0
tanh,auto,29,entropy,0,1,0,22,invscaling,46,auto,3,22,kneighborsClassifier,2,7,adam,distance,0.9526159921026653
relu,brute,16,gini,1,1,0,13,invscaling,62,auto,10,26,nnClassifier,5,9,sgd,distance,0.9674234945705824
logistic,auto,24,gini,0,1,0,5,invscaling,87,sqrt,4,3,kneighborsClassifier,1,4,sgd,distance,0.9545903257650543
logistic,ball_tree,10,entropy,1,1,1,36,constant,32,sqrt,13,25,nnClassifier,4,5,lbfgs,uniform,0.9387956564659428
tanh,ball_tree,17,gini,1,1,0,6,invscaling,20,sqrt,9,40,nnClassifier,9,2,adam,distance,0.9674234945705824
tanh,ball_tree,21,gini,1,1,0,22,invscaling,1,sqrt,18,9,nnClassifier,9,2,lbfgs,distance,0.9674234945705824
relu,brute,24,entropy,0,0,1,37,adaptive,51,auto,12,22,randomForestClassifier,9,6,lbfgs,uniform,0.9575518262586377
identity,ball_tree,21,entropy,1,1,1,19,constant,15,log2,9,2,randomForestClassifier,2,7,lbfgs,uniform,0.9565646594274433
identity,auto,15,entropy,0,1,0,30,invscaling,48,auto,12,16,randomForestClassifier,4,1,lbfgs,uniform,0.9545903257650543
logistic,ball_tree,18,gini,1,0,1,4,adaptive,43,auto,20,19,nnClassifier,4,7,adam,uniform,0.9407699901283317
relu,ball_tree,14,gini,0,1,1,9,constant,92,log2,3,33,randomForestClassifier,4,4,adam,distance,0.9565646594274433
tanh,ball_tree,19,entropy,1,0,1,6,invscaling,66,auto,19,8,kneighborsClassifier,10,5,sgd,distance,0.945705824284304
tanh,ball_tree,16,gini,1,0,1,35,adaptive,24,log2,5,22,nnClassifier,10,7,sgd,uniform,0.9407699901283317
