,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_4,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_5,feature_50,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
79,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,28.0,sqrt,3.0,7.0,None,None,None,None,0.5849673202614379,ok,185.32682516099885
80,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,kd_tree,None,None,16,None,None,None,None,None,None,5,None,distance,0.5996732026143791,ok,185.48929613200016
81,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,nnClassifier,identity,None,18.0,None,None,adaptive,None,None,None,None,8.0,None,lbfgs,None,0.1111111111111111,ok,186.96581561816856
82,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,kneighborsClassifier,None,auto,None,None,9,None,None,None,None,None,None,6,None,distance,0.5947712418300654,ok,187.19068576209247
83,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,kneighborsClassifier,None,ball_tree,None,None,2,None,None,None,None,None,None,7,None,uniform,0.545751633986928,ok,187.3696781520266
84,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,7,None,None,None,None,None,None,5,None,distance,0.6062091503267973,ok,187.50668959598988
85,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,52.0,log2,7.0,28.0,None,None,None,None,0.5669934640522876,ok,188.67788858315907
86,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,kneighborsClassifier,None,ball_tree,None,None,14,None,None,None,None,None,None,3,None,distance,0.5735294117647058,ok,188.84561675810255
87,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,nnClassifier,relu,None,11.0,None,None,invscaling,None,None,None,None,4.0,None,adam,None,0.19607843137254902,ok,216.6985533221159
88,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,kneighborsClassifier,None,brute,None,None,20,None,None,None,None,None,None,2,None,distance,0.5996732026143791,ok,216.8970491150394
89,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,kneighborsClassifier,None,auto,None,None,24,None,None,None,None,None,None,6,None,distance,0.5964052287581699,ok,217.034519914072
90,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,72.0,sqrt,13.0,19.0,None,None,None,None,0.5637254901960784,ok,219.52448664908297
91,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,kneighborsClassifier,None,ball_tree,None,None,18,None,None,None,None,None,None,4,None,distance,0.5784313725490197,ok,219.69185485108756
92,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,kneighborsClassifier,None,auto,None,None,27,None,None,None,None,None,None,9,None,uniform,0.5408496732026143,ok,219.8434738991782
93,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,nnClassifier,logistic,None,28.0,None,None,constant,None,None,None,None,9.0,None,sgd,None,0.12745098039215685,ok,230.96121169417165
94,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,kneighborsClassifier,None,kd_tree,None,None,10,None,None,None,None,None,None,5,None,distance,0.5947712418300654,ok,231.11875390796922
95,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,kneighborsClassifier,None,ball_tree,None,None,5,None,None,None,None,None,None,7,None,distance,0.5947712418300654,ok,231.28799979714677
96,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,randomForestClassifier,None,None,None,gini,None,None,16.0,auto,18.0,17.0,None,None,None,None,0.5555555555555556,ok,232.45840708795004
97,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,22,None,None,None,None,None,None,8,None,distance,0.5849673202614379,ok,232.60194812016562
98,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,nnClassifier,tanh,None,23.0,None,None,constant,None,None,None,None,2.0,None,adam,None,0.18137254901960784,ok,248.56691990210675
99,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,kneighborsClassifier,None,brute,None,None,33,None,None,None,None,None,None,7,None,distance,0.5931372549019608,ok,248.71430646604858
