activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
tanh,auto,23,entropy,1,0,1,35,adaptive,45,log2,8,36,kneighborsClassifier,6,5,lbfgs,uniform,0.9428879310344828
tanh,auto,14,entropy,1,0,0,31,constant,49,auto,8,8,kneighborsClassifier,1,8,adam,uniform,0.9428879310344828
tanh,auto,15,entropy,1,1,1,25,invscaling,38,log2,4,16,nnClassifier,1,3,adam,distance,0.9504310344827587
tanh,auto,11,gini,0,0,0,16,constant,39,auto,2,38,randomForestClassifier,4,3,sgd,distance,0
identity,auto,30,entropy,1,0,0,8,invscaling,55,sqrt,19,39,nnClassifier,6,7,sgd,distance,0.9504310344827587
logistic,auto,21,entropy,0,1,0,32,adaptive,82,sqrt,3,40,nnClassifier,5,5,adam,uniform,0.9504310344827587
identity,auto,27,gini,0,1,1,9,constant,1,log2,10,2,nnClassifier,7,1,adam,distance,0.9450431034482759
relu,brute,15,entropy,1,1,1,31,adaptive,71,auto,17,40,kneighborsClassifier,6,3,sgd,uniform,0.9396551724137931
relu,auto,31,entropy,0,0,1,40,constant,93,auto,16,10,randomForestClassifier,6,5,sgd,uniform,0.9428879310344828
logistic,ball_tree,18,entropy,0,0,0,38,constant,40,log2,15,26,nnClassifier,8,3,adam,uniform,0
identity,kd_tree,20,entropy,1,1,0,19,invscaling,24,auto,20,33,randomForestClassifier,10,2,sgd,uniform,0.9428879310344828
relu,ball_tree,13,gini,1,1,1,19,constant,31,sqrt,10,13,kneighborsClassifier,2,10,adam,distance,0.9375
logistic,ball_tree,23,entropy,1,1,0,30,constant,90,sqrt,15,31,nnClassifier,9,4,sgd,uniform,0.9504310344827587
tanh,kd_tree,15,entropy,1,1,0,17,invscaling,13,sqrt,14,27,randomForestClassifier,5,3,sgd,distance,0.9428879310344828
identity,kd_tree,13,entropy,1,1,1,8,adaptive,24,log2,12,13,randomForestClassifier,6,6,adam,distance,0.9428879310344828
relu,auto,28,gini,1,0,1,11,invscaling,26,log2,4,34,nnClassifier,5,4,sgd,uniform,0.9504310344827587
tanh,ball_tree,11,gini,0,0,1,26,invscaling,2,log2,7,6,nnClassifier,9,3,adam,uniform,0.9504310344827587
identity,ball_tree,19,entropy,1,1,1,29,invscaling,83,log2,18,19,nnClassifier,10,8,adam,uniform,0.9461206896551724
tanh,brute,15,gini,0,1,1,24,adaptive,47,auto,2,4,nnClassifier,5,1,sgd,uniform,0.947198275862069
tanh,kd_tree,20,gini,1,1,1,16,invscaling,20,log2,13,16,randomForestClassifier,5,2,sgd,distance,0.9428879310344828
tanh,brute,20,gini,0,0,0,37,adaptive,13,auto,8,36,randomForestClassifier,5,3,lbfgs,uniform,0
tanh,auto,9,gini,1,1,1,7,invscaling,31,sqrt,3,40,nnClassifier,6,1,sgd,distance,0.9493534482758621
tanh,kd_tree,8,entropy,0,1,1,34,adaptive,39,sqrt,13,27,randomForestClassifier,3,7,adam,uniform,0.9428879310344828
relu,auto,20,gini,0,0,1,11,adaptive,88,auto,3,17,kneighborsClassifier,8,2,adam,distance,0.9094827586206896
identity,kd_tree,24,entropy,1,1,0,5,invscaling,42,sqrt,17,3,nnClassifier,7,5,sgd,uniform,0.9504310344827587
tanh,brute,9,entropy,0,0,0,20,constant,41,sqrt,17,39,kneighborsClassifier,6,7,sgd,uniform,0
identity,brute,28,entropy,0,0,0,3,invscaling,46,sqrt,14,24,randomForestClassifier,2,3,sgd,uniform,0
identity,ball_tree,21,gini,1,1,0,20,adaptive,5,auto,12,22,nnClassifier,1,7,sgd,uniform,0.9504310344827587
relu,ball_tree,29,entropy,0,1,1,6,invscaling,27,auto,8,3,randomForestClassifier,6,4,adam,uniform,0.9428879310344828
tanh,auto,25,entropy,0,1,1,15,constant,6,auto,8,22,kneighborsClassifier,6,10,sgd,distance,0.9342672413793104
logistic,brute,18,entropy,1,0,0,2,constant,59,sqrt,9,24,nnClassifier,5,9,lbfgs,distance,0.9504310344827587
relu,ball_tree,8,entropy,0,1,0,34,invscaling,64,log2,20,21,nnClassifier,10,3,sgd,uniform,0.9504310344827587
logistic,ball_tree,20,entropy,0,1,1,15,constant,98,auto,15,14,randomForestClassifier,10,7,lbfgs,distance,0.9428879310344828
logistic,brute,12,gini,1,1,1,30,adaptive,92,log2,5,11,randomForestClassifier,2,4,sgd,uniform,0.9428879310344828
logistic,kd_tree,18,entropy,1,1,0,37,constant,79,auto,5,5,kneighborsClassifier,7,5,lbfgs,distance,0.9310344827586207
identity,kd_tree,10,gini,0,0,1,17,constant,36,log2,2,10,kneighborsClassifier,8,5,sgd,distance,0.9202586206896551
logistic,brute,10,entropy,1,1,0,23,invscaling,58,sqrt,9,29,kneighborsClassifier,10,8,lbfgs,distance,0.9375
identity,kd_tree,10,gini,0,0,0,37,invscaling,59,log2,6,21,randomForestClassifier,8,7,sgd,distance,0
logistic,ball_tree,32,entropy,0,0,1,3,adaptive,62,auto,19,38,kneighborsClassifier,1,3,sgd,distance,0.915948275862069
logistic,ball_tree,30,gini,1,0,1,40,constant,95,log2,8,16,nnClassifier,5,4,lbfgs,distance,0.9482758620689655
logistic,kd_tree,28,gini,0,0,1,5,invscaling,55,sqrt,4,14,nnClassifier,8,1,adam,uniform,0.947198275862069
relu,brute,18,entropy,1,1,1,6,adaptive,38,auto,2,12,randomForestClassifier,4,4,adam,distance,0.9428879310344828
identity,ball_tree,31,gini,0,1,0,38,invscaling,31,sqrt,6,5,kneighborsClassifier,9,9,adam,uniform,0.9428879310344828
identity,brute,30,entropy,1,0,0,27,invscaling,28,sqrt,18,2,randomForestClassifier,8,8,adam,uniform,0.9428879310344828
relu,brute,18,gini,1,1,0,23,adaptive,40,log2,14,14,kneighborsClassifier,4,8,lbfgs,distance,0.9375
relu,auto,24,gini,1,1,0,27,constant,62,auto,20,38,nnClassifier,1,4,adam,distance,0.9504310344827587
identity,brute,24,gini,1,0,0,24,adaptive,1,sqrt,3,5,nnClassifier,7,6,adam,distance,0.9504310344827587
logistic,auto,19,gini,0,0,1,27,constant,2,log2,8,16,randomForestClassifier,2,6,adam,uniform,0.9428879310344828
tanh,ball_tree,9,entropy,1,1,0,16,constant,68,sqrt,2,18,nnClassifier,7,7,adam,distance,0.9504310344827587
logistic,brute,13,gini,0,1,1,6,constant,50,auto,19,2,randomForestClassifier,4,10,sgd,uniform,0.9428879310344828
tanh,kd_tree,17,gini,0,1,0,19,adaptive,17,sqrt,16,19,nnClassifier,4,5,lbfgs,distance,0.9504310344827587
identity,ball_tree,14,entropy,0,0,0,6,constant,10,log2,3,3,randomForestClassifier,9,4,adam,distance,0
identity,auto,25,entropy,1,1,1,35,invscaling,57,log2,11,8,nnClassifier,6,4,lbfgs,uniform,0.9439655172413793
relu,ball_tree,13,entropy,1,1,0,11,invscaling,67,log2,15,4,randomForestClassifier,3,6,adam,distance,0.9428879310344828
relu,brute,17,gini,0,1,0,14,constant,2,sqrt,13,33,nnClassifier,6,8,sgd,distance,0.9504310344827587
tanh,ball_tree,10,entropy,1,1,1,26,adaptive,61,auto,8,15,kneighborsClassifier,3,4,sgd,uniform,0.9428879310344828
tanh,brute,26,gini,0,0,0,2,adaptive,41,log2,8,12,nnClassifier,3,9,lbfgs,uniform,0
tanh,ball_tree,24,gini,0,0,0,28,adaptive,18,log2,2,36,kneighborsClassifier,6,9,sgd,distance,0
identity,brute,23,gini,0,1,0,33,constant,73,log2,12,22,nnClassifier,10,1,adam,distance,0.9504310344827587
relu,ball_tree,31,entropy,0,1,0,19,invscaling,13,log2,10,9,nnClassifier,10,6,lbfgs,uniform,0.9504310344827587
tanh,brute,24,gini,1,1,1,26,invscaling,23,sqrt,3,8,randomForestClassifier,7,8,adam,distance,0.9418103448275862
