,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
51,0,1,0,0,0,1,0,1,nnClassifier,logistic,None,17.0,None,None,constant,None,None,None,None,8.0,None,sgd,None,0.4945054945054945,ok,152.07632933207788
52,0,1,1,0,1,0,1,1,kneighborsClassifier,None,ball_tree,None,None,33,None,None,None,None,None,None,10,None,distance,0.8205128205128205,ok,152.13013971806504
53,1,0,1,1,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,56.0,sqrt,17.0,21.0,None,None,None,None,0.6715506715506715,ok,153.54426128300838
54,0,1,1,0,0,1,0,1,randomForestClassifier,None,None,None,gini,None,None,45.0,log2,12.0,9.0,None,None,None,None,0.8266178266178266,ok,154.79779308801517
55,0,1,0,0,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,86.0,sqrt,8.0,11.0,None,None,None,None,0.6752136752136753,ok,156.32839996204711
56,1,1,1,0,1,1,1,1,kneighborsClassifier,None,kd_tree,None,None,2,None,None,None,None,None,None,4,None,distance,0.7875457875457875,ok,156.4062698490452
57,0,1,1,0,0,1,1,1,randomForestClassifier,None,None,None,gini,None,None,95.0,sqrt,19.0,28.0,None,None,None,None,0.8168498168498168,ok,157.62878367397934
58,1,1,1,1,1,1,0,1,nnClassifier,tanh,None,10.0,None,None,invscaling,None,None,None,None,3.0,None,adam,None,0.49572649572649574,ok,197.85184807004407
59,0,0,0,0,1,0,1,1,randomForestClassifier,None,None,None,gini,None,None,63.0,log2,17.0,17.0,None,None,None,None,0.525030525030525,ok,198.988925693091
60,0,1,1,0,0,1,0,1,randomForestClassifier,None,None,None,gini,None,None,53.0,sqrt,12.0,23.0,None,None,None,None,0.8266178266178266,ok,200.25530266202986
61,1,1,1,0,1,1,1,1,kneighborsClassifier,None,brute,None,None,29,None,None,None,None,None,None,6,None,uniform,0.7924297924297924,ok,200.41040281089954
62,0,1,1,1,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,83.0,log2,5.0,10.0,None,None,None,None,0.8241758241758241,ok,201.87235171091743
63,0,0,1,0,1,0,1,0,nnClassifier,identity,None,28.0,None,None,adaptive,None,None,None,None,10.0,None,lbfgs,None,0.5067155067155067,ok,201.99679487594403
64,0,1,0,0,0,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,37.0,sqrt,18.0,13.0,None,None,None,None,0.6703296703296703,ok,203.26801801496185
65,0,1,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,99.0,sqrt,14.0,13.0,None,None,None,None,0.8315018315018315,ok,205.1263588629663
66,0,1,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,94.0,sqrt,14.0,20.0,None,None,None,None,0.8315018315018315,ok,206.95595391793177
67,0,1,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,93.0,sqrt,13.0,26.0,None,None,None,None,0.8302808302808303,ok,208.82149707200006
68,0,1,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,72.0,sqrt,14.0,21.0,None,None,None,None,0.8315018315018315,ok,210.71795003698207
69,0,1,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,72.0,sqrt,16.0,32.0,None,None,None,None,0.8302808302808303,ok,212.50257915700786
70,0,1,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,85.0,sqrt,10.0,19.0,None,None,None,None,0.833943833943834,ok,214.4124667630531
71,0,1,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,81.0,sqrt,10.0,26.0,None,None,None,None,0.8302808302808303,ok,216.32131710997783
72,0,1,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,62.0,auto,6.0,20.0,None,None,None,None,0.8241758241758241,ok,218.34041179902852
73,0,1,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,69.0,sqrt,10.0,36.0,None,None,None,None,0.8253968253968254,ok,220.2111709290184
74,0,1,1,0,1,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,86.0,sqrt,8.0,16.0,None,None,None,None,0.8241758241758241,ok,222.08591532800347
75,0,1,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,100.0,auto,11.0,18.0,None,None,None,None,0.8302808302808303,ok,223.97391416109167
76,0,1,1,0,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,79.0,sqrt,4.0,5.0,None,None,None,None,0.8302808302808303,ok,225.45693899295293
77,1,1,1,0,1,1,0,0,nnClassifier,relu,None,20.0,None,None,invscaling,None,None,None,None,2.0,None,sgd,None,0.36507936507936506,ok,243.00652131810784
78,0,1,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,93.0,log2,12.0,24.0,None,None,None,None,0.8290598290598291,ok,244.87117422092706
79,0,0,1,1,1,1,1,1,kneighborsClassifier,None,auto,None,None,2,None,None,None,None,None,None,2,None,distance,0.5470085470085471,ok,244.93506813189015
80,0,1,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,86.0,sqrt,8.0,19.0,None,None,None,None,0.8229548229548229,ok,246.9189663939178
81,0,1,0,0,0,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,97.0,auto,13.0,14.0,None,None,None,None,0.6923076923076923,ok,248.23657823400572
82,1,1,1,0,1,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,74.0,sqrt,2.0,25.0,None,None,None,None,0.8156288156288156,ok,250.37852169689722
83,0,0,1,1,1,1,1,1,nnClassifier,tanh,None,11.0,None,None,adaptive,None,None,None,None,6.0,None,adam,None,0.4932844932844933,ok,287.4642411880195
84,0,1,1,0,1,1,0,1,kneighborsClassifier,None,ball_tree,None,None,35,None,None,None,None,None,None,5,None,uniform,0.7985347985347986,ok,287.53766960208304
85,0,1,0,0,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,48.0,sqrt,16.0,8.0,None,None,None,None,0.6800976800976801,ok,288.81770798400976
86,0,1,1,0,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,67.0,sqrt,10.0,22.0,None,None,None,None,0.8253968253968254,ok,290.0044191610068
87,1,1,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,61.0,auto,11.0,39.0,None,None,None,None,0.8241758241758241,ok,291.91800372395664
88,0,0,1,1,1,1,0,1,nnClassifier,logistic,None,24.0,None,None,constant,None,None,None,None,5.0,None,lbfgs,None,0.4908424908424908,ok,295.63283427408896
89,0,1,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,90.0,sqrt,7.0,13.0,None,None,None,None,0.8302808302808303,ok,297.6612563629169
90,0,1,0,0,1,0,0,1,kneighborsClassifier,None,kd_tree,None,None,23,None,None,None,None,None,None,3,None,uniform,0.6373626373626373,ok,297.72877837507986
91,1,1,1,0,0,1,1,0,randomForestClassifier,None,None,None,gini,None,None,19.0,log2,15.0,12.0,None,None,None,None,0.8205128205128205,ok,298.98415313102305
92,0,1,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,70.0,sqrt,19.0,27.0,None,None,None,None,0.8241758241758241,ok,300.736336624017
93,0,0,1,1,1,0,1,1,nnClassifier,identity,None,18.0,None,None,constant,None,None,None,None,10.0,None,lbfgs,None,0.5067155067155067,ok,300.8469213999342
94,0,1,0,0,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,97.0,sqrt,18.0,7.0,None,None,None,None,0.6813186813186813,ok,302.2762962109409
95,0,1,1,0,0,1,0,1,kneighborsClassifier,None,brute,None,None,13,None,None,None,None,None,None,9,None,distance,0.8156288156288156,ok,302.41010850900784
96,1,1,1,0,1,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,84.0,sqrt,9.0,16.0,None,None,None,None,0.8290598290598291,ok,304.34952009492554
97,0,1,1,1,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,77.0,auto,13.0,31.0,None,None,None,None,0.8302808302808303,ok,306.28598366398364
98,0,0,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,93.0,sqrt,14.0,23.0,None,None,None,None,0.6752136752136753,ok,308.4284118800424
99,0,1,0,0,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,41.0,log2,16.0,15.0,None,None,None,None,0.6800976800976801,ok,309.70780302910134
