activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,25,gini,1,1,1,1,1,1,17,constant,72,auto,8,31,nnClassifier,8,4,adam,distance,1.0,479.590696857078
relu,auto,28,gini,1,1,1,1,1,1,15,constant,59,auto,8,21,nnClassifier,8,1,adam,distance,1.0,479.5907305669971
relu,auto,24,gini,1,1,1,1,1,1,28,constant,83,auto,18,20,nnClassifier,6,3,adam,distance,1.0,479.59076401614584
relu,auto,30,gini,1,1,1,1,1,1,30,constant,57,auto,10,26,nnClassifier,8,1,adam,distance,1.0,479.5907979160547
relu,auto,21,gini,1,1,1,1,1,1,10,constant,69,auto,12,29,nnClassifier,9,4,adam,distance,1.0,479.5908456360921
relu,auto,21,gini,1,1,1,1,1,1,14,constant,69,auto,9,25,nnClassifier,8,4,adam,distance,1.0,479.59087914507836
relu,auto,18,gini,1,1,1,1,1,1,6,constant,65,auto,4,35,nnClassifier,10,3,adam,distance,1.0,479.590912575135
relu,auto,26,gini,1,1,1,1,1,1,21,constant,73,auto,7,26,nnClassifier,9,3,adam,distance,1.0,479.5909464249853
relu,auto,25,gini,1,1,1,1,1,1,21,constant,72,auto,8,33,nnClassifier,7,3,adam,distance,1.0,479.5909798240755
relu,auto,24,gini,1,1,1,1,1,1,12,constant,44,auto,11,28,nnClassifier,10,5,adam,distance,1.0,479.59101292397827
relu,auto,31,gini,1,1,1,1,1,1,11,constant,56,auto,10,27,nnClassifier,6,2,adam,distance,1.0,479.59104686416686
relu,auto,31,gini,1,1,1,1,1,1,18,constant,64,auto,9,29,nnClassifier,7,6,adam,distance,1.0,479.5910806141328
relu,auto,31,gini,1,1,1,1,1,1,10,constant,71,auto,11,22,nnClassifier,7,4,adam,distance,1.0,479.59111420297995
