activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,28,gini,1,1,1,32,constant,76,auto,17,38,nnClassifier,4,8,adam,distance,0.9496544916090819,209.9438746238593
relu,auto,16,gini,1,1,1,12,constant,52,auto,15,10,nnClassifier,4,6,adam,distance,0.9486673247778875,209.9439055430703
relu,auto,25,gini,1,1,1,8,constant,20,auto,14,12,nnClassifier,8,5,adam,distance,0.9486673247778875,209.94393597193994
relu,auto,29,gini,1,1,1,9,constant,74,auto,10,13,nnClassifier,1,7,adam,distance,0.9654491609081934,209.94396640197374
relu,auto,30,gini,1,1,1,15,constant,9,auto,15,28,nnClassifier,3,6,adam,distance,0.9674234945705824,209.9439970809035
relu,auto,25,gini,1,1,1,9,constant,68,auto,12,40,nnClassifier,1,8,adam,distance,0.9575518262586377,209.94402778986841
relu,auto,26,gini,1,1,1,21,constant,53,auto,15,40,nnClassifier,4,6,adam,distance,0.9624876604146101,209.94405823992565
relu,auto,29,gini,1,1,1,10,constant,76,auto,14,21,nnClassifier,3,8,adam,distance,0.9644619940769991,209.94408895890228
relu,auto,21,gini,1,1,1,12,constant,11,auto,16,25,nnClassifier,1,6,adam,distance,0.9624876604146101,209.9441193989478
relu,auto,31,gini,1,1,1,12,constant,25,auto,11,12,nnClassifier,6,3,adam,distance,0.9486673247778875,209.94414970790967
relu,auto,25,gini,1,1,1,21,constant,30,auto,17,20,nnClassifier,5,6,adam,distance,0.947680157946693,209.9441802368965
relu,auto,27,gini,1,1,1,13,constant,10,auto,11,29,nnClassifier,1,4,adam,distance,0.9654491609081934,209.94421137706377
relu,auto,16,gini,1,1,1,7,constant,53,auto,10,26,nnClassifier,1,5,adam,distance,0.9634748272458046,209.94424449605867
relu,auto,26,gini,1,1,1,10,constant,28,auto,17,19,nnClassifier,1,2,adam,distance,0.9644619940769991,209.94427731493488
relu,auto,30,gini,1,1,1,8,constant,69,auto,15,38,nnClassifier,1,4,adam,distance,0.9654491609081934,209.94430766487494
relu,auto,29,gini,1,1,1,12,constant,63,auto,15,33,nnClassifier,1,6,adam,distance,0.9496544916090819,209.9443433340639
relu,auto,29,gini,1,1,1,8,constant,75,auto,15,38,nnClassifier,1,6,adam,distance,0.9496544916090819,694.4414894578513
relu,auto,27,gini,1,1,1,17,constant,83,auto,14,23,nnClassifier,1,6,adam,distance,0.9506416584402764,694.4415373269003
relu,auto,29,gini,1,1,1,14,constant,82,auto,13,36,nnClassifier,3,6,adam,distance,0.9496544916090819,694.4415696058422
relu,auto,16,gini,1,1,1,6,constant,65,auto,6,35,nnClassifier,6,6,adam,distance,0.9516288252714709,694.4416007660329
relu,auto,31,gini,1,1,1,28,constant,76,auto,18,38,nnClassifier,1,6,adam,distance,0.9516288252714709,694.4416317848954
relu,auto,20,gini,1,1,1,8,constant,56,auto,17,14,nnClassifier,2,6,adam,distance,0.9516288252714709,694.4416623050347
relu,auto,25,gini,1,1,1,12,constant,24,auto,10,16,nnClassifier,7,6,adam,distance,0.9486673247778875,694.4416932740714
relu,auto,30,gini,1,1,1,8,constant,76,auto,6,17,nnClassifier,1,7,adam,distance,0.9496544916090819,694.4417239329778
relu,auto,26,gini,1,1,1,17,constant,13,auto,16,30,nnClassifier,3,5,adam,distance,0.947680157946693,694.4417545129545
relu,auto,25,gini,1,1,1,9,constant,70,auto,11,40,nnClassifier,1,6,adam,distance,0.9486673247778875,694.4417851220351
relu,auto,29,gini,1,1,1,17,constant,49,auto,16,36,nnClassifier,2,6,adam,distance,0.9486673247778875,694.4418155520689
relu,auto,29,gini,1,1,1,6,constant,73,auto,12,25,nnClassifier,4,5,adam,distance,0.9506416584402764,694.4418458610307
relu,auto,25,gini,1,1,1,10,constant,15,auto,16,29,nnClassifier,4,6,adam,distance,0.9506416584402764,694.4418760898989
relu,auto,30,gini,1,1,1,12,constant,29,auto,13,8,nnClassifier,2,1,adam,distance,0.947680157946693,694.4419062598608
relu,auto,29,gini,1,1,1,17,constant,34,auto,13,24,nnClassifier,2,8,adam,distance,0.9526159921026653,694.4419365690555
relu,auto,30,gini,1,1,1,9,constant,14,auto,11,33,nnClassifier,1,7,adam,distance,0.9506416584402764,694.441966939019
relu,auto,20,gini,1,1,1,9,constant,57,auto,12,30,nnClassifier,1,7,adam,distance,0.9506416584402764,694.4419973180629
relu,auto,24,gini,1,1,1,6,constant,32,auto,13,23,nnClassifier,1,6,adam,distance,0.9506416584402764,694.4420274570584
relu,auto,30,gini,1,1,1,7,constant,73,auto,15,34,nnClassifier,3,5,adam,distance,0.9516288252714709,694.4420579769649
relu,auto,25,gini,1,1,1,8,constant,67,auto,18,34,nnClassifier,5,9,adam,distance,0.9496544916090819,694.4420880959369
relu,auto,29,gini,1,1,1,8,constant,75,auto,15,38,nnClassifier,1,6,adam,distance,0.9496544916090819,1138.2777347939555
relu,auto,27,gini,1,1,1,13,constant,79,auto,14,27,nnClassifier,1,8,adam,distance,0.9506416584402764,1138.2777828830294
relu,auto,29,gini,1,1,1,10,constant,82,auto,17,37,nnClassifier,2,6,adam,distance,0.9506416584402764,1138.2778154518455
relu,auto,20,gini,1,1,1,8,constant,61,auto,10,34,nnClassifier,8,6,adam,distance,0.9526159921026653,1138.277846951969
relu,auto,27,gini,1,1,1,24,constant,75,auto,14,38,nnClassifier,1,8,adam,distance,0.9496544916090819,1138.2778782208916
relu,auto,24,gini,1,1,1,6,constant,60,auto,14,18,nnClassifier,1,6,adam,distance,0.9526159921026653,1138.2779092409182
relu,auto,23,gini,1,1,1,10,constant,28,auto,10,20,nnClassifier,7,5,adam,distance,0.9496544916090819,1138.2779566198587
relu,auto,29,gini,1,1,1,9,constant,74,auto,10,17,nnClassifier,1,7,adam,distance,0.9516288252714709,1138.277987899026
relu,auto,22,gini,1,1,1,16,constant,17,auto,16,34,nnClassifier,5,5,adam,distance,0.9506416584402764,1138.2780192480423
relu,auto,26,gini,1,1,1,8,constant,67,auto,9,39,nnClassifier,3,5,adam,distance,0.9486673247778875,1138.278050557943
relu,auto,25,gini,1,1,1,19,constant,53,auto,16,32,nnClassifier,4,6,adam,distance,0.9496544916090819,1138.2780819269828
relu,auto,30,gini,1,1,1,7,constant,73,auto,14,29,nnClassifier,3,5,adam,distance,0.9516288252714709,1138.278113187058
relu,auto,28,gini,1,1,1,9,constant,19,auto,14,33,nnClassifier,1,9,adam,distance,0.9516288252714709,1138.2781443558633
relu,auto,30,gini,1,1,1,9,constant,33,auto,9,12,nnClassifier,5,1,adam,distance,0.9486673247778875,1138.278175364947
relu,auto,26,gini,1,1,1,13,constant,38,auto,17,28,nnClassifier,5,4,adam,distance,0.9496544916090819,1138.2782063048799
relu,auto,26,gini,1,1,1,13,constant,10,auto,8,29,nnClassifier,1,6,adam,distance,0.9516288252714709,1138.2782378639095
relu,auto,24,gini,1,1,1,5,constant,61,auto,16,34,nnClassifier,4,6,adam,distance,0.9506416584402764,1138.278268402908
relu,auto,25,gini,1,1,1,6,constant,36,auto,14,27,nnClassifier,3,8,adam,distance,0.9506416584402764,1138.2782992129214
relu,auto,29,gini,1,1,1,5,constant,69,auto,15,34,nnClassifier,1,4,adam,distance,0.947680157946693,1138.278329971945
relu,auto,24,gini,1,1,1,6,constant,70,auto,17,38,nnClassifier,2,9,adam,distance,0.9526159921026653,1138.2783722409513
relu,auto,29,gini,1,1,1,8,constant,75,auto,15,38,nnClassifier,1,6,adam,distance,0.9496544916090819,1621.8811065270565
relu,auto,23,gini,1,1,1,9,constant,83,auto,15,27,nnClassifier,1,9,adam,distance,0.9506416584402764,1621.881156245945
relu,auto,29,gini,1,1,1,9,constant,78,auto,14,37,nnClassifier,1,6,adam,distance,0.9496544916090819,1621.8811884650495
relu,auto,16,gini,1,1,1,8,constant,65,auto,14,35,nnClassifier,4,8,adam,distance,0.9496544916090819,1621.8812206650618
relu,auto,27,gini,1,1,1,25,constant,76,auto,16,38,nnClassifier,2,8,adam,distance,0.9506416584402764,1621.8812521540094
relu,auto,25,gini,1,1,1,9,constant,64,auto,18,22,nnClassifier,1,6,adam,distance,0.9506416584402764,1621.8812837339938
relu,auto,27,gini,1,1,1,10,constant,29,auto,14,16,nnClassifier,3,4,adam,distance,0.9486673247778875,1621.8813148529734
relu,auto,30,gini,1,1,1,8,constant,75,auto,14,21,nnClassifier,1,8,adam,distance,0.9496544916090819,1621.8813610419165
relu,auto,23,gini,1,1,1,14,constant,17,auto,12,38,nnClassifier,3,5,adam,distance,0.9526159921026653,1621.881392530864
relu,auto,26,gini,1,1,1,11,constant,66,auto,13,38,nnClassifier,1,6,adam,distance,0.9506416584402764,1621.8814236009493
relu,auto,26,gini,1,1,1,22,constant,57,auto,15,36,nnClassifier,7,6,adam,distance,0.9516288252714709,1621.8814550200477
relu,auto,30,gini,1,1,1,7,constant,75,auto,11,25,nnClassifier,1,6,adam,distance,0.947680157946693,1621.8814863699954
relu,auto,24,gini,1,1,1,13,constant,23,auto,16,29,nnClassifier,1,6,adam,distance,0.9516288252714709,1621.8815177590586
relu,auto,30,gini,1,1,1,9,constant,37,auto,13,16,nnClassifier,7,5,adam,distance,0.947680157946693,1621.8815490780398
relu,auto,27,gini,1,1,1,14,constant,42,auto,17,32,nnClassifier,3,7,adam,distance,0.9516288252714709,1621.881580307847
relu,auto,24,gini,1,1,1,12,constant,14,auto,12,25,nnClassifier,1,5,adam,distance,0.9506416584402764,1621.8816114768852
relu,auto,20,gini,1,1,1,6,constant,65,auto,15,30,nnClassifier,1,5,adam,distance,0.9516288252714709,1621.8816425660625
relu,auto,22,gini,1,1,1,9,constant,40,auto,13,31,nnClassifier,3,6,adam,distance,0.947680157946693,1621.8816735460423
relu,auto,30,gini,1,1,1,7,constant,73,auto,15,31,nnClassifier,1,5,adam,distance,0.9496544916090819,1621.8817050349899
relu,auto,28,gini,1,1,1,8,constant,68,auto,17,39,nnClassifier,4,6,adam,distance,0.9506416584402764,1621.881736323936
