,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_4,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_5,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_6,feature_60,feature_61,feature_62,feature_63,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
68,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,kneighborsClassifier,None,ball_tree,None,None,27,None,None,None,None,None,None,10,None,uniform,0.998220640569395,ok,134.6777973610442
69,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,kneighborsClassifier,None,ball_tree,None,None,30,None,None,None,None,None,None,10,None,uniform,0.998220640569395,ok,134.97925384505652
70,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,kneighborsClassifier,None,brute,None,None,37,None,None,None,None,None,None,8,None,uniform,0.998220640569395,ok,135.14568983507343
71,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,kneighborsClassifier,None,brute,None,None,40,None,None,None,None,None,None,8,None,distance,0.998220640569395,ok,135.30062967608683
72,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,kneighborsClassifier,None,brute,None,None,39,None,None,None,None,None,None,8,None,distance,0.998220640569395,ok,135.45403726189397
73,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,kneighborsClassifier,None,brute,None,None,39,None,None,None,None,None,None,6,None,distance,0.998220640569395,ok,135.60747903794982
74,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,38,None,None,None,None,None,None,6,None,distance,0.998220640569395,ok,135.8350988109596
75,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,randomForestClassifier,None,None,None,gini,None,None,45.0,log2,15.0,31.0,None,None,None,None,0.9857651245551602,ok,136.41148801194504
76,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,22,None,None,None,None,None,None,10,None,uniform,0.998220640569395,ok,136.58197670406662
77,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,kneighborsClassifier,None,ball_tree,None,None,34,None,None,None,None,None,None,9,None,distance,0.998220640569395,ok,136.79579795897007
78,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,kneighborsClassifier,None,ball_tree,None,None,31,None,None,None,None,None,None,10,None,uniform,0.994661921708185,ok,137.08370627299882
79,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,13.0,auto,11.0,17.0,None,None,None,None,0.9750889679715302,ok,137.66670713108033
80,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,16,None,None,None,None,None,None,9,None,distance,0.998220640569395,ok,137.82155634299852
81,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,nnClassifier,logistic,None,16.0,None,None,adaptive,None,None,None,None,7.0,None,sgd,None,0.8309608540925267,ok,153.74295238405466
82,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,kneighborsClassifier,None,auto,None,None,33,None,None,None,None,None,None,5,None,uniform,0.99644128113879,ok,153.98355483193882
83,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,kneighborsClassifier,None,auto,None,None,29,None,None,None,None,None,None,10,None,distance,0.9893238434163701,ok,154.13451355090365
84,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,kneighborsClassifier,None,ball_tree,None,None,24,None,None,None,None,None,None,10,None,uniform,0.994661921708185,ok,154.35314587992616
85,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,randomForestClassifier,None,None,None,gini,None,None,97.0,sqrt,20.0,7.0,None,None,None,None,0.9786476868327402,ok,154.92504358501174
86,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,nnClassifier,tanh,None,10.0,None,None,constant,None,None,None,None,9.0,None,lbfgs,None,0.8220640569395018,ok,156.37107665999793
87,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,kneighborsClassifier,None,kd_tree,None,None,4,None,None,None,None,None,None,9,None,uniform,0.9804270462633452,ok,156.82373202010058
88,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,kneighborsClassifier,None,kd_tree,None,None,7,None,None,None,None,None,None,9,None,uniform,0.9911032028469751,ok,157.09988212701865
89,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,kneighborsClassifier,None,ball_tree,None,None,26,None,None,None,None,None,None,3,None,uniform,0.9893238434163701,ok,157.31570359296165
90,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,randomForestClassifier,None,None,None,gini,None,None,47.0,log2,17.0,27.0,None,None,None,None,0.9839857651245552,ok,157.90418368787505
91,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,kneighborsClassifier,None,ball_tree,None,None,20,None,None,None,None,None,None,10,None,uniform,0.998220640569395,ok,158.20121326390654
92,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,nnClassifier,relu,None,16.0,None,None,invscaling,None,None,None,None,4.0,None,adam,None,0.8238434163701067,ok,167.8078564729076
93,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,22,None,None,None,None,None,None,2,None,uniform,0.994661921708185,ok,167.9547478510067
94,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,kneighborsClassifier,None,kd_tree,None,None,2,None,None,None,None,None,None,7,None,distance,0.9911032028469751,ok,168.40442628087476
95,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,kneighborsClassifier,None,auto,None,None,35,None,None,None,None,None,None,8,None,distance,0.99644128113879,ok,168.63987472793087
96,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,77.0,log2,6.0,35.0,None,None,None,None,0.9839857651245552,ok,169.22865933110006
97,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,nnClassifier,tanh,None,13.0,None,None,adaptive,None,None,None,None,1.0,None,sgd,None,0.8220640569395018,ok,188.1914308690466
98,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,kneighborsClassifier,None,kd_tree,None,None,11,None,None,None,None,None,None,8,None,distance,0.9928825622775801,ok,188.43519521108828
99,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,kneighborsClassifier,None,ball_tree,None,None,32,None,None,None,None,None,None,7,None,uniform,0.998220640569395,ok,188.66207913588732
