,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_4,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_5,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_6,feature_60,feature_61,feature_62,feature_63,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
67,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,4.0,None,None,None,None,None,None,9.0,None,uniform,0.99644128113879,ok,131.97053791582584
68,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,kneighborsClassifier,None,kd_tree,None,None,18.0,None,None,None,None,None,None,6.0,None,uniform,0.998220640569395,ok,132.2230144678615
69,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,kneighborsClassifier,None,kd_tree,None,None,17.0,None,None,None,None,None,None,6.0,None,uniform,0.998220640569395,ok,132.60826196684502
70,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,kneighborsClassifier,None,brute,None,None,33.0,None,None,None,None,None,None,5.0,None,distance,0.994661921708185,ok,132.7612212409731
71,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,22.0,None,None,None,None,None,None,6.0,None,uniform,0.99644128113879,ok,132.92885786481202
72,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,kneighborsClassifier,None,kd_tree,None,None,13.0,None,None,None,None,None,None,7.0,None,uniform,0.99644128113879,ok,133.2339701380115
73,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,kneighborsClassifier,None,kd_tree,None,None,2.0,None,None,None,None,None,None,9.0,None,uniform,0.998220640569395,ok,133.8614265578799
74,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,kneighborsClassifier,None,kd_tree,None,None,17.0,None,None,None,None,None,None,2.0,None,uniform,0.9928825622775801,ok,134.22817646688782
75,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,randomForestClassifier,None,None,None,gini,None,None,85,sqrt,18,31,None,None,None,None,0.9928825622775801,ok,134.8045175569132
76,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,kneighborsClassifier,None,brute,None,None,2.0,None,None,None,None,None,None,3.0,None,uniform,0.99644128113879,ok,134.95201525185257
77,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,kneighborsClassifier,None,auto,None,None,40.0,None,None,None,None,None,None,5.0,None,distance,0.9911032028469751,ok,135.10733722290024
78,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,nnClassifier,identity,None,13.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,0.8291814946619217,ok,140.3424414829351
79,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,10.0,None,None,None,None,None,None,7.0,None,uniform,0.9804270462633452,ok,140.50959106581286
80,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,kneighborsClassifier,None,auto,None,None,38.0,None,None,None,None,None,None,9.0,None,distance,0.998220640569395,ok,140.666147173848
81,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,70,log2,9,20,None,None,None,None,0.998220640569395,ok,141.2565533448942
82,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,98,log2,9,21,None,None,None,None,0.9911032028469751,ok,141.93799830088392
83,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,kneighborsClassifier,None,ball_tree,None,None,26.0,None,None,None,None,None,None,8.0,None,uniform,0.99644128113879,ok,142.16113856295124
84,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,nnClassifier,relu,None,22.0,None,None,constant,None,None,None,None,9.0,None,lbfgs,None,0.8398576512455516,ok,142.92565739993006
85,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,40.0,None,None,None,None,None,None,10.0,None,distance,0.994661921708185,ok,143.08099465980195
86,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,kneighborsClassifier,None,kd_tree,None,None,18.0,None,None,None,None,None,None,6.0,None,uniform,0.998220640569395,ok,143.44084527599625
87,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,14.0,None,None,None,None,None,None,1.0,None,distance,0.99644128113879,ok,143.64821557886899
88,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,nnClassifier,logistic,None,8.0,None,None,invscaling,None,None,None,None,6.0,None,sgd,None,0.902135231316726,ok,147.03101626690477
89,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,kneighborsClassifier,None,brute,None,None,15.0,None,None,None,None,None,None,4.0,None,uniform,0.994661921708185,ok,147.198768037837
90,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,kneighborsClassifier,None,auto,None,None,34.0,None,None,None,None,None,None,3.0,None,distance,0.9875444839857651,ok,147.33477757498622
91,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,kneighborsClassifier,None,kd_tree,None,None,12.0,None,None,None,None,None,None,6.0,None,uniform,1.0,ok,147.71928252698854
92,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,65,log2,13,6,None,None,None,None,0.9928825622775801,ok,148.29803834296763
93,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,kneighborsClassifier,None,kd_tree,None,None,12.0,None,None,None,None,None,None,5.0,None,uniform,0.9768683274021353,ok,148.5319356068503
94,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,nnClassifier,tanh,None,15.0,None,None,invscaling,None,None,None,None,2.0,None,lbfgs,None,0.8380782918149466,ok,150.3572489458602
95,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,kneighborsClassifier,None,ball_tree,None,None,25.0,None,None,None,None,None,None,10.0,None,uniform,0.99644128113879,ok,150.68440730287693
96,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,kneighborsClassifier,None,ball_tree,None,None,29.0,None,None,None,None,None,None,8.0,None,distance,0.994661921708185,ok,150.90066837193444
97,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,kneighborsClassifier,None,brute,None,None,21.0,None,None,None,None,None,None,3.0,None,uniform,0.9839857651245552,ok,151.05075961886905
98,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,randomForestClassifier,None,None,None,gini,None,None,9,auto,17,36,None,None,None,None,0.9875444839857651,ok,151.61515500000678
99,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,kneighborsClassifier,None,kd_tree,None,None,16.0,None,None,None,None,None,None,6.0,None,uniform,0.99644128113879,ok,152.00106611591764
