,feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
68,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,65,auto,3,9,None,None,None,None,0.965965965965966,ok,155.0323764430359
69,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,87,auto,6,10,None,None,None,None,0.9669669669669669,ok,156.33486104710028
70,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,96,auto,8,16,None,None,None,None,0.9669669669669669,ok,157.62810808001086
71,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,97,auto,8,16,None,None,None,None,0.9669669669669669,ok,158.9206615400035
72,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,46,auto,6,12,None,None,None,None,0.9669669669669669,ok,160.22756734210998
73,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,42,auto,8,12,None,None,None,None,0.9669669669669669,ok,161.52269734698348
74,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,22,auto,8,20,None,None,None,None,0.965965965965966,ok,162.81435514520854
75,0,1,1,kneighborsClassifier,None,brute,None,None,40,None,None,None,None,None,None,9,None,uniform,0.963963963963964,ok,162.99830842809752
76,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,43,auto,10,12,None,None,None,None,0.965965965965966,ok,164.29390065814368
77,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,28,auto,4,32,None,None,None,None,0.965965965965966,ok,165.6122773301322
78,0,1,0,nnClassifier,tanh,None,11,None,None,invscaling,None,None,None,None,6,None,adam,None,0.95995995995996,ok,170.45821092510596
79,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,11,auto,7,7,None,None,None,None,0.9669669669669669,ok,171.75210865214467
80,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,11,sqrt,4,2,None,None,None,None,0.95995995995996,ok,173.33027650718577
81,0,1,1,kneighborsClassifier,None,ball_tree,None,None,32,None,None,None,None,None,None,5,None,distance,0.950950950950951,ok,173.36919212318026
82,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,9,auto,3,9,None,None,None,None,0.965965965965966,ok,174.61303779110312
83,0,1,0,randomForestClassifier,None,None,None,gini,None,None,62,sqrt,5,7,None,None,None,None,0.963963963963964,ok,175.50447370507754
84,0,1,1,nnClassifier,tanh,None,22,None,None,adaptive,None,None,None,None,10,None,lbfgs,None,0.9429429429429429,ok,181.6009893331211
85,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,96,auto,11,16,None,None,None,None,0.964964964964965,ok,183.1256107231602
86,0,1,1,kneighborsClassifier,None,auto,None,None,3,None,None,None,None,None,None,3,None,distance,0.948948948948949,ok,183.1638658849988
87,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,73,auto,6,14,None,None,None,None,0.9669669669669669,ok,184.46959320106544
88,0,1,0,randomForestClassifier,None,None,None,gini,None,None,74,sqrt,6,5,None,None,None,None,0.963963963963964,ok,185.34884441411123
89,0,0,1,nnClassifier,relu,None,32,None,None,constant,None,None,None,None,4,None,sgd,None,0.943943943943944,ok,187.98125041206367
90,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,49,auto,10,24,None,None,None,None,0.9669669669669669,ok,189.3171518871095
91,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,50,sqrt,10,26,None,None,None,None,0.9679679679679679,ok,190.5397249131929
92,1,1,1,kneighborsClassifier,None,kd_tree,None,None,12,None,None,None,None,None,None,7,None,uniform,0.963963963963964,ok,190.60014376114123
93,1,1,0,randomForestClassifier,None,None,None,gini,None,None,30,sqrt,12,36,None,None,None,None,0.963963963963964,ok,191.48104135808535
94,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,57,auto,2,26,None,None,None,None,0.963963963963964,ok,193.099977837177
95,1,1,1,nnClassifier,identity,None,15,None,None,constant,None,None,None,None,2,None,lbfgs,None,0.943943943943944,ok,193.39411884499714
96,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,37,sqrt,10,30,None,None,None,None,0.9669669669669669,ok,194.62660972517915
97,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,17,sqrt,11,32,None,None,None,None,0.965965965965966,ok,195.85211387299933
98,1,0,0,kneighborsClassifier,None,auto,None,None,28,None,None,None,None,None,None,4,None,distance,0.963963963963964,ok,195.887141676154
99,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,36,sqrt,14,30,None,None,None,None,0.965965965965966,ok,197.09444525907747
