feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,14,auto,2,18,nan,nan,NA,NA,0.9679679679679679,221.63466930389404
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,25,sqrt,7,35,nan,nan,NA,NA,0.96996996996997,227.8444254398346
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,94,sqrt,4,25,nan,nan,NA,NA,0.970970970970971,234.5278766155243
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,9,sqrt,16,33,nan,nan,NA,NA,0.970970970970971,240.45156908035278
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,24,log2,17,2,nan,nan,NA,NA,0.970970970970971,247.06283354759216
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,65,auto,11,10,nan,nan,NA,NA,0.970970970970971,253.45244932174683
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,18,auto,14,6,nan,nan,NA,NA,0.96996996996997,259.1704478263855
0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,43,log2,14,3,nan,nan,NA,NA,0.0,264.2952072620392
1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,73,log2,9,7,nan,nan,NA,NA,0.96996996996997,269.88150000572205
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,100,log2,11,17,nan,nan,NA,NA,0.970970970970971,275.1383159160614
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,75,auto,4,34,nan,nan,NA,NA,0.9679679679679679,280.79898858070374
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,16,sqrt,8,36,nan,nan,NA,NA,0.970970970970971,286.35610270500183
1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,69,auto,19,30,nan,nan,NA,NA,0.9679679679679679,292.39398550987244
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,21,auto,3,7,nan,nan,NA,NA,0.963963963963964,297.9939751625061
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,20,sqrt,15,2,nan,nan,NA,NA,0.9679679679679679,304.2409932613373
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,33,log2,17,3,nan,nan,NA,NA,0.970970970970971,310.1187994480133
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,53,sqrt,15,33,nan,nan,NA,NA,0.970970970970971,316.2117671966553
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,87,log2,1,36,nan,nan,NA,NA,0.9679679679679679,321.9557123184204
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,100,log2,18,5,nan,nan,NA,NA,0.970970970970971,328.7089512348175
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,4,auto,5,26,nan,nan,NA,NA,0.970970970970971,334.4577178955078
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,62,auto,16,3,nan,nan,NA,NA,0.970970970970971,340.53902196884155
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,95,auto,13,2,nan,nan,NA,NA,0.96996996996997,346.62358045578003
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,2,auto,4,2,nan,nan,NA,NA,0.9679679679679679,351.69963335990906
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,64,auto,9,19,nan,nan,NA,NA,0.9679679679679679,357.55762124061584
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,auto,5,7,nan,nan,NA,NA,0.970970970970971,363.55977392196655
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,61,auto,8,10,nan,nan,NA,NA,0.9679679679679679,369.61742305755615
0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,25,log2,8,9,nan,nan,NA,NA,0.968968968968969,375.76522994041443
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,43,sqrt,14,33,nan,nan,NA,NA,0.970970970970971,381.35381865501404
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,31,auto,5,25,nan,nan,NA,NA,0.9679679679679679,387.61782574653625
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,26,log2,13,36,nan,nan,NA,NA,0.96996996996997,393.80381751060486
1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,69,sqrt,5,10,nan,nan,NA,NA,0.96996996996997,399.39803647994995
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,96,auto,20,31,nan,nan,NA,NA,0.9679679679679679,405.70460057258606
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,15,log2,15,3,nan,nan,NA,NA,0.9679679679679679,411.31344723701477
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,61,sqrt,7,3,nan,nan,NA,NA,0.970970970970971,417.77527952194214
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,6,log2,14,27,nan,nan,NA,NA,0.9679679679679679,423.3794026374817
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,37,log2,5,10,nan,nan,NA,NA,0.9679679679679679,429.1814589500427
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,16,log2,5,6,nan,nan,NA,NA,0.96996996996997,435.86984753608704
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,93,log2,16,4,nan,nan,NA,NA,0.970970970970971,441.69059443473816
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,49,log2,11,2,nan,nan,NA,NA,0.96996996996997,447.4289162158966
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,51,log2,5,32,nan,nan,NA,NA,0.9679679679679679,453.05696511268616
1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,24,sqrt,12,7,nan,nan,NA,NA,0.968968968968969,458.4343674182892
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,26,log2,7,33,nan,nan,NA,NA,0.9679679679679679,464.6219289302826
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,auto,17,19,nan,nan,NA,NA,0.9679679679679679,470.0575592517853
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,66,auto,13,3,nan,nan,NA,NA,0.9679679679679679,475.141099691391
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,34,sqrt,3,30,nan,nan,NA,NA,0.9679679679679679,480.6397852897644
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,13,sqrt,12,37,nan,nan,NA,NA,0.9679679679679679,485.73458313941956
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,66,auto,4,9,nan,nan,NA,NA,0.9679679679679679,491.42878007888794
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,48,log2,11,2,nan,nan,NA,NA,0.970970970970971,497.5793662071228
1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,19,auto,18,35,nan,nan,NA,NA,0.9679679679679679,503.28555274009705
1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,77,auto,18,4,nan,nan,NA,NA,0.9679679679679679,508.7502360343933
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,79,auto,18,39,nan,nan,NA,NA,0.9679679679679679,514.6259789466858
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,50,auto,5,29,nan,nan,NA,NA,0.970970970970971,521.2287631034851
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,32,sqrt,12,15,nan,nan,NA,NA,0.9679679679679679,527.0719242095947
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,99,log2,14,13,nan,nan,NA,NA,0.970970970970971,532.3604836463928
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,41,log2,19,6,nan,nan,NA,NA,0.96996996996997,537.9838399887085
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,43,auto,17,29,nan,nan,NA,NA,0.9679679679679679,543.3966639041901
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,61,auto,15,6,nan,nan,NA,NA,0.9679679679679679,548.9648289680481
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,21,auto,13,35,nan,nan,NA,NA,0.9679679679679679,554.6035785675049
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,51,sqrt,14,21,nan,nan,NA,NA,0.970970970970971,559.7681777477264
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,34,auto,7,2,nan,nan,NA,NA,0.96996996996997,565.2908437252045
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,45,sqrt,10,34,nan,nan,NA,NA,0.970970970970971,571.6774230003357
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,78,log2,15,5,nan,nan,NA,NA,0.9679679679679679,577.3189361095428
1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,65,log2,2,3,nan,nan,NA,NA,0.9679679679679679,582.981073141098
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,57,auto,12,9,nan,nan,NA,NA,0.96996996996997,588.007180929184
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,29,auto,5,13,nan,nan,NA,NA,0.9679679679679679,592.9590480327606
