activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,30,gini,1,1,1,17,constant,76,auto,6,18,nnClassifier,6,5,adam,distance,0.9396551724137931,273.0317453870084
relu,auto,28,gini,1,1,1,21,constant,76,auto,5,15,nnClassifier,6,7,adam,distance,0.9439655172413793,273.03178949607536
relu,auto,31,gini,1,1,1,21,constant,36,auto,12,30,nnClassifier,5,4,adam,distance,0.9396551724137931,273.0318197661545
relu,auto,30,gini,1,1,1,22,constant,86,auto,5,19,nnClassifier,4,6,adam,distance,0.9439655172413793,273.0318499861751
relu,auto,16,gini,1,1,1,40,constant,45,auto,11,29,nnClassifier,5,2,adam,distance,0.9439655172413793,273.0318802751135
relu,auto,20,gini,1,1,1,33,constant,38,auto,4,22,nnClassifier,4,6,adam,distance,0.9396551724137931,273.03191049513407
relu,auto,31,gini,1,1,1,13,constant,23,auto,10,34,nnClassifier,6,4,adam,distance,0.9234913793103449,273.0319405251648
relu,auto,32,gini,1,1,1,33,constant,59,auto,12,35,nnClassifier,4,2,adam,distance,0.9439655172413793,273.03197060409
relu,auto,31,gini,1,1,1,34,constant,52,auto,6,11,nnClassifier,5,7,adam,distance,0.9428879310344828,273.03200074401684
relu,auto,30,gini,1,1,1,36,constant,9,auto,7,33,nnClassifier,8,5,adam,distance,0.9396551724137931,646.0681317332201
relu,auto,30,gini,1,1,1,15,constant,14,auto,8,23,nnClassifier,5,2,adam,distance,0.9353448275862069,646.0681848821696
relu,auto,29,gini,1,1,1,39,constant,75,auto,6,33,nnClassifier,6,4,adam,distance,0.9353448275862069,646.0682170221116
relu,auto,31,gini,1,1,1,40,constant,10,auto,4,35,nnClassifier,5,4,adam,distance,0.9396551724137931,646.0682482111733
relu,auto,17,gini,1,1,1,39,constant,25,auto,6,26,nnClassifier,4,4,adam,distance,0.9353448275862069,646.0682791010477
relu,auto,29,gini,1,1,1,33,constant,65,auto,2,36,nnClassifier,3,4,adam,distance,0.9364224137931034,646.0683098412119
relu,auto,25,gini,1,1,1,14,constant,11,auto,5,23,nnClassifier,5,8,adam,distance,0.9396551724137931,646.0683406100143
relu,auto,32,gini,1,1,1,29,constant,36,auto,6,36,nnClassifier,7,3,adam,distance,0.9375,646.0683713301551
relu,auto,27,gini,1,1,1,33,constant,10,auto,4,28,nnClassifier,4,3,adam,distance,0.9396551724137931,646.0684016901068
relu,auto,28,gini,1,1,1,20,constant,18,auto,5,27,nnClassifier,5,4,adam,distance,0.9396551724137931,646.068432539003
relu,auto,20,gini,1,1,1,36,constant,40,auto,15,20,nnClassifier,1,6,adam,distance,0.9375,646.0684633092023
relu,auto,31,gini,1,1,1,21,constant,72,auto,10,22,nnClassifier,4,4,adam,distance,0.9353448275862069,646.0684940381907
relu,auto,24,gini,1,1,1,17,constant,72,auto,7,19,nnClassifier,2,9,adam,distance,0.9331896551724138,646.0685249180533
relu,auto,31,gini,1,1,1,25,constant,32,auto,11,26,nnClassifier,5,3,adam,distance,0.9396551724137931,646.0685555080418
relu,auto,26,gini,1,1,1,26,constant,82,auto,3,23,nnClassifier,1,4,adam,distance,0.9353448275862069,646.0685861972161
relu,auto,12,gini,1,1,1,40,constant,41,auto,7,33,nnClassifier,5,5,adam,distance,0.9396551724137931,646.0686169771943
relu,auto,24,gini,1,1,1,29,constant,34,auto,3,26,nnClassifier,1,9,adam,distance,0.9342672413793104,646.0686475071125
relu,auto,29,gini,1,1,1,17,constant,21,auto,6,34,nnClassifier,5,4,adam,distance,0.9342672413793104,646.0686782160774
relu,auto,30,gini,1,1,1,30,constant,58,auto,9,35,nnClassifier,6,4,adam,distance,0.9364224137931034,646.0687089161947
relu,auto,31,gini,1,1,1,38,constant,48,auto,6,10,nnClassifier,5,6,adam,distance,0.9396551724137931,646.0687395061832
relu,auto,31,gini,1,1,1,35,constant,9,auto,5,32,nnClassifier,10,5,adam,distance,0.9375,1017.2790651081596
relu,auto,30,gini,1,1,1,19,constant,18,auto,12,27,nnClassifier,5,6,adam,distance,0.9385775862068966,1017.2791150570847
relu,auto,26,gini,1,1,1,38,constant,71,auto,3,31,nnClassifier,4,3,adam,distance,0.9342672413793104,1017.279147807043
relu,auto,31,gini,1,1,1,40,constant,10,auto,4,35,nnClassifier,5,4,adam,distance,0.9396551724137931,1017.2791796671227
relu,auto,21,gini,1,1,1,37,constant,21,auto,4,30,nnClassifier,4,5,adam,distance,0.9353448275862069,1017.2792109861039
relu,auto,32,gini,1,1,1,36,constant,61,auto,4,37,nnClassifier,3,4,adam,distance,0.9385775862068966,1017.2792418561876
relu,auto,28,gini,1,1,1,18,constant,11,auto,2,19,nnClassifier,5,8,adam,distance,0.9396551724137931,1017.2792726859916
relu,auto,28,gini,1,1,1,33,constant,32,auto,7,36,nnClassifier,10,4,adam,distance,0.9321120689655172,1017.2793142651208
relu,auto,29,gini,1,1,1,32,constant,9,auto,3,30,nnClassifier,7,3,adam,distance,0.9353448275862069,1017.2793453051709
relu,auto,28,gini,1,1,1,24,constant,16,auto,5,26,nnClassifier,5,4,adam,distance,0.9396551724137931,1017.2793762641959
relu,auto,17,gini,1,1,1,38,constant,36,auto,11,24,nnClassifier,5,8,adam,distance,0.9256465517241379,1017.2794070441741
relu,auto,30,gini,1,1,1,17,constant,68,auto,8,23,nnClassifier,4,7,adam,distance,0.9353448275862069,1017.2794377540704
relu,auto,26,gini,1,1,1,21,constant,68,auto,5,23,nnClassifier,1,5,adam,distance,0.9342672413793104,1017.279468543129
relu,auto,31,gini,1,1,1,21,constant,28,auto,13,30,nnClassifier,3,3,adam,distance,0.9396551724137931,1017.2794992930721
relu,auto,28,gini,1,1,1,28,constant,78,auto,2,27,nnClassifier,2,6,adam,distance,0.927801724137931,1017.2795302032027
relu,auto,16,gini,1,1,1,39,constant,37,auto,11,29,nnClassifier,5,4,adam,distance,0.9396551724137931,1017.2795609522145
relu,auto,20,gini,1,1,1,31,constant,35,auto,4,30,nnClassifier,1,5,adam,distance,0.9267241379310345,1017.2795921121724
relu,auto,30,gini,1,1,1,21,constant,17,auto,3,35,nnClassifier,5,4,adam,distance,0.9396551724137931,1017.2796227619983
relu,auto,30,gini,1,1,1,34,constant,54,auto,5,35,nnClassifier,7,5,adam,distance,0.9353448275862069,1017.2796532611828
relu,auto,28,gini,1,1,1,35,constant,44,auto,8,14,nnClassifier,5,5,adam,distance,0.9396551724137931,1017.2796836211346
relu,auto,30,gini,1,1,1,39,constant,10,auto,4,35,nnClassifier,6,5,adam,distance,0.9385775862068966,1363.1543895660434
relu,auto,31,gini,1,1,1,23,constant,15,auto,13,31,nnClassifier,5,9,adam,distance,0.9385775862068966,1363.1544410160277
relu,auto,26,gini,1,1,1,40,constant,67,auto,7,27,nnClassifier,7,3,adam,distance,0.9364224137931034,1363.1544741450343
relu,auto,31,gini,1,1,1,40,constant,10,auto,4,35,nnClassifier,5,4,adam,distance,0.9396551724137931,1363.1545060451608
relu,auto,25,gini,1,1,1,36,constant,25,auto,3,26,nnClassifier,6,5,adam,distance,0.9331896551724138,1363.1545385641512
relu,auto,32,gini,1,1,1,40,constant,57,auto,5,35,nnClassifier,3,4,adam,distance,0.9396551724137931,1363.1545702042058
relu,auto,24,gini,1,1,1,14,constant,15,auto,4,21,nnClassifier,5,5,adam,distance,0.9396551724137931,1363.1546016940847
relu,auto,25,gini,1,1,1,35,constant,36,auto,11,35,nnClassifier,10,4,adam,distance,0.9375,1363.1546329231933
relu,auto,25,gini,1,1,1,36,constant,10,auto,4,27,nnClassifier,3,3,adam,distance,0.9353448275862069,1363.1546640831511
relu,auto,26,gini,1,1,1,28,constant,17,auto,9,22,nnClassifier,5,4,adam,distance,0.9396551724137931,1363.1546954130754
relu,auto,21,gini,1,1,1,37,constant,40,auto,8,28,nnClassifier,1,5,adam,distance,0.9396551724137931,1363.154726672219
relu,auto,30,gini,1,1,1,21,constant,64,auto,4,27,nnClassifier,5,8,adam,distance,0.9353448275862069,1363.154757912038
relu,auto,27,gini,1,1,1,25,constant,64,auto,5,19,nnClassifier,5,9,adam,distance,0.927801724137931,1363.1548044811934
relu,auto,31,gini,1,1,1,25,constant,32,auto,10,32,nnClassifier,4,3,adam,distance,0.9353448275862069,1363.154836351052
relu,auto,25,gini,1,1,1,27,constant,74,auto,4,23,nnClassifier,6,6,adam,distance,0.9364224137931034,1363.1548678011168
relu,auto,20,gini,1,1,1,39,constant,33,auto,9,25,nnClassifier,5,4,adam,distance,0.9396551724137931,1363.154899270041
relu,auto,24,gini,1,1,1,35,constant,31,auto,3,30,nnClassifier,4,5,adam,distance,0.9256465517241379,1363.154930490069
relu,auto,31,gini,1,1,1,25,constant,18,auto,7,34,nnClassifier,5,4,adam,distance,0.9385775862068966,1363.1549616891425
relu,auto,30,gini,1,1,1,33,constant,53,auto,9,35,nnClassifier,5,5,adam,distance,0.9364224137931034,1363.154993158998
relu,auto,30,gini,1,1,1,31,constant,40,auto,11,18,nnClassifier,5,5,adam,distance,0.9396551724137931,1363.1550241191871
