activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
relu,kd_tree,20,gini,1,1,0,19,constant,62,auto,12,30,randomForestClassifier,10,1,adam,distance,0.9596510359869138
tanh,ball_tree,21,gini,0,0,1,30,invscaling,46,sqrt,6,11,kneighborsClassifier,5,7,sgd,uniform,0.955288985823337
relu,ball_tree,25,gini,1,0,1,33,adaptive,38,auto,14,33,randomForestClassifier,1,9,lbfgs,uniform,0.9596510359869138
identity,auto,12,entropy,0,1,1,10,adaptive,24,auto,18,19,nnClassifier,6,6,sgd,uniform,0.9334787350054525
logistic,kd_tree,22,gini,1,1,0,14,adaptive,67,sqrt,14,37,kneighborsClassifier,2,6,lbfgs,distance,0.9520174482006543
logistic,ball_tree,9,gini,0,0,1,10,adaptive,28,log2,10,12,kneighborsClassifier,4,5,sgd,uniform,0.9563794983642312
tanh,auto,21,entropy,0,0,1,6,constant,17,log2,8,13,kneighborsClassifier,5,4,lbfgs,uniform,0.955288985823337
tanh,kd_tree,19,entropy,1,1,0,14,adaptive,67,log2,14,20,kneighborsClassifier,6,7,sgd,distance,0.9531079607415486
logistic,auto,20,entropy,0,1,0,22,constant,94,auto,3,23,kneighborsClassifier,5,1,adam,uniform,0.906215921483097
relu,ball_tree,31,entropy,0,0,1,4,invscaling,33,log2,7,37,nnClassifier,1,1,sgd,uniform,0.9411123227917121
identity,brute,10,gini,0,1,0,10,adaptive,64,sqrt,13,36,nnClassifier,1,1,adam,distance,0.9411123227917121
logistic,ball_tree,17,gini,0,1,0,30,invscaling,38,auto,15,11,nnClassifier,9,7,adam,uniform,0.9411123227917121
tanh,kd_tree,21,entropy,0,1,1,27,invscaling,57,log2,13,24,nnClassifier,10,4,adam,distance,0.9400218102508179
tanh,auto,31,gini,0,0,1,5,invscaling,24,sqrt,17,35,nnClassifier,6,6,adam,distance,0.9411123227917121
logistic,kd_tree,23,gini,1,1,0,25,adaptive,69,sqrt,3,32,nnClassifier,10,9,adam,uniform,0.9411123227917121
tanh,kd_tree,31,gini,0,0,0,11,constant,89,log2,15,29,randomForestClassifier,8,10,adam,uniform,0
logistic,kd_tree,19,gini,1,1,0,27,constant,65,log2,19,35,nnClassifier,9,6,sgd,uniform,0.9411123227917121
logistic,auto,15,entropy,1,1,0,9,constant,30,auto,20,17,randomForestClassifier,1,8,sgd,distance,0.9596510359869138
tanh,ball_tree,13,gini,0,0,0,12,adaptive,69,log2,6,35,nnClassifier,1,3,lbfgs,distance,0
identity,auto,26,gini,0,1,0,38,invscaling,4,log2,19,7,randomForestClassifier,4,10,sgd,distance,0.9596510359869138
relu,brute,16,gini,1,1,1,18,invscaling,37,auto,19,4,kneighborsClassifier,7,5,sgd,distance,0.9465648854961832
tanh,kd_tree,23,entropy,0,0,1,5,constant,34,auto,7,24,randomForestClassifier,2,10,sgd,uniform,0.9596510359869138
relu,auto,24,gini,1,1,1,21,invscaling,30,sqrt,15,12,kneighborsClassifier,4,1,adam,distance,0.9007633587786259
relu,ball_tree,32,gini,0,1,0,9,constant,33,auto,3,16,randomForestClassifier,4,1,lbfgs,uniform,0.9596510359869138
identity,brute,13,gini,0,1,0,6,invscaling,55,sqrt,7,3,nnClassifier,6,8,adam,distance,0.9411123227917121
identity,ball_tree,22,gini,0,0,1,3,adaptive,53,auto,13,5,nnClassifier,3,2,sgd,distance,0.9334787350054525
identity,ball_tree,11,entropy,0,1,0,13,invscaling,84,log2,13,4,kneighborsClassifier,2,9,lbfgs,distance,0.9563794983642312
logistic,kd_tree,8,gini,0,1,0,34,constant,31,auto,9,29,kneighborsClassifier,9,10,lbfgs,uniform,0.9596510359869138
logistic,ball_tree,11,entropy,0,0,0,21,invscaling,53,auto,18,39,kneighborsClassifier,3,9,adam,distance,0
relu,kd_tree,14,gini,0,0,0,29,constant,50,auto,8,22,kneighborsClassifier,10,5,adam,uniform,0
logistic,brute,24,entropy,0,0,0,23,constant,87,log2,3,27,randomForestClassifier,10,7,lbfgs,uniform,0
tanh,kd_tree,30,gini,0,1,1,35,invscaling,40,log2,2,14,randomForestClassifier,10,7,lbfgs,distance,0.9574700109051254
identity,kd_tree,13,entropy,1,1,0,7,invscaling,70,sqrt,20,38,randomForestClassifier,6,2,adam,uniform,0.9596510359869138
tanh,kd_tree,18,entropy,0,0,0,15,constant,67,sqrt,8,12,nnClassifier,2,1,sgd,distance,0
