activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
identity,brute,29,gini,1,0,1,38,constant,28,sqrt,10,7,randomForestClassifier,8,6,adam,uniform,0.9302071973827699
identity,brute,26,entropy,0,1,1,6,constant,20,sqrt,2,23,nnClassifier,9,5,lbfgs,distance,0.9291166848418757
relu,brute,11,entropy,1,1,1,17,invscaling,25,log2,10,9,nnClassifier,6,3,adam,uniform,0.9367502726281353
logistic,brute,32,entropy,1,1,1,27,adaptive,76,sqrt,15,27,randomForestClassifier,8,5,sgd,uniform,0.9312977099236641
identity,auto,12,entropy,1,0,1,8,adaptive,62,log2,16,39,randomForestClassifier,8,2,sgd,distance,0.9312977099236641
logistic,auto,20,gini,0,1,1,7,invscaling,50,sqrt,13,28,kneighborsClassifier,7,10,adam,distance,0.916030534351145
relu,kd_tree,28,gini,0,1,1,34,adaptive,14,auto,6,21,kneighborsClassifier,5,3,adam,uniform,0.9302071973827699
identity,auto,13,gini,1,1,0,23,adaptive,19,auto,4,4,nnClassifier,8,4,adam,distance,0.9422028353326063
identity,auto,30,gini,1,0,0,2,adaptive,79,auto,9,3,randomForestClassifier,4,2,sgd,uniform,0.9312977099236641
tanh,kd_tree,18,gini,1,0,1,30,constant,6,sqrt,7,32,nnClassifier,10,8,adam,distance,0.9334787350054525
logistic,brute,8,entropy,1,1,0,27,adaptive,66,log2,8,39,kneighborsClassifier,8,7,adam,distance,0.9269356597600873
tanh,brute,22,gini,0,0,1,30,invscaling,5,auto,10,14,randomForestClassifier,8,1,lbfgs,distance,0.9280261723009815
identity,auto,9,entropy,1,0,0,15,invscaling,16,sqrt,10,22,randomForestClassifier,1,8,sgd,uniform,0.9312977099236641
logistic,auto,25,gini,0,1,0,20,invscaling,30,log2,9,16,kneighborsClassifier,7,2,sgd,distance,0.9312977099236641
tanh,kd_tree,14,entropy,1,1,1,12,invscaling,21,auto,7,30,randomForestClassifier,8,9,adam,uniform,0.9312977099236641
identity,auto,28,gini,1,1,1,10,invscaling,85,log2,4,23,nnClassifier,5,5,adam,uniform,0.9280261723009815
relu,ball_tree,22,entropy,1,1,0,30,adaptive,16,auto,7,8,randomForestClassifier,9,10,adam,uniform,0.9312977099236641
relu,auto,22,gini,1,0,0,35,adaptive,43,log2,18,32,nnClassifier,3,7,sgd,uniform,0.9422028353326063
tanh,brute,19,gini,1,1,1,40,adaptive,12,sqrt,6,35,randomForestClassifier,7,6,sgd,uniform,0.9312977099236641
relu,kd_tree,32,gini,0,1,0,35,adaptive,94,auto,18,12,kneighborsClassifier,10,2,lbfgs,distance,0.9291166848418757
identity,kd_tree,28,gini,1,1,1,31,adaptive,26,log2,5,14,randomForestClassifier,2,8,sgd,uniform,0.9312977099236641
relu,auto,21,entropy,1,0,1,36,adaptive,75,sqrt,19,23,randomForestClassifier,9,2,sgd,distance,0.9312977099236641
relu,ball_tree,24,gini,0,1,1,20,invscaling,50,log2,6,15,nnClassifier,4,5,sgd,distance,0.9422028353326063
tanh,ball_tree,8,entropy,0,1,1,17,invscaling,3,sqrt,11,16,kneighborsClassifier,5,1,lbfgs,uniform,0.9073064340239912
identity,brute,18,entropy,0,1,0,30,invscaling,100,auto,12,40,randomForestClassifier,7,5,lbfgs,uniform,0.9312977099236641
tanh,kd_tree,21,gini,0,0,1,27,invscaling,89,log2,3,39,nnClassifier,3,8,lbfgs,uniform,0.9291166848418757
tanh,auto,31,entropy,1,1,1,18,constant,77,auto,18,33,randomForestClassifier,8,9,sgd,uniform,0.9312977099236641
tanh,kd_tree,25,entropy,0,1,0,4,constant,87,auto,12,35,nnClassifier,7,5,adam,uniform,0.9422028353326063
identity,brute,13,entropy,0,0,1,28,adaptive,74,auto,9,23,kneighborsClassifier,8,8,adam,distance,0.9083969465648855
tanh,ball_tree,23,entropy,0,1,0,16,invscaling,66,log2,15,25,nnClassifier,8,4,lbfgs,distance,0.9422028353326063
logistic,brute,31,gini,0,0,1,20,invscaling,100,sqrt,8,19,nnClassifier,8,7,adam,uniform,0.9389312977099237
logistic,ball_tree,18,entropy,0,0,1,8,constant,18,log2,14,38,randomForestClassifier,7,1,sgd,distance,0.9312977099236641
tanh,auto,23,entropy,0,0,0,19,invscaling,98,auto,2,27,kneighborsClassifier,1,7,lbfgs,distance,0
logistic,auto,29,entropy,1,1,1,35,constant,48,auto,3,18,randomForestClassifier,1,6,sgd,distance,0.9312977099236641
tanh,auto,26,entropy,0,1,1,18,invscaling,34,sqrt,4,17,randomForestClassifier,1,4,adam,distance,0.9302071973827699
relu,kd_tree,9,entropy,0,0,1,14,adaptive,1,log2,2,29,nnClassifier,10,8,adam,uniform,0.9291166848418757
tanh,kd_tree,16,entropy,1,1,0,14,adaptive,90,sqrt,11,31,kneighborsClassifier,3,10,adam,uniform,0.9312977099236641
