activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_4,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_5,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_6,feature_60,feature_61,feature_62,feature_63,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
tanh,ball_tree,19,entropy,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,38,invscaling,9,sqrt,7,11,randomForestClassifier,2,7,sgd,distance,0.9875444839857651
logistic,ball_tree,31,entropy,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,20,adaptive,50,log2,3,24,kneighborsClassifier,7,3,adam,uniform,0.9911032028469751
logistic,ball_tree,31,gini,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,20,adaptive,3,sqrt,6,29,kneighborsClassifier,10,9,lbfgs,distance,0.9928825622775801
logistic,ball_tree,31,gini,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,28,adaptive,29,sqrt,6,3,kneighborsClassifier,10,8,lbfgs,distance,0.9928825622775801
identity,ball_tree,20,entropy,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,27,adaptive,3,sqrt,6,3,kneighborsClassifier,10,8,lbfgs,distance,0.9928825622775801
identity,ball_tree,20,entropy,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,38,constant,9,sqrt,7,11,randomForestClassifier,2,7,lbfgs,distance,0.9839857651245552
tanh,ball_tree,29,entropy,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,39,constant,21,auto,8,5,kneighborsClassifier,8,7,sgd,uniform,0.9875444839857651
tanh,ball_tree,19,entropy,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,20,adaptive,50,log2,3,24,kneighborsClassifier,10,3,adam,uniform,0.9911032028469751
logistic,ball_tree,31,entropy,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,39,constant,21,auto,8,5,kneighborsClassifier,8,7,sgd,uniform,0.9857651245551602
tanh,ball_tree,29,entropy,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,38,invscaling,9,sqrt,7,11,randomForestClassifier,2,7,sgd,distance,0.9875444839857651
tanh,ball_tree,19,entropy,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,25,invscaling,50,sqrt,12,16,kneighborsClassifier,4,3,lbfgs,uniform,0.99644128113879
tanh,ball_tree,19,entropy,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,25,invscaling,50,sqrt,12,16,kneighborsClassifier,4,3,lbfgs,uniform,0.99644128113879
logistic,ball_tree,31,entropy,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,25,invscaling,50,sqrt,12,16,kneighborsClassifier,4,3,lbfgs,uniform,0.9928825622775801
logistic,ball_tree,31,gini,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,20,adaptive,50,log2,3,24,kneighborsClassifier,10,3,adam,uniform,0.9928825622775801
logistic,ball_tree,31,gini,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,27,adaptive,3,sqrt,6,29,kneighborsClassifier,10,8,lbfgs,distance,0.9928825622775801
identity,ball_tree,20,entropy,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,28,adaptive,3,sqrt,6,3,kneighborsClassifier,10,8,lbfgs,distance,0.9928825622775801
logistic,ball_tree,31,gini,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,20,adaptive,3,sqrt,6,29,kneighborsClassifier,10,9,lbfgs,distance,0.9928825622775801
logistic,ball_tree,31,gini,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,28,adaptive,29,sqrt,6,3,kneighborsClassifier,10,8,lbfgs,distance,0.9928825622775801
identity,ball_tree,20,entropy,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,27,adaptive,3,sqrt,6,3,kneighborsClassifier,10,8,lbfgs,distance,0.9928825622775801
identity,ball_tree,20,entropy,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,27,adaptive,3,sqrt,6,3,kneighborsClassifier,10,8,lbfgs,distance,0.9911032028469751
logistic,ball_tree,31,entropy,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,20,adaptive,50,log2,3,24,kneighborsClassifier,7,3,adam,uniform,0.9911032028469751
tanh,ball_tree,19,entropy,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,25,invscaling,50,sqrt,12,25,kneighborsClassifier,4,3,lbfgs,uniform,0.994661921708185
logistic,ball_tree,31,entropy,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,20,adaptive,50,log2,3,24,kneighborsClassifier,10,3,adam,uniform,0.9911032028469751
logistic,ball_tree,31,gini,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,27,adaptive,3,sqrt,6,29,kneighborsClassifier,10,8,lbfgs,distance,0.9928825622775801
logistic,ball_tree,31,gini,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,28,adaptive,3,sqrt,6,3,kneighborsClassifier,10,8,lbfgs,distance,0.9928825622775801
identity,ball_tree,20,entropy,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,20,adaptive,3,sqrt,6,29,kneighborsClassifier,10,9,lbfgs,distance,0.9928825622775801
logistic,ball_tree,31,gini,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,28,adaptive,29,sqrt,6,3,kneighborsClassifier,10,8,lbfgs,distance,0.9928825622775801
tanh,ball_tree,31,gini,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,27,adaptive,3,sqrt,6,3,kneighborsClassifier,10,8,lbfgs,distance,0.9928825622775801
identity,ball_tree,21,entropy,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,27,adaptive,3,sqrt,6,3,kneighborsClassifier,10,8,lbfgs,distance,0.9928825622775801
identity,ball_tree,20,entropy,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,20,adaptive,50,log2,3,24,kneighborsClassifier,7,3,adam,uniform,0.9893238434163701
logistic,ball_tree,31,entropy,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,25,invscaling,50,sqrt,12,16,kneighborsClassifier,4,3,lbfgs,distance,0.9893238434163701
