,feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
66,0,1,1,randomForestClassifier,None,None,None,gini,None,None,51.0,log2,19.0,40.0,None,None,None,None,0.9674234945705824,ok,138.26735957199708
67,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,18.0,sqrt,7.0,40.0,None,None,None,None,0.9674234945705824,ok,139.528994953027
68,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,70.0,sqrt,16.0,6.0,None,None,None,None,0.9674234945705824,ok,140.75553005211987
69,0,1,1,randomForestClassifier,None,None,None,gini,None,None,26.0,auto,5.0,13.0,None,None,None,None,0.9684106614017769,ok,141.74129839707166
70,0,1,1,randomForestClassifier,None,None,None,gini,None,None,53.0,log2,16.0,10.0,None,None,None,None,0.9684106614017769,ok,142.75558370701037
71,0,1,1,randomForestClassifier,None,None,None,gini,None,None,36.0,auto,14.0,4.0,None,None,None,None,0.9674234945705824,ok,143.690939986147
72,0,1,1,randomForestClassifier,None,None,None,gini,None,None,22.0,auto,4.0,22.0,None,None,None,None,0.9684106614017769,ok,144.67674040002748
73,0,1,1,randomForestClassifier,None,None,None,gini,None,None,22.0,auto,4.0,23.0,None,None,None,None,0.9674234945705824,ok,145.6599607891403
74,0,1,1,randomForestClassifier,None,None,None,gini,None,None,75.0,log2,12.0,16.0,None,None,None,None,0.9684106614017769,ok,146.60602279216982
75,0,1,1,randomForestClassifier,None,None,None,gini,None,None,92.0,log2,17.0,12.0,None,None,None,None,0.9674234945705824,ok,147.54514404502697
76,0,1,1,nnClassifier,relu,None,16,None,None,adaptive,None,None,None,None,3,None,adam,None,0.9486673247778875,ok,158.89960643509403
77,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,2.0,sqrt,7.0,37.0,None,None,None,None,0.9644619940769991,ok,159.4305537471082
78,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,76.0,auto,12.0,17.0,None,None,None,None,0.9684106614017769,ok,160.69646183308214
79,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,7.0,sqrt,9.0,20.0,None,None,None,None,0.9674234945705824,ok,161.78486222820356
80,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
81,1,1,1,kneighborsClassifier,None,kd_tree,None,None,20.0,None,None,None,None,None,None,10.0,None,distance,0.9644619940769991,ok,161.8492340222001
82,0,1,1,randomForestClassifier,None,None,None,gini,None,None,45.0,auto,2.0,2.0,None,None,None,None,0.9684106614017769,ok,162.8803572501056
83,0,1,1,randomForestClassifier,None,None,None,gini,None,None,68.0,auto,2.0,24.0,None,None,None,None,0.9684106614017769,ok,163.8968063320499
84,0,1,1,randomForestClassifier,None,None,None,gini,None,None,70.0,auto,15.0,8.0,None,None,None,None,0.9674234945705824,ok,164.88950076303445
85,1,0,0,nnClassifier,relu,None,21,None,None,invscaling,None,None,None,None,6,None,lbfgs,None,0.9644619940769991,ok,167.80063758208416
86,0,1,1,kneighborsClassifier,None,brute,None,None,10.0,None,None,None,None,None,None,1.0,None,uniform,0.9466929911154985,ok,167.92061736015603
87,0,1,1,randomForestClassifier,None,None,None,gini,None,None,86.0,log2,11.0,14.0,None,None,None,None,0.9684106614017769,ok,168.89433523803018
88,0,1,1,randomForestClassifier,None,None,None,gini,None,None,29.0,log2,9.0,31.0,None,None,None,None,0.9674234945705824,ok,169.8818301060237
89,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
90,1,1,1,nnClassifier,identity,None,13,None,None,constant,None,None,None,None,2,None,sgd,None,0.9516288252714709,ok,174.29092141008005
91,0,1,1,kneighborsClassifier,None,kd_tree,None,None,16.0,None,None,None,None,None,None,5.0,None,distance,0.9585389930898321,ok,174.32869249209762
92,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,10.0,auto,11.0,29.0,None,None,None,None,0.9684106614017769,ok,175.55547692603432
93,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,10.0,auto,6.0,28.0,None,None,None,None,0.9674234945705824,ok,177.03532461705618
94,0,1,0,randomForestClassifier,None,None,None,gini,None,None,39.0,auto,20.0,21.0,None,None,None,None,0.9644619940769991,ok,177.86118293413892
95,1,1,1,randomForestClassifier,None,None,None,gini,None,None,96.0,auto,5.0,15.0,None,None,None,None,0.9654491609081934,ok,178.828640982043
96,0,1,1,nnClassifier,logistic,None,30,None,None,constant,None,None,None,None,4,None,lbfgs,None,0.9496544916090819,ok,183.83601556206122
97,0,1,1,kneighborsClassifier,None,ball_tree,None,None,22.0,None,None,None,None,None,None,8.0,None,uniform,0.9644619940769991,ok,183.8963624900207
98,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
99,0,1,1,randomForestClassifier,None,None,None,gini,None,None,21.0,auto,4.0,20.0,None,None,None,None,0.9674234945705824,ok,184.9205572071951
