activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,kd_tree,23,mse,1,1,1,1,1,1,0,1,29,invscaling,44,auto,12,24,randomForestRegressor,3,6,adam,distance,-0.12704707258704073,154.29443951393478
relu,kd_tree,12,mse,1,0,1,1,1,1,0,1,10,invscaling,45,auto,11,29,randomForestRegressor,9,8,adam,uniform,0.08433629847184054,154.2944761540275
relu,ball_tree,18,mse,1,1,1,1,1,1,0,1,22,constant,73,auto,11,4,randomForestRegressor,2,6,adam,distance,-0.07412997665929111,154.29451277293265
relu,ball_tree,18,mse,1,0,1,1,1,1,0,1,25,constant,93,sqrt,2,15,randomForestRegressor,2,8,adam,uniform,-0.1576472088997667,154.29454927309416
relu,auto,22,mse,1,1,1,1,1,1,1,1,32,constant,10,auto,4,24,nnRegressor,4,8,adam,distance,0.4603102097515457,243.188345202012
relu,auto,22,mse,1,1,1,1,1,1,1,1,25,constant,70,auto,10,25,nnRegressor,3,4,adam,distance,0.47246039070792767,243.18839897215366
relu,auto,20,mse,1,1,1,1,1,1,1,1,27,constant,74,auto,6,8,nnRegressor,6,7,adam,distance,0.48205283955181366,243.188437191071
relu,auto,20,mse,1,1,1,1,1,1,1,1,29,constant,23,auto,5,25,nnRegressor,2,7,adam,distance,0.8999260311199585,243.18847428099252
relu,auto,23,mse,1,1,1,1,1,1,1,1,16,constant,29,auto,15,20,nnRegressor,3,6,adam,distance,0.4704908527197921,243.1885113210883
relu,auto,17,mse,1,1,1,1,1,1,1,1,18,constant,12,auto,7,32,nnRegressor,4,6,adam,distance,0.5582820433194424,243.1885480999481
relu,auto,20,mse,1,1,1,1,1,1,1,1,25,constant,28,auto,7,30,nnRegressor,3,6,adam,distance,0.5095752038425576,243.18858456006274
relu,auto,17,mse,1,1,1,1,1,1,1,1,20,constant,92,auto,10,13,nnRegressor,2,6,adam,distance,0.5068510311267804,243.18862102902494
relu,auto,24,mse,1,1,1,1,1,1,1,1,30,constant,41,auto,6,26,nnRegressor,2,8,adam,distance,0.5191786107205341,243.18865760904737
relu,auto,18,mse,1,1,1,1,1,1,1,1,28,constant,66,auto,6,22,nnRegressor,3,7,adam,distance,0.47211126796777747,243.18869391898625
relu,auto,21,mse,1,1,1,1,1,1,1,1,27,constant,61,auto,3,6,nnRegressor,5,5,adam,distance,0.4856559669928443,243.1887311679311
relu,auto,20,mse,1,1,1,1,1,1,1,1,28,constant,24,auto,4,18,nnRegressor,2,8,adam,distance,0.8764263133411083,243.18876792793162
relu,auto,21,mse,1,1,1,1,1,1,1,1,29,constant,65,auto,4,32,nnRegressor,2,4,adam,distance,0.5789357853806825,243.18880484695546
relu,auto,23,mse,1,1,1,1,1,1,1,1,23,constant,78,auto,5,25,nnRegressor,4,4,adam,distance,0.6166173181202956,243.18884155713022
relu,auto,23,mse,1,1,1,1,1,1,1,1,17,constant,29,auto,4,18,nnRegressor,4,7,adam,distance,0.6258330406539466,243.18887849710882
relu,auto,21,mse,1,1,1,1,1,1,1,1,19,constant,75,auto,5,26,nnRegressor,2,5,adam,distance,0.4869817826431264,243.18891528598033
relu,auto,19,mse,1,1,1,1,1,1,1,1,27,constant,40,auto,8,24,nnRegressor,3,4,adam,distance,0.4818522237927876,243.18895174609497
relu,auto,16,mse,1,1,1,1,1,1,1,1,14,constant,41,auto,7,27,nnRegressor,5,9,adam,distance,0.47038131849788334,243.18898838502355
relu,auto,20,mse,1,1,1,1,1,1,1,1,26,constant,69,auto,7,8,nnRegressor,4,6,adam,distance,0.481402520042551,243.1890326749999
relu,auto,22,mse,1,1,1,1,1,1,1,1,29,constant,89,auto,3,19,nnRegressor,4,7,adam,distance,0.48402010091008185,243.18906899401918
relu,auto,18,mse,1,1,1,1,1,1,1,1,28,constant,14,auto,8,20,nnRegressor,3,7,adam,distance,0.8999260311199585,408.837426136015
relu,auto,18,mse,1,1,1,1,1,1,1,1,23,constant,74,auto,9,21,nnRegressor,3,5,adam,distance,0.8949692587459244,408.8374792051036
relu,auto,17,mse,1,1,1,1,1,1,1,1,23,constant,78,auto,9,12,nnRegressor,6,7,adam,distance,0.9010711384603691,408.83751761494204
relu,auto,16,mse,1,1,1,1,1,1,1,1,25,constant,27,auto,9,21,nnRegressor,3,4,adam,distance,0.8981849792219195,408.83755524503067
relu,auto,21,mse,1,1,1,1,1,1,1,1,20,constant,33,auto,11,16,nnRegressor,2,6,adam,distance,0.8553545653543458,408.83759232400917
relu,auto,19,mse,1,1,1,1,1,1,1,1,22,constant,16,auto,11,28,nnRegressor,1,6,adam,distance,0.8890349169566165,408.83762982394546
relu,auto,16,mse,1,1,1,1,1,1,1,1,21,constant,32,auto,9,26,nnRegressor,1,6,adam,distance,0.8934244909440825,408.83766733296216
relu,auto,18,mse,1,1,1,1,1,1,1,1,22,constant,90,auto,8,15,nnRegressor,1,6,adam,distance,0.9055629831759642,408.8377046030946
relu,auto,20,mse,1,1,1,1,1,1,1,1,27,constant,45,auto,10,22,nnRegressor,3,9,adam,distance,0.8949170308617621,408.8377418820746
relu,auto,17,mse,1,1,1,1,1,1,1,1,24,constant,70,auto,10,18,nnRegressor,1,7,adam,distance,0.894395149367185,408.83777892193757
relu,auto,17,mse,1,1,1,1,1,1,1,1,23,constant,65,auto,7,10,nnRegressor,1,5,adam,distance,0.8877212618332943,408.83781584212556
relu,auto,18,mse,1,1,1,1,1,1,1,1,24,constant,28,auto,8,14,nnRegressor,2,6,adam,distance,0.8981849792219195,408.8378526309971
relu,auto,19,mse,1,1,1,1,1,1,1,1,29,constant,69,auto,8,29,nnRegressor,1,5,adam,distance,0.8985606791176389,408.8378892710898
relu,auto,22,mse,1,1,1,1,1,1,1,1,23,constant,82,auto,4,21,nnRegressor,1,7,adam,distance,0.8951390644333752,408.8379258001223
relu,auto,19,mse,1,1,1,1,1,1,1,1,19,constant,33,auto,8,18,nnRegressor,1,6,adam,distance,0.8951390644333752,408.83796308003366
relu,auto,19,mse,1,1,1,1,1,1,1,1,22,constant,79,auto,9,22,nnRegressor,2,4,adam,distance,0.8985606791176389,408.83799977996387
relu,auto,16,mse,1,1,1,1,1,1,1,1,23,constant,44,auto,6,20,nnRegressor,2,5,adam,distance,0.8885926032609638,408.8380491989665
relu,auto,20,mse,1,1,1,1,1,1,1,1,18,constant,45,auto,9,23,nnRegressor,1,8,adam,distance,0.9042405856423947,408.838085958967
relu,auto,19,mse,1,1,1,1,1,1,1,1,22,constant,71,auto,9,12,nnRegressor,4,6,adam,distance,0.8935481548349025,408.83812280814163
relu,auto,23,mse,1,1,1,1,1,1,1,1,25,constant,88,auto,5,18,nnRegressor,3,7,adam,distance,0.8999260311199585,408.8381591180805
relu,auto,20,mse,1,1,1,1,1,1,1,1,24,constant,13,auto,6,19,nnRegressor,2,6,adam,distance,0.894395149367185,579.8524115849286
relu,auto,19,mse,1,1,1,1,1,1,1,1,23,constant,70,auto,9,25,nnRegressor,1,6,adam,distance,0.894395149367185,579.8524746240582
relu,auto,18,mse,1,1,1,1,1,1,1,1,24,constant,74,auto,7,16,nnRegressor,2,6,adam,distance,0.8952208595617535,579.8525135440286
relu,auto,20,mse,1,1,1,1,1,1,1,1,21,constant,23,auto,9,25,nnRegressor,4,8,adam,distance,0.896061312041701,579.8525510740001
relu,auto,18,mse,1,1,1,1,1,1,1,1,23,constant,29,auto,9,15,nnRegressor,1,6,adam,distance,0.8985606791176389,579.8525885129347
relu,auto,20,mse,1,1,1,1,1,1,1,1,24,constant,18,auto,13,26,nnRegressor,1,6,adam,distance,0.9063493051046146,579.8526259430218
relu,auto,20,mse,1,1,1,1,1,1,1,1,21,constant,28,auto,9,28,nnRegressor,3,6,adam,distance,0.892384066546193,579.8526639321353
relu,auto,18,mse,1,1,1,1,1,1,1,1,20,constant,86,auto,11,19,nnRegressor,2,6,adam,distance,0.9009931914071795,579.8527014220599
relu,auto,21,mse,1,1,1,1,1,1,1,1,23,constant,41,auto,9,26,nnRegressor,2,5,adam,distance,0.8934244909440825,579.8527390321251
relu,auto,19,mse,1,1,1,1,1,1,1,1,20,constant,66,auto,13,20,nnRegressor,1,6,adam,distance,0.8971966781438937,579.8527763709426
relu,auto,19,mse,1,1,1,1,1,1,1,1,20,constant,61,auto,9,14,nnRegressor,1,6,adam,distance,0.8971966781438937,579.852813720936
relu,auto,21,mse,1,1,1,1,1,1,1,1,26,constant,24,auto,5,18,nnRegressor,1,5,adam,distance,0.8730117067754563,579.8528507500887
relu,auto,18,mse,1,1,1,1,1,1,1,1,25,constant,65,auto,11,27,nnRegressor,1,7,adam,distance,0.9063493051046146,579.8528880500235
relu,auto,19,mse,1,1,1,1,1,1,1,1,22,constant,81,auto,7,25,nnRegressor,1,3,adam,distance,0.8884086354418415,579.8529254700989
relu,auto,17,mse,1,1,1,1,1,1,1,1,23,constant,29,auto,12,22,nnRegressor,1,6,adam,distance,0.9063493051046146,579.8529627290554
relu,auto,22,mse,1,1,1,1,1,1,1,1,21,constant,75,auto,8,26,nnRegressor,1,8,adam,distance,0.8885592959669205,579.8529998089653
relu,auto,15,mse,1,1,1,1,1,1,1,1,21,constant,40,auto,9,20,nnRegressor,1,6,adam,distance,0.9000556178654248,579.8530459981412
relu,auto,20,mse,1,1,1,1,1,1,1,1,22,constant,41,auto,13,27,nnRegressor,1,5,adam,distance,0.9051284625735939,579.8530827979557
relu,auto,21,mse,1,1,1,1,1,1,1,1,23,constant,67,auto,11,11,nnRegressor,1,6,adam,distance,0.8869792140928042,579.8531198769342
relu,auto,21,mse,1,1,1,1,1,1,1,1,21,constant,84,auto,9,22,nnRegressor,1,6,adam,distance,0.8553545653543458,579.8531568769831
relu,auto,21,mse,1,1,1,1,1,1,1,1,28,constant,10,auto,10,22,nnRegressor,4,8,adam,distance,0.8981849792219195,730.0535239370074
relu,auto,19,mse,1,1,1,1,1,1,1,1,22,constant,66,auto,10,28,nnRegressor,1,6,adam,distance,0.9063493051046146,730.0535769159906
relu,auto,20,mse,1,1,1,1,1,1,1,1,27,constant,70,auto,11,20,nnRegressor,5,7,adam,distance,0.8730117067754563,730.0536153460853
relu,auto,22,mse,1,1,1,1,1,1,1,1,25,constant,19,auto,11,29,nnRegressor,4,5,adam,distance,0.8935481548349025,730.0536529449746
relu,auto,18,mse,1,1,1,1,1,1,1,1,23,constant,25,auto,8,19,nnRegressor,1,6,adam,distance,0.9009931914071795,730.0536901750602
relu,auto,20,mse,1,1,1,1,1,1,1,1,21,constant,17,auto,9,29,nnRegressor,1,6,adam,distance,0.9051284625735939,730.0537276850082
relu,auto,20,mse,1,1,1,1,1,1,1,1,25,constant,24,auto,9,30,nnRegressor,1,6,adam,distance,0.8934244909440825,730.0537644641008
relu,auto,18,mse,1,1,1,1,1,1,1,1,23,constant,90,auto,12,15,nnRegressor,1,6,adam,distance,0.8730117067754563,730.0538015039638
relu,auto,18,mse,1,1,1,1,1,1,1,1,21,constant,37,auto,12,30,nnRegressor,1,3,adam,distance,0.8985606791176389,730.0538380329963
relu,auto,20,mse,1,1,1,1,1,1,1,1,19,constant,62,auto,13,24,nnRegressor,1,6,adam,distance,0.9063493051046146,730.053874382982
relu,auto,20,mse,1,1,1,1,1,1,1,1,20,constant,57,auto,13,18,nnRegressor,1,6,adam,distance,0.9063493051046146,730.0539106719662
relu,auto,17,mse,1,1,1,1,1,1,1,1,27,constant,20,auto,6,22,nnRegressor,2,6,adam,distance,0.8855453178325071,730.0539470720105
relu,auto,19,mse,1,1,1,1,1,1,1,1,21,constant,61,auto,9,27,nnRegressor,1,4,adam,distance,0.9009931914071795,730.0539834420197
relu,auto,18,mse,1,1,1,1,1,1,1,1,21,constant,77,auto,11,29,nnRegressor,1,4,adam,distance,0.9063493051046146,730.0540277711116
relu,auto,19,mse,1,1,1,1,1,1,1,1,20,constant,25,auto,8,24,nnRegressor,1,6,adam,distance,0.8971966781438937,730.0540640109684
relu,auto,18,mse,1,1,1,1,1,1,1,1,22,constant,71,auto,7,30,nnRegressor,2,4,adam,distance,0.8884086354418415,730.0541001900565
relu,auto,19,mse,1,1,1,1,1,1,1,1,22,constant,38,auto,10,24,nnRegressor,2,5,adam,distance,0.8927126602689365,730.0541364201345
relu,auto,20,mse,1,1,1,1,1,1,1,1,23,constant,37,auto,9,30,nnRegressor,1,6,adam,distance,0.9051284625735939,730.0541727500968
relu,auto,18,mse,1,1,1,1,1,1,1,1,26,constant,63,auto,10,15,nnRegressor,1,6,adam,distance,0.8855453178325071,730.0542090190575
relu,auto,18,mse,1,1,1,1,1,1,1,1,25,constant,80,auto,11,26,nnRegressor,2,7,adam,distance,0.8855453178325071,730.0542451990768
