feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,0,0,nnClassifier,tanh,NA,31,NA,nan,adaptive,nan,NA,nan,nan,3,nan,sgd,NA,0.9558189655172413,253.64714193344116
0,1,0,nnClassifier,logistic,NA,11,NA,nan,adaptive,nan,NA,nan,nan,7,nan,lbfgs,NA,0.9558189655172413,258.3534288406372
1,1,0,nnClassifier,logistic,NA,29,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,0.9558189655172413,266.7752604484558
1,0,0,nnClassifier,identity,NA,26,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.9558189655172413,273.50372076034546
1,1,0,nnClassifier,logistic,NA,14,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,0.9558189655172413,278.3213167190552
0,1,1,nnClassifier,tanh,NA,22,NA,nan,constant,nan,NA,nan,nan,9,nan,sgd,NA,0.9547413793103449,289.8902397155762
1,0,0,nnClassifier,logistic,NA,23,NA,nan,adaptive,nan,NA,nan,nan,7,nan,sgd,NA,0.9558189655172413,303.60761165618896
0,1,0,nnClassifier,identity,NA,10,NA,nan,invscaling,nan,NA,nan,nan,10,nan,sgd,NA,0.9558189655172413,311.6910994052887
1,1,0,nnClassifier,logistic,NA,16,NA,nan,invscaling,nan,NA,nan,nan,5,nan,sgd,NA,0.9558189655172413,335.1202402114868
1,0,0,nnClassifier,identity,NA,13,NA,nan,adaptive,nan,NA,nan,nan,6,nan,sgd,NA,0.9558189655172413,353.86673069000244
0,0,1,nnClassifier,logistic,NA,21,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.9558189655172413,360.73022651672363
1,0,0,nnClassifier,identity,NA,23,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,0.9558189655172413,367.54764318466187
0,0,1,nnClassifier,logistic,NA,19,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,0.9558189655172413,385.1002924442291
0,1,0,nnClassifier,tanh,NA,10,NA,nan,adaptive,nan,NA,nan,nan,7,nan,sgd,NA,0.9558189655172413,408.5665829181671
1,1,0,nnClassifier,tanh,NA,24,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.9558189655172413,422.2357819080353
0,1,0,nnClassifier,identity,NA,25,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9558189655172413,427.6787807941437
1,1,0,nnClassifier,logistic,NA,22,NA,nan,invscaling,nan,NA,nan,nan,9,nan,lbfgs,NA,0.9558189655172413,432.9331924915314
1,0,0,nnClassifier,logistic,NA,11,NA,nan,invscaling,nan,NA,nan,nan,6,nan,sgd,NA,0.9558189655172413,458.0399053096771
0,0,1,nnClassifier,tanh,NA,15,NA,nan,adaptive,nan,NA,nan,nan,4,nan,sgd,NA,0.9558189655172413,483.72695875167847
1,0,0,nnClassifier,logistic,NA,10,NA,nan,constant,nan,NA,nan,nan,10,nan,sgd,NA,0.9558189655172413,493.27590584754944
0,0,1,nnClassifier,relu,NA,32,NA,nan,invscaling,nan,NA,nan,nan,9,nan,sgd,NA,0.9558189655172413,505.8688418865204
0,1,0,nnClassifier,logistic,NA,10,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.9558189655172413,514.897394657135
0,0,1,nnClassifier,relu,NA,25,NA,nan,constant,nan,NA,nan,nan,9,nan,sgd,NA,0.9547413793103449,524.2551026344299
0,1,0,nnClassifier,identity,NA,32,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.9558189655172413,528.7572674751282
0,0,1,nnClassifier,logistic,NA,9,NA,nan,constant,nan,NA,nan,nan,4,nan,adam,NA,0.9558189655172413,540.4985947608948
0,0,1,nnClassifier,tanh,NA,30,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,0.9558189655172413,550.7274594306946
0,0,1,nnClassifier,logistic,NA,13,NA,nan,adaptive,nan,NA,nan,nan,10,nan,adam,NA,0.9558189655172413,564.2798497676849
1,1,0,nnClassifier,tanh,NA,12,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.9558189655172413,572.4438712596893
1,1,0,nnClassifier,logistic,NA,32,NA,nan,adaptive,nan,NA,nan,nan,4,nan,sgd,NA,0.9558189655172413,584.4063050746918
1,1,0,nnClassifier,identity,NA,22,NA,nan,adaptive,nan,NA,nan,nan,8,nan,lbfgs,NA,0.9558189655172413,589.1452305316925
0,1,0,nnClassifier,tanh,NA,19,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.9558189655172413,596.7198874950409
0,1,0,nnClassifier,identity,NA,24,NA,nan,adaptive,nan,NA,nan,nan,6,nan,adam,NA,0.9558189655172413,603.686571598053
0,1,0,nnClassifier,identity,NA,28,NA,nan,constant,nan,NA,nan,nan,6,nan,lbfgs,NA,0.9558189655172413,607.7981970310211
1,0,0,nnClassifier,relu,NA,12,NA,nan,invscaling,nan,NA,nan,nan,3,nan,lbfgs,NA,0.9558189655172413,614.7826490402222
1,0,0,nnClassifier,tanh,NA,26,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.9558189655172413,619.7656636238098
0,0,1,nnClassifier,identity,NA,30,NA,nan,adaptive,nan,NA,nan,nan,5,nan,lbfgs,NA,0.9493534482758621,624.0294880867004
0,1,0,nnClassifier,logistic,NA,17,NA,nan,invscaling,nan,NA,nan,nan,10,nan,sgd,NA,0.9558189655172413,638.1253161430359
0,1,0,nnClassifier,identity,NA,8,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,0.9558189655172413,646.0038156509399
1,0,0,nnClassifier,logistic,NA,20,NA,nan,constant,nan,NA,nan,nan,9,nan,sgd,NA,0.9558189655172413,652.7278525829315
0,1,0,nnClassifier,relu,NA,10,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9558189655172413,659.4845802783966
1,1,0,nnClassifier,tanh,NA,24,NA,nan,constant,nan,NA,nan,nan,5,nan,lbfgs,NA,0.9558189655172413,669.0372085571289
1,0,0,nnClassifier,tanh,NA,15,NA,nan,constant,nan,NA,nan,nan,9,nan,sgd,NA,0.9558189655172413,676.1547319889069
0,0,1,nnClassifier,tanh,NA,10,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.9558189655172413,687.1358318328857
0,0,1,nnClassifier,logistic,NA,16,NA,nan,adaptive,nan,NA,nan,nan,10,nan,adam,NA,0.9558189655172413,698.8524806499481
1,0,0,nnClassifier,tanh,NA,17,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,0.9558189655172413,707.6482770442963
0,0,1,nnClassifier,logistic,NA,23,NA,nan,adaptive,nan,NA,nan,nan,2,nan,adam,NA,0.9558189655172413,722.9324510097504
0,1,0,nnClassifier,relu,NA,31,NA,nan,constant,nan,NA,nan,nan,8,nan,adam,NA,0.9558189655172413,728.6725103855133
0,1,0,nnClassifier,logistic,NA,17,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9558189655172413,732.578830242157
0,1,0,nnClassifier,tanh,NA,32,NA,nan,constant,nan,NA,nan,nan,4,nan,sgd,NA,0.9558189655172413,738.9698643684387
1,0,0,nnClassifier,logistic,NA,11,NA,nan,adaptive,nan,NA,nan,nan,7,nan,lbfgs,NA,0.9558189655172413,742.8797943592072
0,0,1,nnClassifier,relu,NA,18,NA,nan,adaptive,nan,NA,nan,nan,8,nan,adam,NA,0.9558189655172413,755.593273639679
1,1,0,nnClassifier,logistic,NA,32,NA,nan,invscaling,nan,NA,nan,nan,2,nan,sgd,NA,0.9558189655172413,772.4592878818512
1,0,0,nnClassifier,tanh,NA,14,NA,nan,constant,nan,NA,nan,nan,8,nan,adam,NA,0.9558189655172413,780.0372352600098
1,0,0,nnClassifier,identity,NA,31,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.9558189655172413,785.0355670452118
1,1,0,nnClassifier,logistic,NA,32,NA,nan,constant,nan,NA,nan,nan,3,nan,adam,NA,0.9558189655172413,791.8359203338623
1,1,0,nnClassifier,logistic,NA,24,NA,nan,adaptive,nan,NA,nan,nan,10,nan,adam,NA,0.9558189655172413,798.7198655605316
1,0,0,nnClassifier,logistic,NA,27,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.9558189655172413,805.1995849609375
0,0,1,nnClassifier,relu,NA,24,NA,nan,invscaling,nan,NA,nan,nan,7,nan,sgd,NA,0.9558189655172413,816.078045129776
1,1,0,nnClassifier,identity,NA,10,NA,nan,invscaling,nan,NA,nan,nan,6,nan,sgd,NA,0.9558189655172413,822.4024419784546
0,0,1,nnClassifier,logistic,NA,31,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,0.9558189655172413,836.0564172267914
1,0,0,nnClassifier,logistic,NA,23,NA,nan,constant,nan,NA,nan,nan,4,nan,adam,NA,0.9558189655172413,843.3486042022705
0,1,0,nnClassifier,logistic,NA,22,NA,nan,invscaling,nan,NA,nan,nan,7,nan,lbfgs,NA,0.9558189655172413,847.2313766479492
1,1,0,nnClassifier,logistic,NA,29,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.9558189655172413,851.0936961174011
0,0,1,nnClassifier,identity,NA,9,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.9482758620689655,860.6055881977081
1,0,0,nnClassifier,logistic,NA,24,NA,nan,invscaling,nan,NA,nan,nan,4,nan,adam,NA,0.9558189655172413,867.6350774765015
1,0,0,nnClassifier,identity,NA,29,NA,nan,constant,nan,NA,nan,nan,7,nan,sgd,NA,0.9558189655172413,872.5143814086914
0,1,0,nnClassifier,relu,NA,26,NA,nan,constant,nan,NA,nan,nan,6,nan,sgd,NA,0.9558189655172413,878.1505317687988
0,1,0,nnClassifier,identity,NA,14,NA,nan,constant,nan,NA,nan,nan,5,nan,sgd,NA,0.9558189655172413,885.5323395729065
1,0,0,nnClassifier,identity,NA,29,NA,nan,constant,nan,NA,nan,nan,5,nan,sgd,NA,0.9558189655172413,891.1800932884216
1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,8,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9342672413793104,894.7013583183289
