feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,1,0,1,1,1,1,nnRegressor,tanh,NA,18,NA,nan,constant,nan,NA,nan,nan,10,nan,sgd,NA,0.5685884386866785,382.85875034332275
1,0,1,1,1,1,1,1,nnRegressor,relu,NA,10,NA,nan,adaptive,nan,NA,nan,nan,8,nan,adam,NA,0.8706225099674566,395.8328456878662
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,13,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.9155591956823785,408.01117038726807
0,0,1,1,0,1,1,1,nnRegressor,relu,NA,9,NA,nan,constant,nan,NA,nan,nan,4,nan,adam,NA,0.5114092543678007,419.4616742134094
1,0,1,1,1,0,1,0,nnRegressor,relu,NA,31,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.45207343325111105,426.5682921409607
1,1,0,1,1,1,1,1,nnRegressor,relu,NA,29,NA,nan,constant,nan,NA,nan,nan,3,nan,adam,NA,0.4858992083237059,434.6586649417877
1,0,1,0,1,0,0,0,nnRegressor,relu,NA,15,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.35630089776296936,443.37969994544983
1,1,1,1,1,1,1,0,nnRegressor,logistic,NA,11,NA,nan,invscaling,nan,NA,nan,nan,10,nan,adam,NA,0.7112548329694319,456.6418025493622
0,1,1,0,1,1,1,0,nnRegressor,relu,NA,19,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,0.5604417140114413,466.1164503097534
0,1,1,0,1,1,0,1,nnRegressor,tanh,NA,11,NA,nan,invscaling,nan,NA,nan,nan,5,nan,adam,NA,0.4301020082687932,478.92394495010376
1,0,0,1,1,1,1,1,nnRegressor,tanh,NA,20,NA,nan,adaptive,nan,NA,nan,nan,8,nan,adam,NA,0.48771854479728993,488.2111611366272
0,1,1,0,1,1,1,1,nnRegressor,identity,NA,13,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.3608588230687565,498.1659080982208
0,0,1,1,1,1,1,0,nnRegressor,identity,NA,26,NA,nan,constant,nan,NA,nan,nan,3,nan,adam,NA,0.3388229437024284,505.1815609931946
0,0,1,0,1,0,1,0,nnRegressor,relu,NA,10,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.39282801858329974,513.9621067047119
1,0,1,1,0,1,1,1,nnRegressor,relu,NA,11,NA,nan,invscaling,nan,NA,nan,nan,9,nan,sgd,NA,0.430212209350176,520.8835415840149
1,1,1,1,1,0,1,1,nnRegressor,relu,NA,11,NA,nan,adaptive,nan,NA,nan,nan,5,nan,adam,NA,0.5240927088280876,534.0628690719604
1,0,1,1,1,1,1,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,15,log2,9,40,nan,nan,NA,NA,0.5860791120192634,539.0419805049896
0,1,1,1,0,1,1,1,nnRegressor,relu,NA,25,NA,nan,invscaling,nan,NA,nan,nan,10,nan,adam,NA,0.5615432923143464,547.8804252147675
1,0,1,1,0,1,1,1,nnRegressor,logistic,NA,20,NA,nan,adaptive,nan,NA,nan,nan,10,nan,adam,NA,0.5438020081672348,555.9489607810974
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,10,NA,nan,invscaling,nan,NA,nan,nan,2,nan,sgd,NA,0.21525570170282404,562.866307258606
1,0,0,1,1,1,0,1,nnRegressor,logistic,NA,8,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.21054920743378336,572.4329783916473
0,0,1,0,0,0,1,0,nnRegressor,tanh,NA,31,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.25926276500258116,577.8093464374542
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,15,NA,nan,constant,nan,NA,nan,nan,8,nan,lbfgs,NA,0.9012309052827318,585.5887341499329
0,0,1,0,0,1,0,1,nnRegressor,relu,NA,15,NA,nan,constant,nan,NA,nan,nan,8,nan,lbfgs,NA,0.27844642810310793,592.4252023696899
0,1,1,1,1,1,1,1,nnRegressor,relu,NA,31,NA,nan,adaptive,nan,NA,nan,nan,5,nan,adam,NA,0.8534111748494043,599.1906464099884
1,0,1,1,1,1,1,1,nnRegressor,relu,NA,26,NA,nan,invscaling,nan,NA,nan,nan,8,nan,lbfgs,NA,0.8651953280986105,606.5977182388306
0,0,1,0,1,1,1,1,nnRegressor,relu,NA,9,NA,nan,adaptive,nan,NA,nan,nan,9,nan,adam,NA,0.6136730052045337,618.7642569541931
1,1,1,0,0,1,1,0,nnRegressor,relu,NA,10,NA,nan,constant,nan,NA,nan,nan,8,nan,adam,NA,0.323023759048249,630.683408498764
1,0,1,1,1,1,1,1,nnRegressor,tanh,NA,10,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.7967352408792758,651.9443919658661
1,0,1,1,1,1,1,1,nnRegressor,logistic,NA,17,NA,nan,adaptive,nan,NA,nan,nan,8,nan,lbfgs,NA,0.7770378208946567,659.7923941612244
1,0,1,1,1,1,1,1,nnRegressor,relu,NA,32,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,0.8587489001983338,666.0997421741486
1,1,1,1,1,1,1,0,nnRegressor,logistic,NA,11,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.6256066711675542,673.342054605484
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,31,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.8985639881936547,680.3407289981842
1,1,1,1,1,1,1,0,nnRegressor,relu,NA,25,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.7088963412054639,688.8924059867859
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,32,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.9182829415113252,695.8437421321869
0,0,1,1,1,1,1,1,nnRegressor,relu,NA,20,NA,nan,constant,nan,NA,nan,nan,9,nan,sgd,NA,0.7533393285989535,703.5312004089355
0,1,1,1,1,1,1,1,nnRegressor,tanh,NA,26,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,0.844317871550585,711.9598293304443
1,1,1,1,1,1,1,1,nnRegressor,tanh,NA,29,NA,nan,adaptive,nan,NA,nan,nan,10,nan,adam,NA,0.9055080301410687,719.3746092319489
1,1,1,1,1,1,0,1,nnRegressor,relu,NA,29,NA,nan,adaptive,nan,NA,nan,nan,8,nan,lbfgs,NA,0.5269919484489509,726.0633630752563
1,0,1,1,0,1,0,0,nnRegressor,identity,NA,32,NA,nan,adaptive,nan,NA,nan,nan,5,nan,lbfgs,NA,0.29941405090653406,729.7425172328949
0,1,1,1,1,1,1,1,nnRegressor,logistic,NA,27,NA,nan,invscaling,nan,NA,nan,nan,3,nan,sgd,NA,0.005607815311716391,734.5398504734039
1,0,1,1,1,1,1,1,nnRegressor,identity,NA,30,NA,nan,constant,nan,NA,nan,nan,8,nan,lbfgs,NA,0.37577928211872447,738.3610858917236
1,1,1,1,1,1,1,0,nnRegressor,relu,NA,27,NA,nan,adaptive,nan,NA,nan,nan,9,nan,adam,NA,0.6983163275735569,746.0677678585052
0,1,1,1,1,1,1,1,nnRegressor,logistic,NA,28,NA,nan,adaptive,nan,NA,nan,nan,9,nan,lbfgs,NA,0.7468168165787821,753.5957329273224
0,0,1,1,1,1,1,0,nnRegressor,logistic,NA,10,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.6557733569992548,765.5292265415192
1,1,1,1,1,1,0,1,nnRegressor,identity,NA,32,NA,nan,adaptive,nan,NA,nan,nan,9,nan,sgd,NA,0.36945343475866566,773.0443964004517
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,15,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9105442124207775,779.4413301944733
1,1,1,1,1,1,1,1,nnRegressor,tanh,NA,29,NA,nan,constant,nan,NA,nan,nan,5,nan,adam,NA,0.9054657318878034,789.4874815940857
0,0,1,1,1,1,1,0,nnRegressor,tanh,NA,28,NA,nan,constant,nan,NA,nan,nan,5,nan,sgd,NA,0.607805405439636,796.072744846344
0,0,1,1,1,1,1,1,nnRegressor,tanh,NA,31,NA,nan,invscaling,nan,NA,nan,nan,10,nan,adam,NA,0.8195395415071758,804.5456976890564
0,0,1,1,1,1,1,1,nnRegressor,relu,NA,21,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.8316124821279844,811.1222264766693
0,1,1,1,1,1,1,1,nnRegressor,tanh,NA,30,NA,nan,invscaling,nan,NA,nan,nan,3,nan,sgd,NA,0.327538332631624,815.977237701416
0,1,1,1,1,1,1,1,nnRegressor,tanh,NA,26,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,0.8338444287762276,824.7849860191345
0,1,1,1,1,1,1,1,nnRegressor,relu,NA,14,NA,nan,adaptive,nan,NA,nan,nan,2,nan,lbfgs,NA,0.8603848437124358,831.2396080493927
1,0,1,1,1,1,1,1,nnRegressor,relu,NA,31,NA,nan,constant,nan,NA,nan,nan,9,nan,sgd,NA,0.7603193037175873,838.9451193809509
0,1,1,1,1,1,1,0,nnRegressor,logistic,NA,19,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.36151122783039336,843.1502468585968
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,20,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.9065962117053872,850.8304834365845
