activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,28,mse,1,1,1,1,1,1,28,constant,77,auto,10,20,nnRegressor,9,9,adam,distance,-18.805677545983,531.1875162310898
relu,auto,28,mse,1,1,1,1,1,1,10,constant,48,auto,18,30,nnRegressor,6,10,adam,distance,-2.2231297641659027,531.1875499701127
relu,auto,28,mse,1,1,1,1,1,1,27,constant,36,auto,18,22,nnRegressor,7,7,adam,distance,-1.749961794773601,531.1875838900451
relu,auto,28,mse,1,1,1,1,1,1,30,constant,38,auto,14,26,nnRegressor,7,10,adam,distance,-2.9498707716295476,531.1876176490914
relu,auto,26,mse,1,1,1,1,1,1,34,constant,53,auto,18,24,nnRegressor,5,10,adam,distance,-1.6756652405009689,531.1876515790354
relu,auto,16,mse,1,1,1,1,1,1,18,constant,23,auto,17,19,nnRegressor,7,9,adam,distance,-11.722332245515027,531.1876854680013
relu,auto,22,mse,1,1,1,1,1,1,28,constant,51,auto,17,13,nnRegressor,6,6,adam,distance,-1.5069868345109012,531.1877193481196
relu,auto,28,mse,1,1,1,1,1,1,33,constant,38,auto,17,12,nnRegressor,6,9,adam,distance,-2.3646689174691566,600.821482748026
relu,auto,27,mse,1,1,1,1,1,1,22,constant,71,auto,18,11,nnRegressor,7,5,adam,distance,-2.2231297641659027,600.8215416469611
relu,auto,28,mse,1,1,1,1,1,1,30,constant,29,auto,18,29,nnRegressor,6,9,adam,distance,-2.2231297641659027,600.8215775659773
relu,auto,20,mse,1,1,1,1,1,1,19,constant,24,auto,16,15,nnRegressor,4,6,adam,distance,-31.226331656009634,600.8216122260783
relu,auto,24,mse,1,1,1,1,1,1,28,constant,22,auto,14,23,nnRegressor,6,8,adam,distance,-1.399559764293656,600.821646705037
relu,auto,22,mse,1,1,1,1,1,1,18,constant,66,auto,15,22,nnRegressor,4,6,adam,distance,-58.01372544100518,600.821681145113
relu,auto,28,mse,1,1,1,1,1,1,34,constant,67,auto,13,19,nnRegressor,7,9,adam,distance,-8.303898411672956,600.8217156541068
relu,auto,26,mse,1,1,1,1,1,1,20,constant,30,auto,17,7,nnRegressor,8,9,adam,distance,-2.3646689174691566,600.821749544004
relu,auto,25,mse,1,1,1,1,1,1,32,constant,28,auto,15,9,nnRegressor,4,10,adam,distance,-8.303898411672956,600.82178393309
relu,auto,30,mse,1,1,1,1,1,1,24,constant,61,auto,15,8,nnRegressor,8,4,adam,distance,-24.273684651856723,600.8218178621028
relu,auto,27,mse,1,1,1,1,1,1,27,constant,33,auto,17,15,nnRegressor,6,9,adam,distance,-7.903576085972521,600.8218519720249
relu,auto,29,mse,1,1,1,1,1,1,16,constant,79,auto,11,12,nnRegressor,6,5,adam,distance,-22.22135974080511,600.8218859110493
relu,auto,18,mse,1,1,1,1,1,1,37,constant,71,auto,17,26,nnRegressor,3,8,adam,distance,-9.590816600774339,600.8219198409934
relu,auto,28,mse,1,1,1,1,1,1,24,constant,73,auto,14,16,nnRegressor,8,9,adam,distance,-8.856103957374474,600.8219628101215
relu,auto,28,mse,1,1,1,1,1,1,14,constant,44,auto,17,26,nnRegressor,6,9,adam,distance,-2.2231297641659027,600.8219968390185
relu,auto,29,mse,1,1,1,1,1,1,23,constant,32,auto,18,19,nnRegressor,4,5,adam,distance,-18.805677545983,600.8220305191353
relu,auto,26,mse,1,1,1,1,1,1,33,constant,37,auto,15,30,nnRegressor,5,10,adam,distance,-18.805677545983,600.822064448148
relu,auto,28,mse,1,1,1,1,1,1,33,constant,57,auto,19,28,nnRegressor,7,9,adam,distance,-21.488143195116564,600.8220982181374
relu,auto,14,mse,1,1,1,1,1,1,22,constant,19,auto,15,15,nnRegressor,6,10,adam,distance,-17.0753414377164,600.8221324370243
relu,auto,18,mse,1,1,1,1,1,1,26,constant,47,auto,18,12,nnRegressor,6,6,adam,distance,-0.7752890543912931,600.8221659471747
